"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"11",28,"7314bba4","Shane Duffy","Fulham","Premier League",193,76,"Center Back","Right","Republic of Ireland",30.79,"Shane Duffy - 30.79 - Fulham",0,0,0,0,0,0.5,0,0.09,0.09,0.01,0.1,1,0.25,25,0,0,10.7,0,0.09,-0.09,-0.09,62.38,69.75,89.4,1453.5,386.13,11.13,12,92.7,38.75,40.75,95.1,12.38,16.25,76.2,0.25,5.25,0.13,0,2.88,68.5,1.25,0.38,0,6,2,0,0,0,0,0,54.25,5.13,10.38,4.25,58,4.13,0.75,0.25,0.13,0.88,1,1,0.63,0.63,0,0,0,0,0,0.13,0.13,0,0,0,0,0,1,0.38,0.75,0,0.25,0.25,0.63,40,0.38,4.13,0.88,21.2,2.13,1.88,0.13,2.25,1.25,0,1.25,2.25,4.88,0.13,80.63,11.63,45.5,34.63,3.75,1.5,79.38,0.13,0.13,100,0.13,0,47.88,193,99.88,2.38,0.25,0,0.25,0,58.25,57.5,98.7,0.13,0,1,0.5,0,0,0,0,11.13,4.88,1.13,81.3,1
"12",29,"282f75f3","Lewis Dunk","Brighton","Premier League",192,87,"Center Back","Right","England",30.92,"Lewis Dunk - 30.92 - Brighton",0.03,0,0.03,0,0,0.1,0.03,0.05,0.05,0,0.05,0.69,0.16,23.8,0.05,0.2,9.5,0,0.07,-0.02,-0.02,57.37,65.15,88.1,1340,371.38,13.44,14.48,92.8,29.59,31.48,94,13.47,17.88,75.3,0.07,2.81,0.03,0,1.93,62.6,2.55,2.22,0.03,4.51,1.96,0.13,0,0,0,0,50.8,4.81,9.55,3.89,56.75,2.19,0.16,0.62,0.1,1.01,1.31,0.65,0.39,0.26,0.03,0,0.1,0,0,0.07,0.03,0.03,0,0,0,0,0.69,0.39,0.36,0.33,0,0.33,0.62,52.6,0.29,4.09,1.6,39.2,2.42,1.47,0.2,1.44,0.78,0,1.6,2.29,4.38,0.1,74.05,12.26,42.73,32.79,2.71,1.21,71.56,0.16,0.2,83.3,0.2,0,47.5,246.92,115.17,1.34,0.33,0,0.26,0.16,53.03,52.11,98.3,0,0,0.46,0.33,0.03,0,0,0.03,10.2,3.4,1.44,70.3,1
"13",30,"f8fcd2a5","Jonny Evans","Leicester City","Premier League",188,77,"Center Back","Right","Northern Ireland",34.79,"Jonny Evans - 34.79 - Leicester City",0.08,0.04,0.08,0,0,0.12,0,0.05,0.05,0.03,0.08,0.23,0.16,66.7,0.33,0.5,6.2,0,0.22,0.03,0.03,59.66,69.08,86.4,1326.97,419.86,14.27,15.91,89.7,34.76,37.34,93.1,10.2,15.05,67.8,0.2,4.22,0.27,0.04,3.01,66.78,2.31,1.95,0.08,6.76,0.98,0.12,0,0,0,0,51.69,4.34,13.06,22.36,40.74,3.56,0.35,0.08,0.16,1.09,0.98,0.78,0.51,0.47,0.04,0,0,0,0,0.08,0.04,0.04,0,0,0,0,1.41,0.9,1.06,0.27,0.08,0.74,1.37,54.3,0.63,6.61,2.42,36.7,4.18,2.19,0.23,1.64,0.86,0,1.99,3.4,4.07,0,77.88,11.3,41.76,37.49,2.38,0.63,75.73,0.04,0.12,33.3,0.04,0.04,50.32,225.2,116.12,2.7,0.31,0,0.16,0.08,54.89,53.95,98.3,0.16,0,0.94,0.59,0,0,0,0,11.18,3.13,1.33,70.2,1
"14",32,"132a82f1","Wesley Fofana","Leicester City","Premier League",185,76,"Center Back","Right","France",21.84,"Wesley Fofana - 21.84 - Leicester City",0.08,0,0.08,0,0,0.24,0,0.08,0.08,0.02,0.1,0.64,0.24,37.5,0.13,0.33,11.7,0,0.12,0,0,66.63,74.05,90,1356.28,351.94,19.58,20.71,94.6,36.34,39,93.2,9.99,12.97,77,0.32,5.32,0.16,0.08,2.5,72.52,1.53,1.21,0,6.37,0.56,0.16,0,0,0,0,62.44,4.19,7.41,6.28,62.61,2.66,0.32,0,0.08,0.89,1.05,0.48,0.64,0.56,0,0,0,0,0.08,0,0,0,0,0,0,0,2.09,1.61,1.21,0.89,0,0.81,1.21,66.7,0.4,9.35,3.87,41.4,5.4,3.71,0.24,0.81,0.32,0,2.5,4.59,3.79,0.08,84.84,7.82,37.95,47.7,5.96,0.89,83.47,0.32,0.4,80,0.32,0,61.15,396.18,233.02,6.69,1.69,0.08,0.56,0.56,63.57,62.85,98.9,0.32,0,1.21,1.21,0.08,0,0,0,10.31,3.22,1.85,63.5,1
"15",35,"7a11550b","Joe Gomez","Liverpool","Premier League",188,77,"Center Back","Right","England",25.4,"Joe Gomez - 25.4 - Liverpool",0,0.15,0,0,0,0.3,0,0.02,0.02,0.08,0.09,0.38,0.08,20,0,0,22.5,0,0.04,-0.02,-0.02,62.74,75.31,83.3,1359.79,413.92,17.1,19.51,87.6,33.44,38.03,87.9,11.37,16.12,70.6,0.6,6.55,0.68,0.23,5.65,69.59,5.72,1.21,0.23,8.28,2.41,1.51,0,0,0,0,53.55,8.74,13.03,5.05,59.2,3.62,4.52,0.15,0.38,1.51,1.58,0.75,1.13,0.98,0,0,0,0.08,0.08,0.23,0.23,0,0,0,0,0,1.96,0.9,1.21,0.45,0.3,0.75,1.36,55.6,0.6,9.26,3.84,41.5,4.52,3.54,1.21,1.28,0.53,0,2.41,4.37,3.31,0.23,85.48,5.27,28.69,48.88,12.65,0.83,79.98,0.83,1.21,68.8,0.83,0.08,57.09,250.34,121.93,4.07,1.05,0.23,0.38,0.6,56.26,55.21,98.1,1.21,0,0.98,0.53,0,0,0.08,0,13.78,3.92,1.96,66.7,1
"16",37,"d79a8c87","Rob Holding","Arsenal","Premier League",183,74,"Center Back","Right","England",27.08,"Rob Holding - 27.08 - Arsenal",0.19,0,0.19,0,0,0.28,0.09,0.03,0.03,0,0.03,0.38,0.19,50,0.5,1,7.8,0,0.07,0.16,0.16,54.78,60.28,90.9,1148.45,296.2,15.09,16.23,93,31.61,33.04,95.7,7.59,10.16,74.8,0,3.13,0,0,2.09,58.58,1.71,0.57,0,6.27,1.33,0,0,0,0,0,49.18,3.8,7.31,6.55,48.7,2.94,0.66,0.09,0,1.04,0.66,0.57,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.66,0.66,0.19,0.09,0.38,0.66,57.1,0.28,5.98,1.9,31.7,2.85,2.85,0.28,1.52,0.95,0.09,1.14,2.09,5.03,0,69.68,9.3,32.85,38.64,2.09,0.57,68.07,0.09,0.38,25,0.09,0,46.42,227.94,122.09,2.94,0.28,0,0.09,0.38,48.99,48.04,98.1,0,0.09,0.76,0.38,0,0,0,0,9.97,2.85,1.99,58.8,1
"17",46,"5ed9b537","Ibrahima Konaté","Liverpool","Premier League",193,83,"Center Back","Right","France",23.4,"Ibrahima Konaté - 23.4 - Liverpool",0.1,0,0.1,0,0,0.16,0,0.04,0.04,0,0.04,0.58,0.1,18.2,0.18,1,9,0,0.06,0.07,0.07,58.66,66.24,88.5,1213.22,415.78,16.74,18.31,91.4,32.49,34.9,93.1,8.74,11.67,74.9,0.05,4.29,0.31,0,3.66,64.83,1.41,1.31,0.05,6.54,0.78,0,0,0,0,0,53.16,4.55,8.53,3.82,56.04,3.92,0.1,0.16,0.05,0.42,1.31,0.68,0.52,0.47,0,0,0.05,0,0,0.1,0.1,0,0,0,0,0,1.78,1.1,0.99,0.68,0.1,0.52,0.99,52.6,0.47,9.1,2.93,32.2,4.76,3.72,0.63,1.41,0.73,0.05,2.41,4.19,3.61,0.05,75.77,7.12,34.95,42.7,2.25,0.68,74.62,0.21,0.26,80,0.21,0,50.28,260.79,143.63,3.51,0.37,0,0.21,0.31,52.33,51.65,98.7,0.1,0,1.26,0.42,0,0,0,0,12.03,3.82,1.36,73.7,1
"18",48,"da974c7b","Kalidou Koulibaly","Chelsea","Premier League",195,88,"Center Back","Right","Senegal",31.33,"Kalidou Koulibaly - 31.33 - Chelsea",0.06,0,0.06,0,0,0.27,0.06,0.02,0.02,0.03,0.05,0.35,0.21,58.3,0.17,0.29,12.2,0,0.06,0.04,0.04,55.47,63.39,87.5,1102.58,418.03,20.61,21.99,93.7,26.44,28.53,92.7,7.74,11.75,65.9,0.32,4.56,0.27,0.03,3.77,60.24,3.15,2.3,0.03,6.74,1.97,0.18,0,0,0,0,49.55,4.5,9.33,19.2,40.72,1.44,0.38,0.47,0.15,0.94,1.15,1.12,0.74,0.53,0,0.03,0.03,0.03,0.12,0.18,0.15,0,0,0,0,0.03,2.59,1.71,1.97,0.47,0.15,1.09,2.06,52.9,0.97,9.51,3.8,39.9,5.62,3.39,0.5,1.91,0.79,0,1.71,4.3,3.36,0,73.69,9.83,35.83,38.92,3.33,0.65,70.66,0.68,0.88,76.7,0.71,0,47.66,241.62,136.58,2.68,0.74,0.03,0.44,0.18,51.84,51.08,98.5,0.21,0.03,1.24,0.59,0.03,0,0.03,0,8.8,2.21,1.59,58.1,1
"19",49,"119b9a8e","Aymeric Laporte","Manchester City","Premier League",189,84,"Center Back","Left","Spain",28.39,"Aymeric Laporte - 28.39 - Manchester City",0.09,0,0.09,0,0,0.09,0.03,0.11,0.11,0.01,0.12,0.86,0.2,23.3,0.1,0.43,10.6,0,0.13,-0.02,-0.02,85.39,90.43,94.4,1813.59,510.22,25,25.98,96.3,45.72,47.17,96.9,14.36,16.68,86.1,0.23,9.76,0.31,0.03,5.89,88.88,1.54,1.26,0.09,5.92,1.77,0.09,0,0,0,0,78.33,4.09,8.01,64.4,21.06,2.8,0.26,0.31,0.09,0.49,0.66,0.51,0.86,0.72,0,0,0.09,0.06,0,0.14,0.06,0,0,0.03,0.06,0,1.17,0.66,0.74,0.37,0.06,0.54,0.83,65.5,0.29,4.46,2,44.9,2.6,1.57,0.29,0.83,0.31,0,0.92,2.09,2.37,0.06,96.89,8.1,35.99,64.2,5.24,1.06,95.38,0.11,0.17,66.7,0.11,0,72.32,457.01,298.78,11.24,2.06,0,0.06,0.26,80.9,79.73,98.6,0.26,0,0.4,0.43,0.06,0.06,0.03,0,9.13,2.52,1.14,68.8,1
"20",51,"4f28a6ff","Clément Lenglet","Tottenham","Premier League",186,81,"Center Back","Left","France",27.34,"Clément Lenglet - 27.34 - Tottenham",0,0.05,0,0,0,0.27,0,0.04,0.04,0.02,0.06,0.44,0.11,25,0,0,8.8,0,0.09,-0.04,-0.04,69.29,78.17,88.6,1482.23,482.87,20.82,22.24,93.6,35.11,37.08,94.7,12.76,17.36,73.5,0.11,6.57,0.22,0.05,5.92,76.25,1.92,1.21,0,6.3,2.47,0.27,0,0,0,0,62.39,5.2,10.57,63.38,8.93,3.29,0.71,0.05,0.11,0.6,1.59,0.71,0.55,0.55,0,0,0,0,0,0.11,0.11,0,0,0,0,0,1.7,0.88,1.04,0.55,0.11,0.55,0.93,58.8,0.38,10.57,4.44,42,4.88,4.88,0.82,1.15,0.44,0,1.21,2.9,2.41,0,85.51,8.65,34.24,52.48,4.98,0.77,83.7,0.16,0.27,60,0.22,0,62.01,369.09,234.07,8.11,1.26,0,0.11,0.11,67.38,66.28,98.4,0.22,0,1.64,0.49,0.05,0,0.05,0,9.15,2.47,1.7,59.2,1
"21",56,"bac46a10","Lisandro Martínez","Manchester Utd","Premier League",178,77,"Center Back","Left","Argentina",24.75,"Lisandro Martínez - 24.75 - Manchester Utd",0,0.06,0,0,0,0.22,0,0.05,0.05,0.03,0.08,0.62,0.11,18.2,0,0,15,0,0.08,-0.05,-0.05,65.6,73.99,88.7,1398.86,433.04,18.81,19.87,94.6,34.65,37.22,93.1,11.25,15.5,72.6,0.39,6.66,0.5,0,5.82,71.42,2.57,1.29,0.34,6.16,1.9,0,0,0,0,0,59.78,3.75,10.47,61.62,8.12,2.63,0.17,0.22,0.28,0.95,1.51,1.06,1.01,0.84,0,0,0.11,0,0.06,0.17,0.11,0,0,0.06,0,0,2.69,1.46,1.57,1.01,0.11,1.12,2.01,55.6,0.9,9.79,3.41,34.9,6.1,3.3,0.39,1.74,0.67,0,1.79,4.48,3.69,0,84.4,11.08,39.74,47.85,3.86,0.73,82.11,0.28,0.34,83.3,0.34,0,57.93,340.19,206.25,5.6,1.01,0,0.39,0.34,60.22,59.89,99.4,0.06,0,1.06,0.78,0,0,0.06,0,10.8,1.96,1.29,60.3,1
"22",57,"b217ef29","Joël Matip","Liverpool","Premier League",195,89,"Center Back","Right","Cameroon",31.2,"Joël Matip - 31.2 - Liverpool",0.12,0.09,0.12,0,0,0.12,0,0.09,0.09,0.03,0.12,0.99,0.3,30.3,0.12,0.4,8.9,0,0.09,0.03,0.03,64.26,72.14,89.1,1384.51,419.83,17.05,19.08,89.3,34.93,37.69,92.7,11.92,14.5,82.2,0.3,6.02,0.42,0,5.03,70.35,1.8,1.26,0.06,7.79,1.05,0,0,0,0,0,55.97,7.13,9.05,8.51,55.76,4.67,0.54,0.27,0.12,0.78,1.11,0.66,0.87,0.69,0,0,0.15,0.03,0,0.21,0.15,0,0,0.03,0.03,0,1.83,1.2,0.99,0.66,0.18,0.69,1.2,57.5,0.51,7.34,3.06,41.6,4.13,2.49,0.72,1.05,0.39,0,2.04,3.86,3.45,0.03,82.03,8.48,35.92,47.97,5.69,1.83,80.32,0.45,0.54,83.3,0.45,0,51.92,357.69,249.51,8.36,2.13,0.12,0.27,0.33,58.39,57.16,97.9,0.21,0,0.63,0.57,0,0,0,0,12.37,3.78,1.62,70,1
"23",66,"0a3d6d2b","Chris Richards","Crystal Palace","Premier League",188,81,"Center Back","Right","United States",22.55,"Chris Richards - 22.55 - Crystal Palace",0.1,0,0.1,0,0,0.1,0,0.11,0.11,0.06,0.16,0.87,0.1,11.1,0.11,1,7,0,0.13,-0.01,-0.01,57.02,66.73,85.4,1102.69,350.38,20.67,23.17,89.2,28.46,31.15,91.4,7.12,10.58,67.3,0.19,3.27,0.29,0,3.94,64.52,2.21,1.35,0,11.15,0.67,0,0,0,0,0,51.63,5.48,9.62,21.63,37.69,3.27,0.38,0.19,0,0.77,1.73,1.92,0.77,0.48,0.1,0,0.19,0,0,0.1,0.1,0,0,0,0,0,2.02,1.44,0.67,0.96,0.38,0.38,0.87,44.4,0.48,11.83,4.81,40.7,5.67,4.71,1.44,2.98,1.06,0,2.98,5,3.37,0.1,79.81,9.42,37.31,40.96,5.48,1.44,77.69,0.19,0.29,66.7,0.19,0,49.33,272.88,105.58,3.08,0.77,0.1,0.29,0.38,53.56,52.5,98,0.38,0,0.87,0.19,0.1,0,0,0,11.54,5.1,2.4,67.9,1
"24",67,"a3d94a58","Cristian Romero","Tottenham","Premier League",185,82,"Center Back","Right","Argentina",24.47,"Cristian Romero - 24.47 - Tottenham",0.03,0,0.03,0,0,0.28,0,0.03,0.03,0.03,0.06,0.38,0.14,36.4,0.09,0.25,12.4,0,0.09,0,0,56.63,63.81,88.7,1134.4,363,19.04,20.71,91.9,29.15,30.76,94.8,7.95,10.81,73.5,0.35,3.42,0.52,0,3.24,61.58,2.23,1.67,0.03,7.85,1.81,0.07,0,0,0,0,50.6,4.78,8.44,3.24,56.39,2.09,0.56,0.38,0.07,0.49,1.33,1.26,0.77,0.66,0.03,0,0,0,0.07,0.07,0.03,0,0,0,0,0.03,3.21,1.92,1.78,1.36,0.07,1.05,1.88,55.6,0.84,14.75,4.81,32.6,8.68,4.92,1.15,2.13,0.87,0,2.65,5.86,3.45,0.1,75.53,12.66,39.65,35.92,5.02,0.87,73.51,0.45,0.8,56.5,0.49,0,51.12,257.62,146.04,4.6,1.26,0.1,0.38,0.42,53.18,51.78,97.4,0.45,0,1.64,0.63,0.07,0,0.03,0,9.14,2.44,1.43,63.1,1
"25",68,"972aeb2a","William Saliba","Arsenal","Premier League",193,76,"Center Back","Right","France",21.56,"William Saliba - 21.56 - Arsenal",0.05,0.02,0.05,0,0,0.19,0,0.03,0.03,0.03,0.06,0.33,0.09,28.6,0.14,0.5,11.7,0,0.08,0.02,0.02,77.07,82.81,93.1,1569.09,456.98,23.53,24.95,94.3,41.81,43.6,95.9,11.23,13.05,86.1,0.14,3.81,0.37,0.05,3.65,80.49,2.33,1.81,0.05,8.23,1.37,0.14,0,0,0,0,72.79,4.28,5.74,4.4,74.7,1.91,0.42,0.19,0,0.72,0.98,0.84,0.53,0.49,0,0,0.05,0,0,0.07,0.05,0,0,0.02,0,0,1.51,1,1.05,0.4,0.07,0.37,0.77,48.5,0.4,7.47,3.3,44.2,3.84,3.07,0.56,1.33,0.49,0.02,2.3,3.81,2.42,0.09,90.33,8.16,41.65,51.42,4.07,0.81,88.23,0.51,0.72,71,0.51,0.12,67.05,374.47,217.4,5.37,0.56,0.07,0.3,0.49,70.3,69.28,98.5,0.16,0,0.65,0.3,0.02,0,0.02,0.02,10.05,1.77,1.05,62.8,1
"26",70,"da7b447d","Davinson Sánchez","Tottenham","Premier League",188,77,"Center Back","Right","Colombia",26.35,"Davinson Sánchez - 26.35 - Tottenham",0.11,0,0.11,0,0,0.22,0,0.12,0.12,0.02,0.14,0.71,0.22,30.8,0.15,0.5,8,0,0.17,-0.01,-0.01,56.85,63.72,89.2,1114.14,305.96,18.97,20.23,93.8,30.62,32.55,94.1,6.6,9.68,68.2,0.22,4.12,0.44,0.06,2.69,62.02,1.7,1.21,0.06,6.05,0.93,0.11,0,0,0,0,52.5,4.12,7.09,6.93,51.62,2.86,0.49,0.38,0.06,0.71,0.88,0.77,0.82,0.82,0,0,0,0,0,0.06,0.06,0,0,0,0,0,2.53,1.21,1.48,0.82,0.22,0.99,1.48,66.7,0.49,10.28,3.57,34.8,5.11,4.29,0.88,1.65,0.88,0,2.31,4.84,4.18,0,75.27,8.8,35.02,38.05,6.71,1.26,73.73,0.16,0.27,60,0.22,0,48.33,221.95,118.09,5.28,1.21,0,0.27,0.55,53.77,52.34,97.3,0.27,0,0.93,0.71,0.06,0,0.06,0,9.02,3.24,1.54,67.8,1
"27",73,"86e7deaf","Thiago Silva","Chelsea","Premier League",183,78,"Center Back","Right","Brazil",38.08,"Thiago Silva - 38.08 - Chelsea",0.05,0.07,0.05,0,0,0.09,0,0.04,0.04,0.01,0.05,0.64,0.14,21.4,0.07,0.33,11.6,0,0.06,0.01,0.01,77.45,83.42,92.8,1678.48,576.57,21.79,22.67,96.2,41.36,42.79,96.7,13.65,16.89,80.8,0.28,5.9,0.55,0,4.24,81.37,2.04,1.84,0.07,6.52,1.81,0.05,0,0,0,0,66.99,5.6,10.83,8.17,70.41,3.12,0.11,0.18,0.14,0.67,0.8,0.96,0.89,0.71,0.02,0,0.11,0.02,0.02,0.11,0.09,0,0,0,0.02,0,1.28,0.83,0.64,0.6,0.05,0.34,0.73,46.9,0.39,5.23,1.93,36.8,2.89,2.2,0.14,1.77,0.8,0.09,1.97,3.26,3.72,0.02,92.5,11.98,42.6,53.43,2.64,0.78,90.53,0.09,0.14,66.7,0.11,0.02,64.12,347.61,203.29,6.03,0.76,0.02,0.21,0.11,70.64,69.51,98.4,0.11,0,0.5,0.57,0.02,0.02,0,0,10.55,2.45,1.12,68.6,1
"28",75,"5eecec3d","John Stones","Manchester City","Premier League",188,69,"Center Back","Right","England",28.39,"John Stones - 28.39 - Manchester City",0.08,0.08,0.08,0,0,0.08,0,0.08,0.08,0.04,0.12,0.77,0.33,42.1,0.11,0.25,12.3,0,0.11,0,0,75.29,79.88,94.3,1546.01,377.02,25.31,26.65,95,37.67,38.93,96.8,11.78,13.37,88.1,0.2,6.46,0.12,0,3.17,77.24,2.64,1.02,0,8.17,2.07,0.12,0.04,0,0,0,68.14,4.06,7.68,10.36,63.87,2.28,1.5,0.2,0.08,0.33,0.57,0.41,0.85,0.61,0.16,0,0.08,0,0,0.12,0.04,0,0,0.08,0,0,0.65,0.45,0.37,0.24,0.04,0.24,0.41,60,0.16,5.04,1.75,34.7,1.95,2.52,0.57,0.73,0.33,0,0.98,1.63,2.44,0.04,86.14,7.11,29.91,56.19,7.72,1.06,83.54,0.28,0.45,63.6,0.37,0.04,64.85,418.39,242.94,8.74,1.63,0,0.33,0.28,70.9,69.81,98.5,0.33,0,0.57,0.65,0.04,0,0,0.08,7.23,3.09,0.69,81.7,1
"29",79,"e06683ca","Virgil van Dijk","Liverpool","Premier League",193,87,"Center Back","Right","Netherlands",31.28,"Virgil van Dijk - 31.28 - Liverpool",0.09,0.02,0.09,0,0,0.13,0,0.06,0.06,0.01,0.07,0.98,0.45,45.7,0.09,0.19,12.2,0.02,0.06,0.02,0.02,68,75.64,89.9,1518.36,493.66,18.43,20.02,92,36.11,38.23,94.4,13.11,16.77,78.2,0.15,5.34,0.13,0,3.4,73.72,1.91,1.64,0.02,6.94,2.89,0.02,0,0,0,0,58.38,5.87,11.38,10.38,56.57,4.91,0.26,0.4,0.04,0.83,0.83,0.62,0.6,0.51,0,0,0.09,0,0,0.13,0.09,0,0,0.04,0,0,0.57,0.3,0.34,0.21,0.02,0.26,0.38,66.7,0.13,4.47,1.7,38.1,2.32,1.87,0.28,1.13,0.51,0.04,1.34,1.91,3.36,0.02,83.38,9.96,37.7,45.79,3.04,1.6,81.49,0.09,0.09,100,0.09,0,53.68,206.6,105.28,3.06,0.32,0,0.23,0.11,60.57,59.64,98.5,0.23,0,0.51,0.28,0.04,0,0.04,0,13.7,4.26,0.89,82.6,1
"30",82,"c40b6180","Adam Webster","Brighton","Premier League",192,79,"Center Back","Right","England",27.78,"Adam Webster - 27.78 - Brighton",0.09,0,0.09,0,0,0.22,0,0.08,0.08,0,0.09,0.71,0.09,12.5,0.13,1,10.3,0,0.13,0,0,54.54,66.04,82.6,1181.05,408.68,15.89,17.88,88.8,28.67,31.73,90.3,9.45,15.13,62.5,0.13,5.55,0.27,0.04,3.95,63.64,2.4,0.98,0,7.81,1.95,0.13,0,0,0,0,46.11,6.26,13.67,14.2,43.18,4.35,1.42,0.27,0.04,1.51,1.46,1.07,0.62,0.58,0.04,0,0,0,0,0.04,0.04,0,0,0,0,0,0.98,0.71,0.53,0.31,0.13,0.36,0.93,38.1,0.58,6.3,2.49,39.4,3.2,2.62,0.49,1.95,0.89,0,1.6,2.57,4.35,0.13,76.2,8.79,37.41,38.61,6.48,1.11,73.85,0.4,0.58,69.2,0.4,0.04,48.2,289.57,181.38,4.62,1.24,0.04,0.22,0.27,51.7,51.04,98.7,0.13,0,0.93,0.4,0,0,0,0.04,12.2,3.95,1.2,76.7,1
"31",83,"35e413f1","Ben White","Arsenal","Premier League",182,73,"Center Back","Right","England",25.03,"Ben White - 25.03 - Arsenal",0,0.03,0,0,0,0.11,0,0.03,0.03,0.04,0.06,0.31,0.08,27.3,0,0,14.6,0,0.08,-0.03,-0.03,50.35,59.52,84.6,974.52,308.96,18.48,20.28,91.1,26.15,28.56,91.5,5.34,9.39,56.8,0.31,3.92,0.56,0.03,3.83,55.52,4,1.36,0.03,5.84,1.33,0.39,0,0,0,0,44.49,5.06,9.98,5.97,46.93,2.81,2.64,0.08,0.17,1.17,1.17,1.19,0.89,0.69,0.06,0,0.08,0.03,0.03,0.08,0.08,0,0,0,0,0,1.58,0.83,0.89,0.53,0.17,0.86,1.72,50,0.86,9.2,3.08,33.5,4.06,3.97,1.17,2,0.81,0,1.78,3.36,3.17,0,69.52,6.59,27.95,37.73,8.75,0.78,65.74,0.33,0.69,48,0.39,0.14,45.63,238.49,140.13,3.92,1.03,0.08,0.31,0.31,48.24,47.38,98.2,0.33,0,0.69,1,0,0,0.03,0.03,8.53,2.03,1.08,65.2,1
"32",90,"114bbdee","Loïc Bade","Rennes","Ligue 1",191,86,"Center Back","Right","France",22.52,"Loïc Bade - 22.52 - Rennes",0,0.28,0,0,0,0.14,0,0.07,0.07,0,0.07,1.26,0,0,0,NA,12.9,0,0.05,-0.07,-0.07,56.36,62.66,89.9,1354.07,372.9,12.9,14.02,92,27.76,30.42,91.2,15.42,17.94,85.9,0,4.35,0.14,0,2.8,61.68,0.98,0.84,0,5.47,2.52,0,0,0,0,0,52.43,2.1,8.13,7.85,49.49,2.94,0.14,0,0.14,0.98,0.56,0.84,0.42,0,0,0,0.42,0,0,0.28,0,0,0,0.28,0,0,0.56,0.14,0.28,0.28,0,0.14,0.42,33.3,0.28,5.05,1.4,27.8,3.36,1.68,0,1.54,0.7,0,2.38,2.94,5.75,0,74.58,8.27,41.36,36.45,2.1,1.54,73.6,0.28,0.28,100,0.28,0,51.31,306.45,170.19,5.05,0.56,0,0.28,0.14,52.43,51.59,98.4,0,0,0.98,0.42,0,0,0,0,9.81,3.79,1.82,67.5,1
