"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"100",353,"240d3a0b","Dani García","Athletic Club","La Liga",180,72,"Midfielder","Right","",32.4,"Dani García - 32.4 - Athletic Club",0,0.05,0,0,0,0.28,0,0.03,0.03,0.03,0.06,0.47,0.09,20,0,0,21.3,0,0.06,-0.03,-0.03,36.08,45.31,79.6,704.27,189.14,13.7,15.68,87.4,16.11,19.26,83.6,5.56,9.04,61.5,0.38,4.14,0.33,0,3.67,43.99,1.32,1.18,0.05,7.11,1.04,0.09,0,0,0,0,30.24,5.13,9.94,6.73,34.38,2.73,0.09,0.19,0.24,1.22,1.37,0.89,1.27,1.18,0,0,0,0.05,0.05,0.09,0.09,0,0,0,0,0,1.27,0.85,0.47,0.57,0.24,0.28,1.65,17.1,1.37,12.81,3.72,29,3.49,6.92,2.4,1.32,0.42,0,0.89,2.17,1.65,0.09,52.46,2.4,10.97,33.25,9.89,0.42,51.19,0.24,0.42,55.6,0.24,0,27.88,89.11,37.91,1.37,0.33,0,0.28,0.52,34.8,33.39,95.9,0.57,0,1.84,1.37,0,0,0,0,11.21,1.6,1.51,51.5,4
"101",358,"f7c12fbf","Hugo Guillamón","Valencia","La Liga",182,82,"Midfielder","Right","Spain",22.71,"Hugo Guillamón - 22.71 - Valencia",0.04,0.11,0.04,0,0,0.4,0.04,0.01,0.01,0.03,0.04,0.25,0.11,42.9,0.14,0.33,17.1,0,0.04,0.03,0.03,37.13,45.67,81.3,787.49,221.92,14.05,16.35,85.9,14.05,16.21,86.7,7.85,11.38,69,0.68,4.21,0.61,0.04,3.71,41.42,4.25,3.6,0.04,7.78,2.74,0.25,0.4,0.11,0.29,0,29.24,5.22,11.2,8.32,33.31,2.02,0.11,0.29,0.14,1.33,1.15,0.9,1.58,1.15,0.25,0.04,0.04,0.07,0.04,0.22,0.18,0.04,0,0,0,0,1.69,1.26,0.86,0.68,0.14,0.68,1.4,48.7,0.72,13.51,4.18,30.9,5.19,7.06,1.26,1.22,0.32,0,1.66,3.35,2.67,0.04,54.38,4.11,17.43,30.79,8.36,0.47,51.07,0.18,0.32,55.6,0.22,0,29.53,123.21,64.21,2.27,0.4,0.07,0.54,0.83,32.88,31.94,97.2,0.9,0.04,2.41,2.27,0.07,0,0.04,0.04,11.16,2.34,1.73,57.5,4
"102",359,"ac454a4f","Gerard Gumbau","Elche","La Liga",187,78,"Midfielder","Left","",27.84,"Gerard Gumbau - 27.84 - Elche",0,0.23,0,0,0,0.42,0.04,0.04,0.04,0.1,0.14,1,0.15,15.4,0,0,28.1,0.15,0.04,-0.04,-0.04,37.73,48.11,78.4,791.44,212.71,15.08,16.51,91.4,14.23,16.36,87,7.6,13.58,56,1.31,4.09,0.5,0.15,2.78,41.78,6.33,3.32,0.08,5.75,3.43,1.31,2.97,1.31,1.23,0.04,31.44,3.9,12.77,41.32,4.51,1.5,0,0.15,0.39,1.27,1.08,1.23,2.28,1.08,1.12,0.04,0.04,0,0,0.35,0.23,0.12,0,0,0,0,2.08,1,0.93,1.04,0.12,0.69,1.77,39.1,1.08,19.48,3.93,20.2,7.06,10.03,2.39,1.62,0.39,0,1.39,3.47,1.23,0,57.02,2.28,14.47,32.71,12.85,0.42,50.84,0.19,0.54,35.7,0.19,0.12,33.68,148.44,67.2,2.2,0.54,0.12,0.46,0.54,38.19,36.03,94.3,0.77,0,2.55,1,0,0,0,0,7.33,1,1.31,43.3,4
"103",360,"0b2c8585","Raúl Guti","Elche","La Liga",180,78,"Midfielder","Right","",25.81,"Raúl Guti - 25.81 - Elche",0,0,0,0,0,0.25,0.06,0.09,0.09,0.01,0.09,0.87,0.25,28.6,0,0,19.8,0,0.1,-0.09,-0.09,34.48,41.41,83.3,651.42,172.39,15.54,17.33,89.6,13.68,15.72,87,4.64,6.99,66.4,0.31,4.15,0.31,0,3.28,40.36,1.05,0.8,0,4.83,2.17,0.43,0,0,0,0,31.75,3.71,5.94,1.98,38.07,0.56,0.19,0.12,0.12,0.68,1.3,0.74,0.74,0.56,0,0,0.06,0,0.12,0.12,0.12,0,0,0,0,0,1.86,1.3,0.62,1.05,0.19,0.74,1.73,42.9,0.99,14.36,4.52,31.5,5.76,6.81,1.8,0.99,0.25,0,1.8,3.53,0.8,0,50.57,1.67,11.64,32.5,10.21,1.11,49.77,0.37,0.87,42.9,0.43,0.06,33.86,149.92,69.76,2.48,0.93,0,0.99,1.05,38.19,35.22,92.2,2.1,0.06,1.11,1.67,0,0,0,0,8.42,0.68,1.11,37.9,4
"104",362,"e778654a","Yangel Herrera","Girona","La Liga",182,62,"Midfielder","Right","Venezuela",24.78,"Yangel Herrera - 24.78 - Girona",0.05,0.09,0.05,0,0,0.32,0.05,0.06,0.06,0.05,0.12,0.93,0.19,20,0.05,0.25,17.7,0,0.07,-0.02,-0.02,38.04,45.74,83.2,646.61,179.91,18.37,20.88,88,15.45,18.23,84.7,3.34,4.73,70.6,0.7,3.48,0.46,0.05,3.2,44.77,0.97,0.79,0.09,11.23,0.65,0.6,0,0,0,0,33.4,5.1,7.24,9.65,30.66,2.55,0,0.19,0.19,0.28,1.35,1.35,1.44,1.07,0,0.09,0.05,0.19,0.05,0.23,0.14,0,0,0,0.05,0.05,2.64,2.23,0.97,1.39,0.28,0.37,1.21,30.8,0.84,22.87,7.1,31,7.84,11.92,3.11,1.62,0.28,0,1.48,4.13,2.18,0,59.34,3.11,14.98,36.23,11.32,1.3,58.5,1.21,1.67,72.2,1.25,0.14,39.43,160.28,60.36,2.41,0.88,0,1.25,1.95,44.4,39.76,89.6,2.78,0.05,3.02,2.64,0.09,0,0,0,9.14,3.57,3.39,51.3,4
"105",366,"05e19d6a","Franck Kessié","Barcelona","La Liga",183,76,"Midfielder","Right","C&#244;te d'Ivoire",25.84,"Franck Kessié - 25.84 - Barcelona",0.23,0.04,0.19,0.04,0.04,0.19,0,0.12,0.09,0.07,0.17,1.47,0.38,25.6,0.13,0.5,16.7,0,0.07,0.1,0.09,45.49,52.44,86.7,846.05,194.55,18.76,20.86,89.9,20.79,23.12,89.9,5.19,7.11,73,0.98,3.65,0.75,0.26,4.06,50.71,1.73,1.43,0.04,6.77,1.2,0.71,0,0,0,0,41.54,3.8,7.11,10.19,38.95,1.77,0.15,0.11,0.26,0.26,1.24,1.43,2.33,1.92,0.04,0.04,0.15,0.08,0.11,0.08,0.08,0,0,0,0,0,1.84,1.17,0.71,0.98,0.15,0.49,1.05,46.4,0.56,15.64,4.7,30,4.02,7.48,4.14,1.73,0.3,0,1.73,3.57,0.79,0,62.93,2.14,14.81,35.11,16.43,2.78,61.39,0.9,1.32,68.6,0.94,0,43.16,213.35,96.17,3.72,0.9,0.23,1.35,1.32,50.26,44.85,89.2,3.42,0,1.69,1.24,0.08,0,0.04,0,9.66,1.62,1.47,52.4,4
"106",368,"cce181df","Geoffrey Kondogbia","Atlético Madrid","La Liga",188,78,"Midfielder","Left","Central African Republic",29.67,"Geoffrey Kondogbia - 29.67 - Atlético Madrid",0.04,0.11,0.04,0,0,0.32,0.07,0.04,0.04,0.04,0.08,0.92,0.07,7.7,0.04,0.5,21.8,0,0.04,0,0,42.79,48.91,87.5,797.54,194.4,19.32,21.16,91.3,15.96,17.84,89.5,6.26,8.28,75.6,0.32,3.15,0.42,0,2.73,48.2,0.71,0.64,0.04,9.02,2.3,0.07,0,0,0,0,36.95,4.32,7.64,38.29,6.83,2.02,0.07,0.32,0.18,0.71,1.34,0.96,1.06,0.88,0,0.07,0.04,0.04,0.04,0.14,0.14,0,0,0,0,0,3.29,2.3,1.27,1.77,0.25,0.67,1.66,40.4,0.99,20.92,6.9,33,7.75,10.51,2.65,1.2,0.25,0,2.69,5.98,1.17,0,60.24,3.36,18.12,37.48,7.64,0.5,59.78,0.6,0.74,81,0.6,0,39.82,180.71,77.4,2.65,0.78,0.04,0.57,1.13,39.32,37.37,95,0.5,0.07,1.59,2.02,0.04,0,0,0,12.53,1.66,1.59,51.1,4
"107",373,"bbc19252","Mickael Malsa","Valladolid","La Liga",178,68,"Midfielder","Right","",27.02,"Mickael Malsa - 27.02 - Valladolid",0.09,0.18,0.09,0,0,0.53,0,0.09,0.09,0.05,0.13,1.06,0.18,16.7,0.08,0.5,22.4,0,0.08,0,0,33.06,41.46,79.7,633.8,175.14,14.23,15.91,89.4,13.88,15.83,87.7,4.42,8.13,54.3,0.62,3.09,0.35,0,4.51,40.76,0.71,0.71,0.09,7.07,0.62,0.09,0,0,0,0,29.35,3.45,8.66,4.33,35.01,1.06,0,0.27,0,0.44,1.06,1.5,1.33,1.24,0,0,0,0.09,0,0.18,0.18,0,0,0,0,0,2.92,1.95,1.33,1.33,0.27,1.06,3.01,35.3,1.95,22.37,5.84,26.1,7.07,13.08,2.21,2.03,0.53,0,1.86,4.77,0.97,0,52.51,2.56,15.83,32.45,6.9,1.33,51.9,0.35,0.8,44.4,0.44,0,33.86,148.88,79.48,2.39,0.53,0,0.97,0.71,35.54,32.36,91,1.15,0,1.86,1.24,0,0,0,0,10.17,0.97,1.5,39.3,4
"108",374,"6f4c734d","José Mari","Cádiz","La Liga",180,59,"Midfielder","Right","",34.87,"José Mari - 34.87 - Cádiz",0,0,0,0,0,0.57,0.14,0.06,0.06,0.04,0.1,0.85,0.14,16.7,0,0,17.1,0,0.07,-0.06,-0.06,33.98,41.66,81.6,752.42,191.09,10.81,13.65,79.2,14.93,16.64,89.7,7.39,9.81,75.4,0.71,4.27,0.43,0,3.84,39.53,2.13,1.71,0.14,6.11,3.55,0.14,0,0,0,0,28.86,5.26,7.54,2.84,35.26,1.56,0.43,0.28,0.28,1.42,0.71,1.14,1.99,1.71,0.14,0,0.14,0,0,0.28,0.28,0,0,0,0,0,2.13,1.42,1,1,0.14,0.57,1.28,44.4,0.71,15.92,4.12,25.9,5.97,7.96,1.99,1.42,0.28,0,1.99,4.12,1,0,52.04,2.27,14.79,32.13,7.54,0.85,50.19,0.71,1.56,45.5,1,0.43,32.56,155.97,68.82,3.27,0.43,0,0.57,1.14,32.7,30.28,92.6,0.28,0.14,1.42,1.71,0,0,0,0,11.94,1.42,1.56,47.6,4
"109",375,"11fd2b75","Omar Mascarell","Elche","La Liga",181,69,"Midfielder","Right","Spain",29.71,"Omar Mascarell - 29.71 - Elche",0,0,0,0,0,0.17,0,0.01,0.01,0,0.01,0.3,0.03,11.1,0,0,25.4,0,0.03,-0.01,-0.01,35.36,41.27,85.7,720.03,160.58,12.5,13.77,90.8,16.38,18.08,90.6,5.88,8.25,71.3,0.2,2.24,0.07,0,2.24,40.07,1.2,1.1,0.03,4.55,1.4,0.2,0,0,0,0,31.21,3.98,6.08,7.12,31.08,1.97,0,0.13,0.07,0.57,0.87,1.47,0.43,0.37,0.03,0,0,0,0.03,0,0,0,0,0,0,0,1.57,0.94,0.43,0.97,0.17,0.67,1.8,37,1.14,13.54,3.74,27.7,4.91,7.25,1.37,1.9,0.43,0,1.37,2.91,2.21,0.07,50,3.48,14.4,32.62,5.75,0.13,48.79,0.3,0.4,75,0.33,0.03,30.65,153.3,51.07,2.11,0.47,0.07,0.67,0.4,33.69,32.22,95.6,0.4,0,1.34,0.67,0,0,0,0,8.19,1.37,1.47,48.2,4
"110",376,"3902e91b","Gonzalo Melero","Almería","La Liga",183,77,"Midfielder","Right","Spain",28.79,"Gonzalo Melero - 28.79 - Almería",0.49,0.14,0.35,0.14,0.14,0.21,0,0.27,0.17,0.05,0.22,1.12,0.49,43.8,0.31,0.71,14.7,0,0.15,0.22,0.18,34.91,41,85.1,585.35,124.35,17.24,20.12,85.7,13.67,14.86,92,3.01,4.07,74.1,0.7,2.87,0.35,0,3.22,40.3,0.7,0.35,0,8.69,0.49,0.14,0,0,0,0,33.79,4.7,2.52,3.64,34.14,1.26,0.35,0.84,0.21,0.7,1.33,0.63,1.82,1.4,0,0,0.35,0.07,0,0.21,0.14,0,0,0.07,0,0,2.24,1.4,0.98,0.84,0.42,0.91,1.54,59.1,0.63,15.7,3.57,22.8,5.47,7.22,3.01,0.98,0.35,0,0.91,3.15,1.05,0,51.94,2.73,12.27,31.89,10.93,1.82,51.17,0.42,0.77,54.5,0.42,0.14,35.05,157.92,78.57,3.36,0.7,0.07,1.26,1.75,43.39,38.27,88.2,2.94,0,1.33,1.89,0.14,0,0,0,6.73,0.98,2.45,28.6,4
"111",379,"7c4243d4","Roque Mesa","Valladolid","La Liga",171,68,"Midfielder","Right","",33.36,"Roque Mesa - 33.36 - Valladolid",0.12,0.12,0.12,0,0,0.37,0,0.05,0.05,0.06,0.11,1.36,0.74,54.5,0.09,0.17,26.7,0,0.03,0.07,0.07,38.75,48.4,80.1,845.28,190.52,13.49,15.97,84.5,16.46,19.19,85.8,8.17,11.64,70.2,1.11,5.82,0.74,0,3.96,46.18,2.23,2.23,0.12,4.95,3.84,0.37,0,0,0,0,35.28,2.72,10.4,11.39,34.42,1.73,0,0.25,0.25,1.11,1.36,1.36,1.98,1.86,0,0,0,0,0.12,0.12,0.12,0,0,0,0,0,2.1,1.24,1.36,0.74,0,0.87,2.1,41.2,1.24,15.85,5.08,32,8.29,6.44,1.11,1.36,0,0,1.11,3.22,1.36,0,59.55,3.47,19.06,36.77,8.79,0.25,58.06,0.87,1.36,63.6,0.87,0,43.21,282.75,127.14,5.57,1.11,0.12,1.11,1.98,42.59,40.61,95.3,1.11,0,2.48,1.86,0,0,0,0,10.4,0.74,1.11,40,4
"112",380,"19c36442","Luis Milla","Getafe","La Liga",175,73,"Midfielder","Right","",28.04,"Luis Milla - 28.04 - Getafe",0.07,0.11,0,0.07,0.07,0.18,0.04,0.1,0.05,0.14,0.19,0.67,0.07,10.5,0,0,23.2,0.11,0.07,-0.03,-0.05,40.27,49.84,80.8,804.09,264.3,16.88,18.57,90.9,15.4,17.3,89,6.96,11.99,58.1,1.51,5.21,0.74,0.35,5.03,43.54,6.3,3.17,0.07,8.34,3.06,1.16,2.29,1.02,0.91,0,32.95,5.24,11.64,4.99,41.82,1.48,0.11,0.28,0.21,0.98,0.74,0.95,2.5,1.62,0.63,0.04,0.04,0.11,0.07,0.25,0.11,0.11,0,0.04,0,0,1.9,1.09,0.88,0.88,0.14,0.74,1.97,37.5,1.23,16.71,5.24,31.4,6.05,8.44,2.22,1.09,0.14,0,1.27,3.17,0.91,0,57.61,2.22,12.87,36.4,12.77,0.84,51.74,0.6,0.95,63,0.63,0.04,36.08,216.12,119.3,4.47,1.23,0.14,0.39,0.53,37.28,34.89,93.6,1.23,0.04,1.34,2.04,0.04,0,0,0,10.02,1.41,1.65,46,4
"113",383,"8ac501f5","Monchu","Valladolid","La Liga",172,68,"Midfielder","Right","",23.1,"Monchu - 23.1 - Valladolid",0.12,0,0.12,0,0,0.46,0.12,0.08,0.08,0.07,0.15,1.15,0.23,20,0.1,0.5,21.5,0,0.07,0.03,0.03,42.93,52.25,82.2,855.81,212.46,15.88,17.26,92,17.72,20.37,87,7.94,12.43,63.9,0.58,3.8,0.23,0.12,3.34,45.58,6.68,4.03,0,6.1,2.99,1.15,2.53,0.58,1.38,0,34.18,5.06,13.01,3.22,44.65,2.99,0.12,0.35,0.58,1.15,0.69,0.92,1.84,0.81,0.69,0,0.12,0.12,0.12,0,0,0,0,0,0,0,2.42,2.07,1.04,1.04,0.35,1.15,2.19,52.6,1.04,17.26,5.18,30,5.41,9.67,2.19,1.5,0.58,0.12,1.15,3.57,1.04,0,62.03,2.65,15.77,36.71,13.7,1.27,55.93,0.35,0.58,60,0.46,0.12,37.06,201.75,95.98,3.8,1.27,0.12,0.92,1.15,40.63,38.21,94.1,0.92,0,2.88,1.38,0,0,0,0,10.36,1.15,1.04,52.6,4
"114",385,"a0255c67","Manu Morlanes","Villarreal","La Liga",NA,NA,"Midfielder","Right","Spain",23.76,"Manu Morlanes - 23.76 - Villarreal",0.19,0,0.19,0,0,0.38,0.09,0.07,0.07,0.03,0.09,0.66,0.19,28.6,0.29,1,19.3,0,0.1,0.12,0.12,42.45,49.63,85.5,756.11,218.86,19.76,21.08,93.7,17.4,19.38,89.8,4.63,7.47,62,0.47,4.16,0.57,0.19,4.35,46.7,2.93,2.74,0,9.36,1.61,0.47,0,0,0,0,38.29,3.88,7.47,6.05,40.18,1.61,0.19,0.09,0.28,0.66,0.95,1.23,2.17,1.7,0.09,0.09,0,0,0.28,0.38,0.28,0,0,0,0,0.09,2.08,1.23,0.66,1.13,0.28,0.57,2.17,26.1,1.61,18.34,4.63,25.3,8.13,8.79,1.42,1.61,0.38,0,1.99,4.07,1.51,0,58.24,2.27,13.05,38.19,10.97,0.38,55.68,0.57,0.66,85.7,0.57,0.09,36.87,206.38,107.21,5.2,1.42,0.19,0.28,0.95,37.06,35.55,95.9,0.66,0,1.23,1.04,0,0,0,0,11.25,1.8,1.99,47.5,4
"115",394,"34e393f2","Guido Rodríguez","Betis","La Liga",185,78,"Midfielder","Right","Argentina",28.52,"Guido Rodríguez - 28.52 - Betis",0.07,0,0.07,0,0,0.27,0.03,0.05,0.05,0.02,0.07,0.82,0.32,39.4,0.09,0.23,19.4,0,0.06,0.03,0.03,44.69,50.95,87.7,851.72,240.73,18.84,20.98,89.8,18.61,20.14,92.4,6.24,7.93,78.6,0.5,3.99,0.22,0.03,2.94,48.83,2.12,1.97,0.05,7.21,2.02,0.1,0,0,0,0,37.88,5.56,7.51,3.69,43.24,2.79,0.15,0.15,0.07,0.42,1.15,1.7,1.4,1.15,0,0.07,0.03,0.1,0.05,0.17,0.17,0,0,0,0,0,3.27,2.05,1.67,1.4,0.2,1.3,2.67,48.6,1.37,21.41,5.74,26.8,8.06,11.15,2.2,2.12,0.42,0,1.7,4.94,1.8,0,62.55,3.64,20.44,37.83,7.24,0.6,60.78,0.77,1.02,75.6,0.8,0.03,39.77,138.03,58.76,2.45,0.75,0.05,0.7,0.75,42.17,40.45,95.9,0.47,0.03,2.15,2.12,0.07,0,0,0.03,9.93,1.35,0.77,63.5,4
"116",398,"6a8a7af8","Vinicius Souza","Espanyol","La Liga",187,79,"Midfielder","Right","",23.34,"Vinicius Souza - 23.34 - Espanyol",0,0,0,0,0,0.35,0,0.01,0.01,0.01,0.02,0.47,0.12,25,0,0,27.5,0,0.03,-0.01,-0.01,30.04,35.42,84.8,580.56,118.17,13.56,15.31,88.5,11.69,13.32,87.7,4.44,5.73,77.6,0.35,2.45,0.12,0,2.34,34.36,1.05,1.05,0,6.9,1.52,0.47,0,0,0,0,22.56,5.26,7.6,3.62,26.53,2.34,0,0.35,0,0.47,0.23,1.17,1.17,0.94,0,0.12,0,0.12,0,0.23,0.23,0,0,0,0,0,3.74,1.99,1.05,2.22,0.47,0.7,1.87,37.5,1.17,19.05,4.79,25.2,6.78,10.29,1.99,1.52,0.35,0,2.69,6.43,3.51,0,49.09,3.39,12.27,31.79,6.55,0.82,48.39,0.23,0.47,50,0.23,0,24.66,107.53,43.6,1.87,0.23,0,0.94,0.82,28.64,26.53,92.7,1.17,0,3.04,1.75,0,0,0,0,9.82,4.32,2.45,63.8,4
"117",401,"0e4fef6e","Lucas Torró","Osasuna","La Liga",188,77,"Midfielder","Right","Spain",28.25,"Lucas Torró - 28.25 - Osasuna",0,0,0,0,0,0.26,0,0.04,0.04,0.01,0.05,1.1,0.19,17.6,0,0,20.6,0,0.04,-0.04,-0.04,30.91,39.31,78.6,556.71,141.4,13.51,16.03,84.3,13.03,16.07,81.1,3.43,5.24,65.4,0.26,2.65,0.36,0.03,3.46,38.63,0.68,0.58,0,9.31,1.16,0.29,0,0,0,0,25.6,4.98,8.73,3.91,27.32,4.53,0.03,0.29,0.03,0.71,1.26,1.16,1,0.78,0,0.03,0.03,0.13,0.03,0,0,0,0,0,0,0,2.39,1.55,0.91,1.23,0.26,1.2,2.13,56.1,0.94,14.77,4.3,29.1,4.56,8.18,2.04,1.52,0.36,0,2.13,4.53,2.39,0,50.5,2.94,12.67,32.04,8.7,1.36,49.91,0.55,0.78,70.8,0.55,0,25.64,124.36,56.02,2.23,0.84,0,0.61,0.74,29.48,26.64,90.4,1,0,1.88,1.81,0.03,0,0,0.03,13.25,4.33,2.46,63.8,4
"118",402,"592f3158","Óscar Valentín","Rayo Vallecano","La Liga",NA,NA,"Midfielder","Right","",28.16,"Óscar Valentín - 28.16 - Rayo Vallecano",0,0,0,0,0,0.39,0,0.02,0.02,0.04,0.06,0.45,0.03,7.1,0,0,22.2,0,0.04,-0.02,-0.02,39.95,46.96,85.1,816.33,221.97,14.86,16.52,90,17.46,19.38,90.1,7.17,10,71.8,0.58,4.97,0.42,0.06,4.35,45.54,1.43,1.36,0,7.79,1.85,0.1,0.03,0,0.03,0,33.92,4.61,8.44,7.01,35.6,2.79,0,0.26,0.1,0.78,0.94,1.69,1.17,1.01,0,0,0.06,0.03,0.06,0.03,0.03,0,0,0,0,0,4.41,2.66,1.95,2.01,0.45,1.98,4.35,45.5,2.37,26.29,9.25,35.2,8.8,15.22,2.27,2.04,0.36,0.03,2.6,7.01,1.79,0,59.91,2.76,16.55,40.12,7.08,0.29,58.65,0.39,0.71,54.5,0.42,0,36.42,216.22,110.32,4.15,1.33,0.03,0.75,0.58,35.57,34.14,96,0.65,0,2.82,2.24,0,0,0.03,0,11.81,1.69,2.3,42.3,4
"119",404,"4112ace5","Unai Vencedor Paris","Athletic Club","La Liga",176,73,"Midfielder","Right","Spain",21.93,"Unai Vencedor Paris - 21.93 - Athletic Club",0,0,0,0,0,0.19,0,0.03,0.03,0.07,0.1,0.67,0.05,7.1,0,0,20.1,0,0.05,-0.03,-0.03,41.72,52.89,78.9,850.52,256.09,14.19,16.54,85.8,20.14,23.64,85.2,6.66,10.88,61.2,0.82,4.51,1.05,0.24,5.8,51.07,1.82,1.39,0.05,8.3,1.87,1.1,0.29,0.1,0.1,0,36.15,5.66,11.08,5.23,44.69,1.87,0,0.19,0.38,1.25,1.44,0.96,1.68,1.44,0.05,0.05,0,0.1,0.05,0.1,0.05,0,0,0,0.05,0,1.1,0.62,0.43,0.53,0.14,0.34,1.49,22.6,1.15,14.72,3.79,25.7,4.41,7.62,2.69,1.34,0.38,0,1.05,2.16,1.15,0,61.13,2.54,12.42,37.16,14.96,0.86,59.46,0.62,1.05,59.1,0.67,0.05,38.6,165.76,77.29,3.16,1.2,0.05,0.67,0.77,45.12,42.2,93.5,1.49,0,1.29,1.63,0,0.05,0,0,11.08,1.2,1.49,44.6,4
"120",408,"3ee0dd59","Martín Zubimendi","Real Sociedad","La Liga",180,77,"Midfielder","Right","Spain",23.71,"Martín Zubimendi - 23.71 - Real Sociedad",0.11,0.08,0.11,0,0,0.22,0,0.09,0.09,0.05,0.13,0.74,0.3,40.7,0.15,0.36,13.9,0,0.12,0.02,0.02,44.48,51.84,85.8,827.6,224.62,18.53,20.7,89.5,20.13,22.29,90.3,5.11,7.25,70.5,0.49,4.17,0.47,0.03,4.15,50.52,1.32,1.29,0.05,8.68,1.18,0.11,0.03,0,0.03,0,39.43,4.64,7.77,10.98,36.63,2.09,0,0.14,0.11,0.85,1.24,0.77,1.13,0.85,0.03,0.03,0.05,0.14,0.03,0.11,0.11,0,0,0,0,0,2.2,1.37,1.1,0.88,0.22,0.71,1.43,50,0.71,13.98,4.61,33,5.24,7.22,1.51,1.32,0.55,0,1.84,4.04,2.2,0,61.09,3.95,17.63,40,7.61,0.96,60.07,0.36,0.41,86.7,0.36,0,39.12,203.26,114.33,3.62,1.04,0,0.6,0.49,42.72,41.05,96.1,0.74,0,1.51,1.13,0.11,0,0,0,10.13,2.77,1.15,70.6,4
