"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"11",144,"ed45c4a5","Valentin Rongier","Marseille","Ligue 1",172,66,"Midfielder","Right","",27.87,"Valentin Rongier - 27.87 - Marseille",0,0,0,0,0,0.3,0.03,0.07,0.07,0.05,0.11,1.02,0.21,20.6,0,0,20.9,0,0.06,-0.07,-0.07,70.86,79.03,89.7,1258.3,311.62,30.89,33.22,93,31.87,34.77,91.7,6.76,8.46,79.9,0.81,5.56,0.9,0.09,6.01,73.97,5.05,1.32,0.09,9.69,1.76,0.54,0,0,0,0,63.9,7.8,7.33,14.32,57.74,2.21,3.71,0.18,0.09,0.87,1.94,1.38,2.09,1.88,0,0.09,0.09,0,0.03,0.12,0.09,0,0,0.03,0,0,3.35,2.18,1.35,1.7,0.3,1.08,2.42,44.4,1.35,19.73,6.46,32.7,6.19,10.44,3.11,1.67,0.3,0,1.5,4.84,0.75,0,89.04,1.94,20.12,55.67,19.14,1.23,84.38,0.72,1.17,61.5,0.72,0,59.14,288.63,149.2,6.55,1.47,0.18,0.93,0.75,69.04,65.96,95.5,2.75,0.03,2.03,1.2,0,0,0.03,0,10.11,1.14,0.96,54.3,3
"12",146,"c0c7ff58","Fabián Ruiz Peña","Paris S-G","Ligue 1",189,69,"Midfielder","Left","Spain",26.54,"Fabián Ruiz Peña - 26.54 - Paris S-G",0.2,0.12,0.2,0,0,0.16,0,0.07,0.07,0.1,0.16,1.59,0.48,30,0.13,0.42,21.2,0,0.04,0.13,0.13,74.65,83.24,89.7,1339.78,300.7,35.08,37.58,93.3,27.84,30.23,92.1,9.66,11.85,81.5,1.07,6.84,1.31,0.12,4.85,81.49,1.75,1.59,0.12,12.25,3.26,0.52,0,0,0,0,64.67,8.67,9.9,72.38,8.83,1.31,0.08,0.28,0.2,0.52,2.31,1.47,2.74,2.43,0,0.08,0.12,0.08,0.04,0.4,0.36,0,0,0,0,0.04,2.15,1.63,0.87,1.03,0.24,1.07,2.98,36,1.91,18.69,5.93,31.7,6.72,8.51,3.46,1.55,0.08,0,1.91,4.06,0.84,0,92.55,3.22,23.11,55.72,19.96,1.63,90.91,0.6,0.76,78.9,0.6,0.04,64.71,286.11,151.64,5.81,2.07,0.32,0.87,0.68,78.31,74.89,95.6,2.7,0,0.91,0.91,0.04,0,0,0,8.39,0.4,0.72,35.7,3
"13",158,"652d4c37","Corentin Tolisso","Lyon","Ligue 1",181,78,"Midfielder","Right","France",28.21,"Corentin Tolisso - 28.21 - Lyon",0.12,0.12,0.12,0,0,0.06,0,0.11,0.11,0.21,0.31,1.68,0.37,22.2,0.07,0.33,19.5,0,0.06,0.02,0.02,67.21,76.65,87.7,1297.02,350.62,29.44,32.36,91,26.89,29.57,91,10,12.42,80.5,1.93,10.37,1.37,0.06,8.94,74.91,1.74,1.43,0.5,12.24,3.04,0.99,0,0,0,0,60.12,6.65,9.88,8.14,64.84,2.05,0.19,0.25,0.06,0.56,2.42,1.12,3.35,3.23,0.06,0,0,0.06,0,0.37,0.37,0,0,0,0,0,1.74,1.06,0.43,1.12,0.19,0.56,2.24,25,1.68,18.63,6.02,32.3,4.84,10.68,3.11,1.37,0.25,0,1.06,2.8,1.12,0.06,86.15,2.42,14.97,55.78,19.69,1.99,84.66,0.12,0.37,33.3,0.25,0.06,60.62,270.31,120.5,5.34,1.12,0.12,1.12,0.68,72.55,66.77,92,3.54,0,1.61,1.43,0.19,0,0,0,11.24,1.99,1.49,57.1,3
"14",162,"1467af0d","Marco Verratti","Paris S-G","Ligue 1",165,59,"Midfielder","Right","Italy",29.96,"Marco Verratti - 29.96 - Paris S-G",0.06,0.09,0.06,0,0,0.52,0,0.02,0.02,0.11,0.13,0.27,0.06,22.2,0.22,1,17.7,0,0.08,0.01,0.01,93.96,101.28,92.8,1537.38,429.12,48.2,50.82,94.8,35.18,37.2,94.6,8.05,9.6,83.8,1.25,7.41,1.77,0.03,6.71,96.22,5.06,3.75,0.37,14.51,1.49,0.24,0.18,0.06,0,0,85.4,8.38,7.5,8.45,89.85,1.31,1.1,0.21,0.3,0.46,2.16,1.37,2.8,2.62,0.06,0.09,0,0.03,0,0.3,0.3,0,0,0,0,0,3.29,2.56,1.19,1.55,0.55,1.07,2.99,35.7,1.92,23.81,7.32,30.7,6.31,11.68,5.82,1.74,0.37,0,1.19,4.48,0.4,0,111.07,2.99,24.88,68.99,24.85,1.62,107.07,1.62,2.04,79.1,1.68,0.03,87.01,387.23,207.01,9.12,2.32,0.4,0.91,1.34,94.02,90.52,96.3,2.41,0,1.71,2.8,0.03,0,0.03,0.03,8.66,0.49,0.58,45.7,3
"15",198,"b825a650","Kevin Kampl","RB Leipzig","Bundesliga",180,67,"Midfielder","Right","Slovenia",32.03,"Kevin Kampl - 32.03 - RB Leipzig",0,0,0,0,0,0.38,0,0.03,0.03,0.03,0.07,0.45,0.07,15.4,0,0,21.9,0,0.07,-0.03,-0.03,65.21,71.69,91,1135.05,246.67,27.98,29.54,94.7,29.99,32.31,92.8,5.58,7.25,77,0.69,5.79,0.8,0.03,4.58,69.09,2.6,2.25,0.03,10.99,0.55,0.17,0,0,0,0,61.81,3.78,6.1,8.56,61.29,1.11,0.14,0.17,0.17,0.45,1.21,1.04,1.84,1.8,0,0,0,0,0.03,0.24,0.24,0,0,0,0,0,2.22,1.32,0.87,1.11,0.24,0.59,1.8,32.7,1.21,17.65,6.14,34.8,5.06,10.4,2.18,1.56,0.52,0.03,1.94,4.16,0.45,0.03,79.32,2.15,17.92,51.9,15.5,0.55,76.79,0.59,0.83,70.8,0.62,0,60.91,320.86,151.43,5.86,1.56,0.21,0.49,0.66,62.13,59.77,96.2,1.25,0,2.05,0.55,0,0,0,0,9.46,0.45,1.14,28.3,3
"16",201,"49296448","Joshua Kimmich","Bayern Munich","Bundesliga",176,69,"Midfielder","Right","Germany",27.69,"Joshua Kimmich - 27.69 - Bayern Munich",0.05,0.27,0.05,0,0,0.19,0,0.05,0.05,0.26,0.31,1.14,0.42,37.2,0.05,0.13,26.2,0.13,0.04,0,0,80.1,94.09,85.1,1647.82,499.01,29.2,31.54,92.6,35.2,39.03,90.2,14.31,21.03,68.1,2.73,8.5,2.26,0.19,9.69,82.62,11.47,4.73,0.29,12.64,4.65,1.49,5.39,2.42,2.12,0.32,66.37,8.02,19.7,13.94,75,2.58,1.33,0.42,0.5,0.98,2.81,1.43,4.99,3,1.78,0.03,0.08,0.03,0.08,0.8,0.48,0.27,0,0.03,0.03,0,1.96,1.3,0.66,0.96,0.35,0.85,2.31,36.8,1.46,17.52,6.74,38.5,5.44,9.03,3.05,1.7,0.27,0,2.18,4.14,0.98,0.05,104.2,3.03,22.78,58.14,29.28,1.12,93.42,0.8,1.22,65.2,0.82,0.21,66.66,323.76,137.65,4.83,1.65,0.05,0.64,0.8,75.56,72.24,95.6,2.31,0,0.9,2.2,0.03,0,0.03,0,12.27,1.01,0.96,51.4,3
"17",213,"e82adcab","Exequiel Palacios","Leverkusen","Bundesliga",177,69,"Midfielder","Right","Argentina",24.04,"Exequiel Palacios - 24.04 - Leverkusen",0.17,0.11,0.17,0,0,0.28,0,0.03,0.03,0.16,0.2,0.79,0.34,42.9,0.21,0.5,27.5,0,0.04,0.13,0.13,58.28,69.17,84.3,1062.88,328.22,25.38,29.2,86.9,24.2,27.51,88,7.24,9.83,73.7,0.84,5.67,0.67,0.06,6.4,67.21,1.97,1.24,0.28,11.23,1.74,0.51,0.22,0.06,0.06,0.06,51.2,8.48,9.49,5.67,60.24,2.19,0.28,0.22,0.39,0.62,2.69,1.52,2.64,2.36,0.06,0.11,0,0.11,0,0.34,0.34,0,0,0,0,0,3.54,2.3,1.24,1.74,0.56,1.01,2.3,43.9,1.29,21.78,7.07,32.5,8.2,10.33,3.26,1.63,0.11,0,2.98,6.51,0.9,0.06,81.35,2.75,21.95,49.69,14.88,0.67,79.73,0.62,1.01,61.1,0.67,0,57.04,219.98,108.13,4.21,1.63,0.17,1.24,1.35,58.11,55.53,95.6,2.08,0,1.46,1.74,0.11,0,0,0,13.7,0.79,0.67,53.8,3
"18",254,"33b8d077","Marcelo Brozović","Inter","Serie A",181,68,"Midfielder","Right","Croatia",29.93,"Marcelo Brozović - 29.93 - Inter",0.13,0,0.13,0,0,0.26,0,0.06,0.06,0.06,0.12,1.18,0.37,31.1,0.11,0.36,20.9,0.03,0.05,0.07,0.07,70.92,78.52,90.3,1428.89,378.45,26.61,28.78,92.5,31.81,34.17,93.1,11.74,13.85,84.7,0.89,6.4,0.81,0.16,5.91,75.05,3.48,2.88,0.05,9.1,2.85,0.42,0.37,0.1,0.26,0,61.4,8.18,8.94,12.97,62.5,1.88,0.24,0.24,0.1,0.71,1.49,1.1,2.35,2.04,0.1,0.03,0.08,0.03,0.08,0.24,0.21,0,0.03,0,0,0,2.46,1.67,1.12,0.94,0.39,0.78,2.17,36.1,1.39,16.34,5.07,31,6.51,7.53,2.3,1.44,0.34,0,1.59,4.05,0.81,0,87.99,4.68,27.34,51.68,15.87,1.12,84.8,0.58,0.84,68.8,0.63,0,62.87,371.58,156.58,4.97,1.7,0.1,0.71,0.89,68.51,66.21,96.6,1.46,0,1.44,0.94,0,0,0,0,10.82,0.78,0.84,48.4,3
"19",260,"dc3fa3b5","Diego Demme","Napoli","Serie A",170,66,"Midfielder","Right","Germany",30.92,"Diego Demme - 30.92 - Napoli",0.09,0,0.09,0,0,0.37,0,0.03,0.03,0.04,0.07,0.28,0.09,33.3,0.33,1,17.1,0,0.1,0.07,0.07,71.51,78.42,91.2,1209.21,284.1,36.13,38,95.1,28.29,30.25,93.5,5.7,7.84,72.6,0.47,6.72,0.75,0.19,4.29,77.12,1.31,1.03,0,12.6,1.21,0.65,0,0,0,0,66.19,4.95,7.28,11.3,65.07,1.31,0.09,0.28,0,0.93,1.49,1.4,2.61,2.05,0.19,0,0.09,0.19,0.09,0.09,0.09,0,0,0,0,0,2.71,2.15,1.31,0.93,0.47,1.4,3.55,39.5,2.15,27.54,7.94,28.8,9.24,13.07,5.23,1.77,0.37,0,1.31,4.01,0.65,0,87.11,2.61,22.78,54.34,15.4,0.65,85.99,0.56,0.75,75,0.56,0,63.77,285.5,133.88,5.6,1.03,0.19,0.65,1.21,71.42,69.18,96.9,0.93,0,3.17,1.4,0,0,0,0,9.24,0.56,0.84,40,3
"20",283,"e1cbb531","Stanislav Lobotka","Napoli","Serie A",170,72,"Midfielder","Right","Slovakia",27.9,"Stanislav Lobotka - 27.9 - Napoli",0.07,0.03,0.07,0,0,0.07,0,0.01,0.01,0.05,0.06,0.16,0.07,40,0.4,1,21,0,0.05,0.06,0.06,66.25,71.19,93.1,1127.5,267.23,32.15,33.8,95.1,27.84,29.45,94.5,5.21,6.26,83.2,0.86,6,0.33,0,4.25,69.71,1.48,1.32,0.07,9.26,1.12,0.03,0,0,0,0,61.7,3.79,5.7,6.52,62.16,1.75,0.07,0.26,0.07,0.53,1.15,0.72,2.14,1.94,0,0.03,0.03,0.13,0,0.16,0.1,0,0,0.03,0.03,0,2.27,1.42,0.99,1.05,0.23,0.63,1.78,35.2,1.15,16.27,6.33,38.9,6.16,7.87,2.24,0.86,0.13,0,1.05,3.33,0.49,0,78.4,2.7,19.27,53.37,11.63,0.3,77.35,0.59,0.76,78.3,0.66,0.03,59.59,309.7,130.65,4.15,1.94,0.13,0.33,0.69,63.05,61.57,97.6,1.25,0,0.86,2.77,0,0,0.03,0,9.82,0.56,0.79,41.5,3
"21",285,"20094685","Maxime Lopez","Sassuolo","Serie A",167,58,"Midfielder","Right","France",24.88,"Maxime Lopez - 24.88 - Sassuolo",0.06,0.03,0.06,0,0,0.38,0,0.04,0.04,0.12,0.15,0.41,0.17,42.9,0.14,0.33,21,0,0.09,0.02,0.02,67.66,74.58,90.7,1186.32,366.08,30.56,32.73,93.4,29.23,31.28,93.4,6.57,8.39,78.3,1.56,7.29,0.64,0.14,5.96,71.97,2.6,2.2,0.06,8.74,1.07,0.46,0.2,0.03,0.06,0,61.93,5.53,7.12,8.68,63.96,1.48,0.14,0.23,0.06,0.55,1.36,0.98,2.98,2.66,0.03,0.14,0.06,0,0.09,0.2,0.2,0,0,0,0,0,1.91,1.24,1.13,0.64,0.14,0.84,2.34,35.8,1.5,17.77,5.32,30,7.29,8.68,1.79,1.16,0.17,0.03,1.79,3.7,1.33,0.09,83.72,4.54,23.61,52,14.3,0.87,81.32,0.69,1.3,53.3,0.81,0.14,60.34,348.66,167.76,6.4,1.91,0.29,0.72,0.96,67.17,64.74,96.4,1.36,0,1.22,0.93,0,0,0,0,9.2,0.26,0.35,42.9,3
"22",336,"5ab0ea87","Sergio Busquets","Barcelona","La Liga",189,73,"Midfielder","Right","Spain",34.26,"Sergio Busquets - 34.26 - Barcelona",0.07,0,0.07,0,0,0.4,0.02,0.03,0.03,0.07,0.09,0.46,0.15,33.3,0.14,0.43,18.6,0,0.06,0.04,0.04,65.45,74.54,87.8,1296.24,294.04,25.01,27.6,90.6,28.43,31.37,90.6,10.88,13.52,80.4,0.99,7.19,0.99,0.04,6.04,71.58,2.96,2.87,0.24,10.28,2.63,0.09,0,0,0,0,55.7,7.08,11.76,13.28,56.18,2.87,0.09,0.24,0.42,0.9,1.5,1.21,2.54,2.34,0,0.02,0.02,0.09,0.07,0.09,0.09,0,0,0,0,0,2.65,1.96,0.93,1.28,0.44,1.17,2.36,49.5,1.19,17.8,6.35,35.7,4.85,9.95,3,1.48,0.26,0,1.83,4.48,1.37,0,83.21,2.07,15,55.5,16.06,0.9,80.82,0.46,0.55,84,0.46,0.04,52.61,176.56,87.88,3.62,0.99,0.02,0.4,0.6,61.59,59.25,96.2,1.94,0.02,1.92,2.29,0.04,0,0,0,12.68,2.6,1.99,56.7,3
"23",340,"c0617e2b","Dani Ceballos","Real Madrid","La Liga",176,64,"Midfielder","Right","Spain",26.2,"Dani Ceballos - 26.2 - Real Madrid",0,0.18,0,0,0,0.37,0,0.15,0.15,0.11,0.26,2.2,0.73,33.3,0,0,20.3,0.18,0.06,-0.15,-0.15,73.9,81.04,91.2,1306.83,327.99,35.49,38.78,91.5,28.17,29.63,95.1,8.78,9.88,88.9,2.01,6.04,1.28,0.18,6.22,79.21,1.83,0.73,0,10.61,1.83,0.18,0.55,0,0.18,0,71.89,4.57,4.57,2.93,76.28,0.73,0.37,0.55,0,0.55,1.83,1.28,5.67,4.57,0.37,0,0.37,0.37,0,0.91,0.55,0,0,0.18,0.18,0,4.39,2.74,1.46,2.01,0.91,1.46,3.11,47.1,1.65,23.96,7.13,29.8,5.49,10.98,7.5,1.65,0.37,0,2.74,7.13,0.18,0,96.59,2.74,19.57,54.33,31.1,2.74,95.12,1.46,3.11,47.1,1.46,0.18,77.38,384.7,175.61,6.95,2.74,0.55,1.83,1.65,80.49,76.1,94.5,3.84,0,1.46,3.29,0,0,0,0,7.87,0.18,0.91,16.7,3
"24",361,"436a9dd0","Ander Herrera","Athletic Club","La Liga",181,73,"Midfielder","Right","Spain",33.18,"Ander Herrera - 33.18 - Athletic Club",0,0.14,0,0,0,0.55,0.14,0.03,0.03,0.16,0.19,0.96,0.14,14.3,0,0,25.3,0,0.03,-0.03,-0.03,70.99,79.06,89.8,1153.04,312.54,37.61,40.21,93.5,25.85,28.18,91.7,5.74,7.8,73.7,1.37,8.89,0.82,0,6.7,78.51,0.55,0.55,0.55,7.8,0.68,0.68,0,0,0,0,66.47,6.02,6.57,11.22,65.24,1.78,0,0.55,0.68,0.55,1.91,0.27,3.83,3.56,0,0,0.14,0.14,0,0.55,0.55,0,0,0,0,0,1.64,1.09,0.82,0.68,0.14,0.82,2.46,33.3,1.64,17.23,3.83,22.2,5.33,9.3,2.6,0.82,0.55,0,2.46,4.1,1.09,0,87.54,3.42,18.19,51.84,19.7,1.37,86.99,0.55,0.96,57.1,0.55,0,58.13,234.44,119,5.47,0.27,0,0.82,0.82,76.87,71.12,92.5,2.46,0,2.33,0.96,0.14,0,0,0,9.71,0.41,0.55,42.9,3
"25",369,"6ce1f46f","Toni Kroos","Real Madrid","La Liga",182,78,"Midfielder","Right","Germany",32.78,"Toni Kroos - 32.78 - Real Madrid",0.07,0.15,0.07,0,0,0.12,0,0.07,0.07,0.14,0.21,1.63,0.49,29.9,0.04,0.15,24,0.17,0.04,0,0,84.42,92.48,91.3,1793.03,514.82,32.05,32.99,97.1,33.24,35.01,94.9,17.77,22.48,79,1.97,11.9,1.38,0.22,8.55,84.15,8.33,4.49,0.12,8.33,6.73,1.48,3.4,1.41,0.95,0.22,70.16,6.87,15.44,13.26,77.38,0.95,0.44,0.12,0.44,0.8,1.12,0.63,3.5,2.23,1.07,0.05,0,0.1,0.05,0.22,0.15,0.07,0,0,0,0,1.99,1.55,0.63,1.04,0.32,0.68,1.85,36.8,1.17,17.97,4.66,25.9,5.66,9.15,3.16,0.8,0.17,0.05,0.95,2.91,0.32,0,99.18,2.11,21.34,60.4,23.19,0.8,91.46,0.34,0.7,48.3,0.34,0.05,72.18,297.09,151.16,5.97,1.53,0.1,0.39,0.44,82.98,80.53,97,1.26,0,0.83,1.89,0,0,0,0,6.05,0.39,0.49,44.4,3
