"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"11",238,"095e4199","Arber Zeneli","Reims","Ligue 1",176,72,"Forward","Right","Kosovo",27.64,"Arber Zeneli - 27.64 - Reims",0.23,0.45,0.23,0,0,0,0,0.25,0.25,0.33,0.57,2.14,0.68,31.6,0.11,0.33,17.8,0.23,0.12,-0.02,-0.02,23.85,33.53,71.1,380.59,117,13.95,17.1,81.6,6.41,8.33,77,2.48,5.51,44.9,2.14,1.58,1.35,0.23,2.48,27.11,6.41,1.69,0.11,4.05,0.9,1.69,3.04,1.01,1.46,0,24.64,2.93,5.96,3.83,28.46,0.68,0.23,0.34,0.23,0.79,1.35,0.68,4.05,2.59,0.68,0.45,0,0.11,0.23,0.68,0.45,0.11,0,0,0,0.11,0.34,0.23,0.11,0.11,0.11,0,1.46,0,1.46,16.88,3.71,22,2.59,7.65,6.64,0.79,0.11,0,0.56,0.9,0,0,46.35,0.23,4.28,20.81,25.2,5.74,40.28,2.81,4.73,59.5,3.26,0.23,35.1,188.1,106.99,6.08,1.46,1.91,3.83,2.7,44.1,31.5,71.4,6.98,0,1.01,0.9,0.23,0,0,0,6.19,0.11,2.25,4.8,3
"12",247,"8eb55dbb","Sheraldo Becker","Union Berlin","Bundesliga",180,74,"Forward","Right","Suriname",27.69,"Sheraldo Becker - 27.69 - Union Berlin",0.32,0.26,0.32,0,0,0.13,0,0.13,0.13,0.26,0.4,2.16,1.09,50.7,0.15,0.29,20.5,0.03,0.06,0.19,0.19,17.83,28.7,62.1,338.96,101.91,7.5,10.52,71.3,6.89,10.46,65.8,2.8,5.28,53,2.12,1,2.35,1.54,2.19,28.03,0.68,0.19,0.06,5.28,1.42,5.05,0.06,0,0,0,16.12,6.44,6.15,3.83,22.49,1.25,0.19,0.35,0.16,0.9,1.19,0.64,3.73,3.09,0.06,0.16,0.13,0.19,0.1,0.48,0.39,0,0.06,0.03,0,0,0.58,0.35,0.13,0.32,0.13,0.06,0.48,13.3,0.42,13.9,3.96,28.5,1.19,6.34,6.37,0.64,0,0,0.42,1,0.19,0,38.29,0.39,3.12,14.93,23.97,3.64,37.62,1.06,1.93,55,1.22,0.1,27.42,207.03,119.41,6.34,2.32,1.48,2.22,1.22,45.14,28.51,63.2,8.37,0,1.16,1.35,0.68,0,0,0,6.44,0.74,3.31,18.3,3
"13",264,"638a4d71","Marvin Ducksch","Werder Bremen","Bundesliga",188,72,"Forward","Right","",28.61,"Marvin Ducksch - 28.61 - Werder Bremen",0.21,0.32,0.21,0,0.11,0.11,0,0.37,0.3,0.25,0.55,3.27,2.11,64.5,0.06,0.1,17.8,0.21,0.09,-0.16,-0.08,22.05,34.92,63.1,381.74,95.06,11.71,14.67,79.9,7.6,11.08,68.6,2.53,7.81,32.4,2.43,1.16,0.84,0.32,2.11,27.54,7.39,1.9,0,5.59,2.32,2.43,3.17,0.32,1.79,0.11,16.67,8.02,10.23,3.8,26.48,2.53,0.11,0.95,0.32,0.53,1.27,0.42,4.11,3.17,0.53,0.11,0.11,0.21,0,0.74,0.53,0.11,0,0,0.11,0,0.11,0.11,0,0.11,0,0.11,0.74,14.3,0.63,8.86,3.06,34.5,0.84,2.64,5.38,0.53,0.11,0,0.42,0.53,1.48,0,45.05,1.69,3.9,16.25,26.27,6.65,37.56,0.53,1.27,41.7,0.63,0.53,23.11,81.56,44.31,2.74,0.84,1.06,2.64,0.74,42.2,29.12,69,9.71,0,0,0.95,0.32,0.11,0,0,5.59,1.58,1.69,48.4,3
"14",279,"ca618d23","Lucas Höler","Freiburg","Bundesliga",184,79,"Forward","Right","",28.27,"Lucas Höler - 28.27 - Freiburg",0.23,0.05,0.23,0,0,0.09,0,0.29,0.29,0.11,0.4,2.09,0.86,41.3,0.11,0.26,13.9,0,0.14,-0.06,-0.06,23.71,33.76,70.2,337.43,70.21,14.47,19.25,75.2,6.78,9.19,73.8,1.37,2.37,57.7,1.27,1.37,1.09,0.05,2.41,32.08,1.68,0,0.14,11.97,0.18,0.96,0,0,0,0,19.84,7.6,6.32,3.73,22.43,2.14,0.18,0.73,0.09,0.41,1.55,1.23,3,2.37,0,0,0.27,0.32,0.05,0.32,0.18,0,0,0.05,0.05,0.05,1.37,1.05,0.55,0.5,0.32,0.23,0.68,33.3,0.46,19.06,5.69,29.8,3.09,8.19,7.78,1.46,0.23,0,0.91,2.28,1.05,0,48.32,1.32,6.32,19.93,24.75,5.01,46.64,0.59,1.82,32.5,0.73,0.18,26.48,126.86,58.29,2.59,0.5,0.41,3,1.87,53.33,35.26,66.1,8.6,0,1.37,2.09,0.46,0.05,0,0,5.73,5.41,4.5,54.6,3
"15",300,"1e274a0a","Sven Michel","Union Berlin","Bundesliga",178,74,"Forward","Left","",32.26,"Sven Michel - 32.26 - Union Berlin",0.88,0.18,0.88,0,0,0.53,0.18,0.35,0.35,0.32,0.67,2.29,0.88,38.5,0.38,1,16.1,0,0.16,0.53,0.53,21.27,34.1,62.4,311.48,69.61,11.6,15.64,74.2,4.75,8.61,55.1,2.81,4.57,61.5,1.23,0.7,0.7,0.35,2.11,32.34,1.76,0.18,0,10.37,0.7,1.93,0.18,0,0,0,19.69,8.79,5.63,19.69,6.5,2.81,0.53,0.88,0.18,0.7,1.41,1.41,2.99,2.11,0,0.35,0.18,0,0.35,0.7,0.35,0,0,0.18,0,0.18,2.29,1.58,0.7,1.05,0.53,0.35,1.76,20,1.41,22.15,6.5,29.4,4.39,8.44,9.32,1.41,0,0,0.53,2.81,0.53,0,50.63,0.53,3.69,16.7,31.99,6.68,48.87,0.88,2.99,29.4,1.23,0.18,30.94,132.36,63.46,3.87,1.05,0.88,3.69,3.34,50.63,34.98,69.1,11.6,0,3.52,0.7,1.41,0,0,0,8.09,4.57,7.56,37.7,3
"16",307,"7c56da38","Christopher Nkunku","RB Leipzig","Bundesliga",175,68,"Forward","Right","France",24.93,"Christopher Nkunku - 24.93 - RB Leipzig",0.68,0.28,0.59,0.09,0.11,0.07,0,0.52,0.43,0.27,0.7,2.48,1.27,51.3,0.24,0.47,15.3,0.15,0.17,0.16,0.16,28.45,34.17,83.3,429.79,108.89,16.86,18.78,89.7,8.44,9.89,85.4,2.08,3.4,61.3,1.82,1.89,1.56,0.26,3.16,32.31,1.86,0.5,0.2,6.73,0.64,1.56,0.64,0.22,0.13,0.02,26.04,3.88,4.25,3.99,27.99,0.83,0.33,0.35,0.09,0.33,1.23,0.64,3.92,2.59,0.2,0.39,0.31,0.37,0.07,0.55,0.39,0,0.07,0,0.09,0,0.79,0.46,0.28,0.24,0.26,0.18,0.61,28.6,0.44,16.35,5.22,31.9,1.58,7.01,7.76,0.7,0.07,0,0.81,1.6,0.48,0,46.95,0.61,3.24,19.4,27.33,6.71,45.09,1.64,2.92,56.4,1.84,0.15,35.82,170.62,84.56,4.95,1.29,0.96,2.78,1.91,52.39,37,70.6,10.32,0,1.05,1.99,0.46,0.13,0,0,4.47,1.12,1.36,45.1,3
"17",310,"f26834c7","Karim Onisiwo","Mainz 05","Bundesliga",188,76,"Forward","Right","Austria",30.58,"Karim Onisiwo - 30.58 - Mainz 05",0.25,0.19,0.25,0,0,0.09,0,0.29,0.29,0.19,0.48,2.44,0.85,34.6,0.1,0.3,14.4,0,0.12,-0.03,-0.03,14.38,23.47,61.3,215.03,56.06,8.12,11.44,71,4.67,7.24,64.5,0.81,1.97,41.3,1.47,1,0.81,0.31,2.07,21.78,1.69,0,0.06,7.8,0.38,2.19,0,0,0,0,12.88,5.7,4.89,3.2,15.04,1.97,0.13,0.75,0.13,0.63,1.22,0.94,3.35,2.32,0,0.5,0.19,0.31,0.03,0.44,0.31,0,0.03,0.06,0.03,0,0.91,0.53,0.09,0.34,0.47,0.06,0.5,12.5,0.44,17.92,5.14,28.7,1.16,6.24,10.53,1,0.06,0,0.25,1.16,0.28,0,39.83,0.6,2.19,15.89,24.29,7.24,38.14,1.75,3.7,47.5,2.07,0.19,25.82,115.29,68.63,3.67,1.03,1.35,4.95,3.04,52.83,30.33,57.4,9.59,0,1.72,1.28,1,0,0,0,4.42,2.88,4.58,38.7,3
"18",340,"49fe9070","Timo Werner","RB Leipzig","Bundesliga",180,74,"Forward","Right","Germany",26.61,"Timo Werner - 26.61 - RB Leipzig",0.49,0.18,0.49,0,0,0.04,0,0.53,0.53,0.16,0.69,3.24,1.17,36.1,0.15,0.42,13.9,0,0.16,-0.03,-0.03,24.67,32.26,76.5,364.9,73.69,14.29,17.25,82.8,7.86,10.02,78.5,1.39,2.11,66,0.9,1.26,1.21,0.09,2.25,30.82,1.44,0.04,0.09,5.3,0.36,1.57,0.04,0,0,0,25.7,4.09,2.47,4.63,25.39,1.08,0.54,0.18,0.18,0.54,1.03,0.49,1.98,1.57,0,0.27,0.13,0,0,0.45,0.31,0,0.09,0.04,0,0,0.45,0.31,0.04,0.22,0.18,0,0.85,0,0.85,14.02,3.41,24.4,1.44,5.35,7.23,0.58,0.09,0,0.18,0.63,0.18,0.04,44.03,0.31,2.47,17.39,27.05,7.77,42.64,1.44,2.79,51.6,1.53,0.13,34.42,176.32,92.83,5.03,1.66,1.53,2.29,2.43,50.05,35.54,71,10.47,0,0.67,0.67,0.76,0,0,0,4.81,0.72,1.53,32,3
"19",355,"e5bf73f3","Musa Barrow","Bologna","Serie A",184,74,"Forward","Right","Gambia",23.93,"Musa Barrow - 23.93 - Bologna",0.22,0.13,0.22,0,0,0,0,0.24,0.24,0.21,0.46,3.28,1.05,32,0.07,0.21,21.5,0.09,0.07,-0.02,-0.02,30.07,40.14,74.9,552.74,142.09,15.45,17.51,88.3,9.28,11.86,78.2,4.6,9.15,50.2,2.01,2.19,1.88,0.57,2.98,35.98,4.16,0.96,0.18,7.05,3.15,2.32,2.63,1.62,0.39,0.09,26.75,4.55,8.84,4.42,33.36,0.74,0.39,0.53,0.18,0.88,1.36,0.88,3.72,2.89,0.53,0.18,0.04,0.04,0.04,0.26,0.26,0,0,0,0,0,0.83,0.61,0.22,0.39,0.22,0.39,1.05,37.5,0.66,13.13,2.45,18.7,2.28,5.21,5.65,0.92,0.04,0,0.57,1.4,0.26,0,53.19,0.39,6.13,24.86,26.4,3.5,49.11,1.31,2.58,50.8,1.44,0.04,38.22,208.06,112.24,5.95,1.88,0.96,2.45,2.45,55.77,40.27,72.2,6.96,0,0.48,1.27,0.31,0,0,0,5.43,0.83,2.1,28.4,3
"20",365,"45b9b619","Joaquín Correa","Inter","Serie A",188,77,"Forward","Right","Argentina",28.18,"Joaquín Correa - 28.18 - Inter",0.42,0.21,0.42,0,0,0.07,0,0.45,0.45,0.16,0.61,2.57,1.25,48.6,0.16,0.33,12.5,0,0.18,-0.03,-0.03,24.12,28.84,83.6,352.42,73.39,13.97,16.4,85.2,7.58,8.55,88.6,1.46,1.88,77.8,1.46,1.32,1.11,0.07,2.78,28.22,0.63,0.21,0.14,5.77,0.49,0.63,0.07,0,0,0,23.63,3.27,1.95,2.22,23.84,0.83,0.21,0.83,0.14,0.42,1.11,0.49,3.34,2.43,0,0.28,0.35,0.28,0,0.49,0.42,0,0,0.07,0,0,1.11,0.63,0.21,0.28,0.63,0.14,0.76,18.2,0.63,18.7,5.07,27.1,1.46,6.46,10.77,0.63,0.14,0,0.63,1.74,0.35,0,41.91,0.42,2.5,17.31,25.92,7.09,41.49,1.11,2.36,47.1,1.18,0.14,31.97,183.34,109.39,5.56,2.08,1.6,2.64,2.29,45.87,33.29,72.6,8.34,0,1.46,1.53,0.14,0,0,0,4.52,1.25,2.22,36,3
"21",370,"39583cfd","Gerard Deulofeu","Udinese","Serie A",176,72,"Forward","Right","Spain",28.59,"Gerard Deulofeu - 28.59 - Udinese",0.37,0.31,0.34,0.03,0.03,0.24,0,0.31,0.28,0.29,0.58,2.85,0.95,33.3,0.12,0.35,17.5,0.64,0.1,0.06,0.06,28.49,39.63,71.9,481.34,179.02,14.29,17.14,83.4,10.59,13.04,81.2,2.78,6.46,43.1,3.12,1.65,3.31,0.31,4.99,32.01,7.62,2.05,0.15,5.23,1.38,2.97,3.95,1.44,1.47,0.03,28.03,4.53,7.07,2.82,35.77,0.12,0.43,0.43,0.28,0.67,1.77,0.7,5.17,3.27,1.22,0.21,0.24,0.21,0,0.55,0.34,0.12,0,0.06,0.03,0,0.55,0.37,0.15,0.18,0.21,0.12,0.92,13.3,0.8,16.31,4.96,30.4,2.2,7.34,6.76,0.77,0.06,0,0.83,1.38,0.18,0,52.02,0.61,3.76,19.4,33.05,7.16,44.13,1.56,3.49,44.7,1.81,0.12,36.48,231.53,160.94,9.21,2.85,2.6,2.36,1.99,50.06,35.87,71.6,7.25,0,0.67,0.95,1.01,0.06,0,0,4.84,0.06,1.04,5.6,3
"22",404,"eb2fe5b6","Luis Muriel","Atalanta","Serie A",178,78,"Forward","Right","Colombia",31.5,"Luis Muriel - 31.5 - Atalanta",0.54,0.42,0.42,0.12,0.12,0.08,0,0.39,0.29,0.36,0.66,3.03,1.04,34.2,0.14,0.4,19,0.37,0.1,0.15,0.12,30.89,44.09,70.1,527.96,157.5,15.11,18.97,79.6,9.92,14.16,70.1,3.94,7.22,54.6,3.32,2.16,1.95,0.5,3.78,38.23,5.85,1.08,0.25,9.84,2.03,2.37,2.99,1.2,1.08,0.25,28.93,7.18,7.97,5.52,34.17,1.49,0.58,0.66,0.12,1.25,3.16,0.66,5.69,3.24,1.41,0.54,0.29,0.21,0,0.87,0.62,0.04,0.17,0,0.04,0,1.08,0.46,0.17,0.5,0.42,0.42,1.04,40,0.62,12.99,3.49,26.8,0.75,4.69,7.56,0.71,0.04,0,0.46,1.54,0.21,0,59.61,0.21,2.53,24.87,36.78,7.31,53.72,2.57,5.11,50.4,2.82,0.42,42.68,205.49,110.76,6.85,1.99,1.74,2.91,3.2,59.78,44.75,74.9,12.37,0,0.87,1.49,0.42,0.04,0,0,5.44,1.83,2.32,44,3
"23",449,"d3de9af0","Duván Zapata","Atalanta","Serie A",186,79,"Forward","Right","Colombia",31.55,"Duván Zapata - 31.55 - Atalanta",0.41,0.14,0.36,0.05,0.05,0.18,0,0.55,0.51,0.19,0.7,4.09,1.54,37.8,0.09,0.24,12.6,0,0.13,-0.14,-0.15,20.57,28.11,73.2,309.32,42.32,11.62,14.3,81.3,6.9,9.45,73.1,1.23,2.59,47.4,1.91,0.86,0.64,0.09,1.23,25.61,2.5,0,0.05,6.9,0.41,1.68,0,0,0,0,20.03,4.72,3.36,5.36,19.21,1.63,0.18,0.5,0.09,0.41,1.54,0.54,3.68,2.59,0.05,0.5,0.45,0.09,0,0.36,0.23,0,0.09,0.05,0,0,0.5,0.27,0.05,0.14,0.32,0.14,0.23,60,0.09,7.86,2.72,34.7,0.45,2.68,4.72,0.68,0.14,0,0.23,0.73,0.32,0,44.5,0.45,2.04,17.71,27.79,11.03,41.96,1.63,3,54.5,1.77,0.14,32.88,161.79,94.22,5.22,1.86,1.86,4.45,3,56.76,35.24,62.1,12.35,0,1.73,1.5,0.77,0,0,0,4.22,2.41,3.81,38.7,3
"24",456,"7dcf86f6","Iago Aspas","Celta Vigo","La Liga",176,67,"Forward","Left","Spain",35.22,"Iago Aspas - 35.22 - Celta Vigo",0.64,0.14,0.55,0.09,0.14,0.23,0,0.43,0.31,0.16,0.48,2.4,1.16,48.2,0.23,0.48,16.1,0.23,0.13,0.21,0.23,28.53,38.75,73.6,453.29,90.4,15.94,19.4,82.1,8.34,11.15,74.9,2.8,5.11,54.8,1.7,1.59,1.39,0.23,2.37,35.8,2.95,1.16,0.12,7.82,1.33,2.28,0.78,0.43,0.14,0.03,27.83,5.34,5.57,27.52,8.08,1.59,0.4,0.46,0.23,0.66,2.22,0.81,3.21,2.37,0.23,0.12,0.2,0.26,0.03,0.4,0.29,0,0.03,0.09,0,0,0.52,0.32,0.06,0.23,0.23,0.12,0.69,16.7,0.58,12.59,3.35,26.6,1.36,5,6.24,0.84,0.03,0,0.58,1.1,0.46,0,49.17,0.64,3.64,22.67,26.13,6.27,46.49,0.92,1.73,53.3,0.98,0.09,34.3,185,102.94,5.51,1.76,1.65,1.88,1.73,51.25,37.91,74,9.18,0,0.66,1.99,0.49,0,0,0,5.4,0.95,1.67,36.3,3
"25",461,"70d74ece","Karim Benzema","Real Madrid","La Liga",183,78,"Forward","Right","France",34.84,"Karim Benzema - 34.84 - Real Madrid",0.91,0.18,0.68,0.23,0.35,0.03,0,0.84,0.56,0.24,0.8,4.05,1.62,40,0.17,0.42,15.4,0.2,0.14,0.05,0.1,36.24,42.82,84.6,527.57,117.43,21.6,24.36,88.7,10.59,12.08,87.6,2.33,2.99,78,1.9,2.79,2.51,0.08,4.38,41.05,1.77,0.15,0.23,7.01,0.61,0.89,0.25,0,0,0,36.97,3.67,2.18,6.63,35,0.46,0.05,0.48,0.35,0.46,1.87,0.43,3.85,3.22,0.03,0.3,0.18,0.1,0.03,0.35,0.28,0,0.05,0,0.03,0,0.3,0.2,0.08,0.08,0.15,0.05,0.2,25,0.15,10.97,2.73,24.9,0.89,4.03,6.05,0.43,0,0,0.2,0.51,0.61,0,52.19,0.71,2.91,19.85,32.29,7.8,49.94,0.86,1.52,56.7,0.91,0.13,37.76,171.87,98.86,6.13,2.13,1.37,1.01,1.09,57.86,44.59,77.1,7.75,0,0.3,0.38,0.94,0.08,0,0,3.11,0.61,1.32,31.6,3
"26",475,"01eb744d","Ángel Correa","Atlético Madrid","La Liga",173,69,"Forward","Right","Argentina",27.61,"Ángel Correa - 27.61 - Atlético Madrid",0.56,0.17,0.56,0,0,0.17,0.04,0.34,0.34,0.18,0.52,2.53,1.11,44.1,0.22,0.5,17,0,0.13,0.22,0.22,23.3,31.14,74.8,321.96,74.49,14.09,16.79,83.9,6.38,8.4,76,1.16,2.91,39.7,1.33,1.07,1.03,0.17,2.06,29.47,1.67,0.13,0,6.25,0.69,1.46,0.86,0.26,0.34,0,22.49,4.41,4.24,4.58,24.8,0.77,0.13,0.43,0.13,0.43,1.63,1.37,3.08,2.27,0.26,0.13,0.13,0.17,0.13,0.51,0.39,0,0,0.04,0,0.09,1.29,0.81,0.51,0.51,0.26,0.43,1.41,30.3,0.99,19.49,5.01,25.7,3.26,7.8,8.44,1.54,0.17,0,0.86,2.14,0.17,0,45.24,0.47,5.31,18.25,24.42,7.2,43.57,1.2,2.74,43.8,1.24,0.21,32.77,140.93,80.92,4.93,1.5,0.73,2.57,2.48,46.82,32.9,70.3,8.65,0,1.8,1.93,0.6,0,0,0,5.95,0.43,1.71,20,3
"27",478,"8f696594","Memphis Depay","Barcelona","La Liga",176,73,"Forward","Right","Netherlands",28.68,"Memphis Depay - 28.68 - Barcelona",0.53,0,0.37,0.16,0.21,0.16,0,0.5,0.33,0.2,0.53,2.56,1.17,45.8,0.15,0.32,18.5,0.16,0.13,0.04,0.04,38.46,49.83,77.2,585.19,130.87,24.11,27.1,89,9.5,12.32,77.1,3.47,7.26,47.8,2.4,2.19,1.17,0.32,3.04,41.83,8,1.55,0.05,8.27,2.83,2.72,5.07,1.28,1.87,0.16,36.97,3.95,8.91,7.2,40.33,1.01,0.32,0.43,0.37,1.01,1.6,0.53,3.73,1.92,1.17,0.21,0.16,0.27,0,0.16,0,0,0.05,0.05,0.05,0,0.64,0.43,0.16,0.37,0.11,0.11,0.48,22.2,0.37,10.35,2.99,28.9,0.53,4.27,5.55,0.64,0.11,0,0.37,1.01,0.16,0,62.31,0.27,2.4,24.97,38.14,6.94,54.2,1.65,3.09,53.4,1.87,0.05,41.51,173.44,103.5,6.62,1.92,1.65,3.15,2.19,63.06,46.84,74.3,12.11,0,1.23,2.03,0.75,0.11,0,0,4.85,0.75,1.12,40,3
"28",496,"df69b544","Antoine Griezmann","Atlético Madrid","La Liga",175,67,"Forward","Left","France",31.57,"Antoine Griezmann - 31.57 - Atlético Madrid",0.28,0.32,0.28,0,0.04,0.11,0,0.34,0.31,0.2,0.51,2.8,1.1,39.2,0.1,0.26,15.9,0.21,0.11,-0.05,-0.02,32.76,41.87,78.3,525.12,125.14,17.82,20.51,86.9,10.7,13.39,79.9,3.01,5.92,50.9,1.63,1.91,1.17,0.14,3.19,38.82,3.05,0.6,0.25,7.76,1.35,1.42,1.7,1.17,0.18,0.11,28.26,6.45,7.15,31.7,6.02,1.98,0.43,0.5,0.21,0.5,1.31,1.13,3.47,2.37,0.46,0.11,0.28,0.14,0.11,0.57,0.5,0,0,0.04,0,0.04,1.84,1.24,0.57,0.92,0.35,0.71,1.7,41.7,0.99,20.61,5.17,25.1,4,10.77,5.84,1.2,0.07,0,0.89,2.73,0.53,0,53.48,0.78,7.05,27.02,22.56,4.29,50.33,1.1,1.84,59.6,1.1,0.11,34.39,165.09,89.79,3.93,1.52,0.53,1.74,1.2,52.92,39.21,74.1,6.48,0,1.03,1.59,0.53,0,0,0,5.81,1.49,2.62,36.2,3
"29",526,"81f0781e","Gerard Moreno","Villarreal","La Liga",177,74,"Forward","Left","Spain",30.53,"Gerard Moreno - 30.53 - Villarreal",0.66,0.33,0.55,0.11,0.17,0.06,0,0.6,0.47,0.35,0.82,3.09,1.05,33.9,0.18,0.53,15.4,0,0.16,0.07,0.08,22.83,34.08,67,426.23,124.08,9.98,13.62,73.3,9.15,12.68,72.2,3.14,4.85,64.8,1.76,2.43,1.49,0.22,4.03,33.47,0.61,0.06,0.22,8.71,0.88,0.94,0.11,0,0,0,22.67,5.63,5.79,24.32,6.18,1.27,0.17,0.33,0.17,0.77,2.04,0.44,3.36,2.54,0,0.39,0.22,0.11,0.11,0.72,0.5,0,0.06,0.06,0.06,0.06,0.83,0.5,0.17,0.44,0.22,0.22,0.88,25,0.66,9.93,3.25,32.8,1.43,4.41,4.08,0.55,0.11,0,0.55,1.38,0.72,0,47.65,0.88,4.25,23.38,22.83,6.4,46.93,2.26,3.69,61.2,2.26,0.17,35.35,154.63,78.2,4.58,1.6,0.77,2.81,2.32,52.78,38.71,73.4,8.22,0,0.77,1.32,0.61,0.06,0,0,4.63,2.21,3.69,37.4,3
"30",556,"bdb624a3","Oihan Sancet","Athletic Club","La Liga",188,78,"Forward","Right","Spain",22.48,"Oihan Sancet - 22.48 - Athletic Club",0.43,0.14,0.39,0.05,0.05,0.19,0,0.19,0.15,0.12,0.27,1.83,0.72,39.5,0.21,0.53,15.2,0,0.08,0.25,0.24,26.9,33.41,80.5,415.68,90.63,14.32,16.58,86.3,9.16,11.57,79.2,2.02,2.99,67.7,1.45,2.36,1.21,0.14,2.99,32.54,0.87,0.19,0.14,7.09,0.43,0.58,0.05,0,0,0,26.8,3.47,3.13,2.6,28.68,0.72,0.14,0.53,0.29,0.87,1.83,0.48,3.09,2.31,0.05,0.19,0.19,0.14,0.19,0.19,0.14,0,0.05,0,0,0,0.87,0.48,0.14,0.48,0.24,0.24,0.77,31.3,0.53,14.85,4.48,30.2,1.69,6.99,6.17,0.53,0.05,0,0.67,1.54,0.58,0,47.05,0.67,4.19,23.81,23.04,4.58,46.23,1.3,2.22,58.7,1.45,0.05,34.85,182.27,94,5.35,2.02,0.72,2.41,3.66,48.45,37.6,77.6,9.88,0,1.45,2.12,0.29,0,0,0,5.16,0.96,1.93,33.3,3
