"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"93",416,"17f3620a","Krzysztof Piątek","Salernitana","Serie A",183,77,"Forward","Right","Poland",27.3,"Krzysztof Piątek - 27.3 - Salernitana",0.34,0,0.27,0.07,0.13,0.13,0,0.43,0.33,0.06,0.4,2.7,0.94,35,0.1,0.29,13.8,0,0.12,-0.09,-0.06,16.26,21.66,75.1,238.49,36.43,8.91,11.2,79.5,5.53,7.15,77.4,0.81,1.28,63.2,0.61,0.67,0.47,0,1.15,19.43,2.23,0,0.07,6,0.07,0.4,0,0,0,0,13.97,3.44,4.25,1.96,15.52,1.82,0,0.47,0.2,0.54,0.27,0.54,1.75,1.21,0,0.13,0.4,0,0,0.27,0.07,0,0,0.2,0,0,0.74,0.4,0.13,0.34,0.27,0.2,0.67,30,0.47,22.53,5.4,24,1.15,8.57,12.82,0.54,0,0,0.27,1.01,1.28,0,32.92,1.42,3.17,15.99,15.52,4.99,30.56,0.47,0.74,63.6,0.47,0.07,18.82,86.56,27.93,1.82,0.94,0.27,2.77,1.28,45.07,22.53,50,6.61,0,1.42,1.96,0.81,0,0,0,4.32,2.63,6.54,28.7,1
"94",417,"1cadaf34","Roberto Piccoli","Hellas Verona","Serie A",190,83,"Forward","","Italy",21.72,"Roberto Piccoli - 21.72 - Hellas Verona",0,0,0,0,0,0,0,0.23,0.23,0.06,0.27,1.33,0.38,28.6,0,0,10,0,0.17,-0.23,-0.23,10.44,17.47,59.8,135.76,21.84,7.59,10.63,71.4,2.28,4.37,52.2,0.19,1.14,16.7,0.95,0.38,0.19,0.19,0,15.95,1.52,0,0,4.37,0.19,0.38,0,0,0,0,8.54,5.7,3.23,1.71,9.49,3.42,0.38,0,0,0.19,1.33,0.38,1.14,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.38,0,0.19,0.19,0,0.76,0,0.76,12.34,2.66,21.5,1.33,3.42,7.59,0.57,0.19,0,0,0.38,0.19,0,28.86,0.57,3.04,13.67,13.86,4.18,27.34,0.38,0.76,50,0.57,0.38,16.33,56.77,25.25,1.71,0.38,0.76,3.42,3.23,38.35,21.46,55.9,6.08,0,0.95,0.57,0.76,0,0,0,3.23,3.23,6.65,32.7,1
"95",418,"08aa9cd1","Andrea Pinamonti","Sassuolo","Serie A",185,79,"Forward","Right","Italy",23.41,"Andrea Pinamonti - 23.41 - Sassuolo",0.39,0.06,0.25,0.14,0.14,0.11,0,0.37,0.26,0.08,0.35,2.52,0.58,23.1,0.1,0.43,15.2,0.03,0.1,0.02,-0.01,12.27,20,61.4,171.52,35.98,7.53,10.3,73.1,3.66,6.32,57.9,0.58,1.22,47.7,0.8,0.66,0.58,0.11,1.08,18.81,1.19,0,0.03,6.43,0.17,0.8,0,0,0,0,11.69,4.54,3.77,1.58,13.71,1.86,0.11,0.5,0.06,0.19,1.16,0.75,1.86,1.33,0,0.06,0.17,0.22,0.08,0.19,0.14,0,0,0.03,0.03,0,0.44,0.17,0,0.19,0.25,0.06,0.44,12.5,0.39,12.63,3.1,24.6,0.47,3.99,8.17,0.86,0.11,0,0.25,0.69,0.69,0,31.72,0.75,1.83,14.29,17.12,5.62,30.39,0.42,0.97,42.9,0.44,0.03,17.92,78.84,28.25,1.63,0.64,0.47,2.88,1.63,41.11,24.02,58.4,8.37,0,0.94,1.58,0.42,0.03,0,0,3.21,2.96,4.27,41,1
"96",432,"86383d0e","Martin Satriano","Empoli","Serie A",187,76,"Forward","Right","Uruguay",21.66,"Martin Satriano - 21.66 - Empoli",0.29,0,0.29,0,0,0.35,0,0.31,0.31,0.04,0.34,2.45,0.87,35.7,0.12,0.33,15.6,0,0.13,-0.02,-0.02,13.76,18.48,74.4,205.36,34.51,8.45,10.03,84.3,3.73,5.6,66.7,1.11,1.69,65.5,0.52,0.47,0.29,0.12,0.76,17.14,1.34,0.06,0.06,4.9,0.29,0.7,0,0,0,0,11.48,3.44,3.56,1.28,13.64,1.63,0.12,0.41,0.12,0.41,0.58,0.7,1.05,0.76,0,0.17,0.06,0.06,0,0.06,0,0,0,0.06,0,0,0.58,0.41,0.17,0.29,0.12,0.06,0.52,11.1,0.47,14.86,4.02,27.1,1.92,6.3,6.65,0.7,0,0,0.52,1.11,0.41,0,29.79,0.76,3.38,14.46,13.81,3.61,28.45,0.93,2.04,45.7,1.05,0.17,18.42,71.41,31.77,1.57,0.58,0.41,2.45,2.16,38.41,21.51,56,5.07,0,1.34,1.05,0.12,0,0,0,4.08,2.1,4.84,30.3,1
"97",444,"79443529","Dušan Vlahović","Juventus","Serie A",190,83,"Forward","Left","Serbia",22.72,"Dušan Vlahović - 22.72 - Juventus",0.71,0.08,0.64,0.08,0.1,0.08,0,0.56,0.48,0.07,0.56,3.65,1.61,44.1,0.17,0.4,14.4,0.23,0.13,0.15,0.15,13.49,19.07,70.7,243.66,35.8,6.55,8.59,76.3,4.61,6.32,73,1.84,2.65,69.2,0.84,1.1,0.64,0.05,1.3,17.52,1.56,0.05,0.1,4.9,0.59,0.51,0,0,0,0,12.85,3.29,2.93,14.18,3.03,0.64,0.03,0.23,0.08,0.33,1.33,0.43,2.42,1.68,0,0.13,0.38,0.23,0,0.36,0.18,0,0.03,0.13,0.03,0,0.23,0.2,0,0.13,0.1,0.03,0.31,8.3,0.28,8.24,2.4,29.1,0.18,3.26,4.79,0.56,0.13,0,0.18,0.41,0.61,0,33.5,0.82,1.66,16.27,16.98,6.58,31.74,0.66,1.35,49.1,0.66,0.03,22.21,91.91,41.53,2.47,0.66,0.66,3.44,2.7,45,26.18,58.2,9.99,0,0.82,2.01,1.1,0.03,0,0,2.91,1.78,2.52,41.4,1
"98",452,"f8405304","Mohamed Ali Cho","Real Sociedad","La Liga",182,66,"Forward","Left","France",18.74,"Mohamed Ali Cho - 18.74 - Real Sociedad",0.13,0.19,0.13,0,0,0.31,0.13,0.23,0.23,0.21,0.43,1.83,0.76,41.4,0.07,0.17,18.4,0,0.12,-0.1,-0.1,11.9,17.31,68.7,175.28,35.18,7.36,9.31,79.1,3.15,4.47,70.4,0.76,1.76,42.9,1.01,0.63,0.69,0.38,0.88,16.68,0.63,0.06,0,3.52,0.5,1.7,0,0,0,0,12.46,2.64,2.2,12.21,3.65,0.31,0.06,0.5,0,0.63,0.69,1.01,2.14,1.32,0,0.19,0.06,0.38,0.19,0.25,0.19,0,0,0,0.06,0,0.63,0.44,0.25,0.19,0.19,0,0.76,0,0.76,22.97,5.92,25.8,2.33,9.76,10.89,1.07,0.06,0,0.57,1.2,0.19,0,30.65,0.25,2.96,14.48,16.68,3.27,30.08,1.2,2.39,50,1.26,0.06,23.54,144.57,99.31,4.59,1.7,0.88,3.52,2.64,38.96,22.66,58.2,6.17,0.13,1.45,2.33,0.44,0.06,0,0,4.22,0.82,3.97,17.1,1
"99",465,"8f3565b3","Ante Budimir","Osasuna","La Liga",190,74,"Forward","Left","Croatia",31.24,"Ante Budimir - 31.24 - Osasuna",0.36,0.09,0.27,0.09,0.09,0.18,0,0.44,0.38,0.07,0.45,2.48,0.9,36.4,0.11,0.3,11.4,0,0.15,-0.08,-0.11,11.37,18.23,62.4,159.37,26.63,6.95,10.16,68.4,3.11,5.37,58,0.63,0.99,63.6,0.59,0.9,0.18,0.05,0.9,17.24,0.99,0,0.05,8.21,0.09,0.27,0,0,0,0,8.03,4.69,5.51,8.85,2.17,1.9,0.14,0.54,0.18,0.77,0.68,0.86,1.72,0.9,0,0.09,0.18,0.5,0.05,0.23,0.09,0,0,0,0.14,0,1.04,0.5,0.09,0.68,0.27,0.23,0.81,27.8,0.59,20.04,5.15,25.7,1.26,8.58,10.2,1.13,0.27,0,0.36,1.4,0.63,0,31.23,0.99,2.39,15.12,15.53,5.33,30.2,0.41,1.22,33.3,0.54,0,14.49,56.87,28.48,1.72,0.72,0.27,3.11,1.49,44.01,21.67,49.2,6.54,0,2.21,1.85,0.86,0.09,0,0,3.88,6.09,6,50.4,1
"100",466,"873619c6","Sergio Camello","Rayo Vallecano","La Liga",177,69,"Forward","","Spain",21.68,"Sergio Camello - 21.68 - Rayo Vallecano",0.14,0.14,0.14,0,0,0,0,0.25,0.25,0.12,0.37,2.62,0.55,21.1,0.05,0.25,15,0,0.1,-0.11,-0.11,16.68,19.71,84.6,247.67,22.33,7.86,9.1,86.4,6.62,7.99,82.8,0.83,0.96,85.7,0.83,0.83,0.41,0.28,0.55,17.92,1.79,0.14,0.14,2.76,0.14,0.83,0,0,0,0,15.02,2.62,2.07,2.89,15.44,0.83,0,0.28,0,0.14,0.69,0.41,1.93,1.52,0,0.14,0,0.14,0.14,0.14,0.14,0,0,0,0,0,1.1,0.69,0.55,0.41,0.14,0.14,0.28,50,0.14,12.82,3.03,23.7,1.52,4.69,6.62,0.55,0.14,0,0.69,1.79,0.83,0,31.01,0.96,2.89,15.85,14.06,4,29.22,0.83,1.38,60,0.96,0,18.88,82.7,43.28,2.89,0.69,0.83,2.76,2.21,32.94,22.19,67.4,6.48,0,0.55,1.24,0.96,0,0,0,3.45,1.52,3.45,30.6,1
"101",468,"da76bab4","Valentín Castellanos","Girona","La Liga",179,68,"Forward","Right","",24.05,"Valentín Castellanos - 24.05 - Girona",0.24,0,0.24,0,0,0.47,0,0.17,0.17,0.07,0.25,2.37,0.47,20,0.1,0.5,15.5,0,0.07,0.07,0.07,10.18,14.8,68.8,150.04,31.86,6.16,7.7,80,3.08,4.97,61.9,0.71,1.18,60,0.83,0.71,0.59,0.12,1.42,13.74,1.07,0,0.12,3.32,0.24,0.59,0,0,0,0,9.71,2.13,2.96,0.83,11.61,0.83,0,0.24,0,0.24,0.47,0.95,1.42,1.07,0,0,0.12,0.24,0,0,0,0,0,0,0,0,0.59,0.36,0,0.47,0.12,0.12,0.59,20,0.47,16.11,3.2,19.9,0.36,6.99,8.76,1.18,0.24,0,0.24,0.83,0.71,0,25.7,0.95,1.3,12.32,14.09,5.21,24.63,0.71,1.78,40,0.83,0.12,14.45,67.38,35.88,1.66,0.95,0.24,1.89,0.83,26.76,17.88,66.8,7.11,0,1.78,2.01,1.42,0,0,0,2.72,1.78,3.08,36.6,1
"102",470,"527f063d","Edinson Cavani","Valencia","La Liga",184,73,"Forward","Right","Uruguay",35.67,"Edinson Cavani - 35.67 - Valencia",0.43,0.17,0.34,0.09,0.17,0.09,0,0.5,0.36,0.15,0.51,2.23,0.69,30.8,0.15,0.5,13.5,0.09,0.16,-0.07,-0.02,19.73,24.97,79,325.6,39.98,10.72,12.78,83.9,6.35,8.32,76.3,1.63,2.57,63.3,0.77,0.6,0.09,0,1.2,23.85,1.12,0.09,0.09,4.03,1.29,0.34,0,0,0,0,17.16,3.86,3.95,4.72,16.9,1.2,0.09,1.54,0,0.34,0.77,0.94,1.03,0.86,0,0,0.09,0.09,0,0.26,0.17,0,0,0.09,0,0,0.34,0.17,0,0.26,0.09,0.26,0.77,33.3,0.51,13.73,4.2,30.6,1.63,4.63,7.46,1.12,0.17,0,0.69,1.03,0.94,0,34.06,1.46,5.92,15.79,13.47,3.78,32.77,0.43,0.51,83.3,0.43,0,18.02,55.85,22.31,1.29,0.51,0.26,2.14,0.51,40.15,24.8,61.8,4.2,0,0.94,0.77,0.86,0,0,0,4.12,0.94,1.46,39.3,1
"103",476,"dc62b55d","Matheus Cunha","Atlético Madrid","La Liga",183,76,"Forward","Right","Brazil",23.39,"Matheus Cunha - 23.39 - Atlético Madrid",0.38,0.32,0.38,0,0,0.13,0,0.57,0.57,0.18,0.75,3.18,1.4,44,0.12,0.27,14,0,0.18,-0.18,-0.18,13.6,18.88,72.1,191,47.86,8.33,10.61,78.4,3.81,4.77,80,0.76,1.4,54.5,1.02,0.64,0.95,0,2.03,17.67,1.21,0,0.19,4.96,0.19,0.51,0,0,0,0,13.47,3.18,2.22,1.84,13.79,1.02,0.13,0.89,0.13,0.19,0.89,0.76,2.92,1.53,0,0.06,0.57,0.51,0.25,0.51,0.32,0,0,0.06,0.13,0,2.03,1.27,0.57,0.83,0.64,0.13,0.89,14.3,0.76,21.86,5.53,25.3,2.86,9.53,9.47,1.08,0.32,0,0.83,2.86,0.64,0,34.45,1.02,4.51,15.25,16.72,6.04,33.31,0.76,1.46,52.2,0.89,0,19.83,111.17,70.23,3.56,0.89,0.76,2.8,1.59,41,22.18,54.1,6.04,0,2.22,2.61,0.19,0.19,0.06,0,4.77,1.97,6.42,23.5,1
"104",479,"cc83b74d","Kasper Dolberg","Sevilla","La Liga",186,82,"Forward","Right","Denmark",25.04,"Kasper Dolberg - 25.04 - Sevilla",0.18,0.18,0.06,0.12,0.12,0,0,0.3,0.21,0.08,0.29,2.03,0.55,27.3,0.03,0.11,16.7,0,0.1,-0.12,-0.15,10.97,14.61,75.1,154.79,24.6,6.9,8.51,81.2,2.77,4.01,69.2,0.74,1.05,70.6,0.92,0.62,0.43,0.12,0.8,13.93,0.68,0,0,3.88,0.25,0.18,0,0,0,0,9.68,2.84,2.1,1.23,10.91,0.86,0,0.43,0,0.43,0.68,0.68,1.6,1.23,0,0.06,0.12,0.12,0.06,0.12,0.12,0,0,0,0,0,0.86,0.55,0.18,0.37,0.31,0.37,0.99,37.5,0.62,16.95,4.01,23.6,1.36,7.09,8.51,0.74,0.06,0,0.25,1.11,1.11,0,26.14,1.23,2.34,12.88,12.33,4.07,25.34,0.74,1.11,66.7,0.86,0.06,16.09,70.77,36.06,2.1,0.74,0.37,3.21,1.42,35.01,18.74,53.5,6.23,0,1.91,1.66,0.18,0,0,0,2.71,1.6,1.85,46.4,1
"105",480,"37e103f8","Hugo Duro","Valencia","La Liga",178,72,"Forward","Left","Spain",22.95,"Hugo Duro - 22.95 - Valencia",0.32,0.05,0.32,0,0,0.16,0.05,0.24,0.24,0.04,0.27,1.77,0.64,36.4,0.18,0.5,10.8,0,0.13,0.09,0.09,13.38,18.78,71.2,177.65,36.12,8.24,10.22,80.6,3.8,5.62,67.6,0.43,1.12,38.1,0.64,0.37,0.11,0,0.54,17.44,1.34,0.11,0.05,4.66,0.05,0.27,0,0,0,0,11.29,4.39,3.1,9.52,5.03,1.98,0.21,0.7,0.11,0.43,0.7,1.5,1.5,1.02,0,0.16,0.05,0.21,0.05,0.37,0.11,0,0.05,0.05,0.11,0.05,1.39,0.96,0.48,0.64,0.27,0.54,2.09,25.6,1.55,26.59,6.53,24.5,4.55,11.4,10.65,1.61,0.11,0,0.37,1.77,0.59,0.05,31.2,1.28,4.49,13.27,14.77,4.07,29.86,0.59,1.18,50,0.59,0.11,16.43,48,24.56,1.07,0.37,0.37,2.68,1.98,36.87,20.39,55.3,4.49,0.05,1.66,2.14,0.37,0.11,0,0,4.66,2.14,4.44,32.5,1
"106",482,"04e17fd5","Youssef En Nesyri","Sevilla","La Liga",192,77,"Forward","Left","Morocco",25.38,"Youssef En Nesyri - 25.38 - Sevilla",0.17,0,0.17,0,0,0.17,0,0.32,0.32,0.04,0.35,3.08,1.18,38.2,0.05,0.14,11.6,0,0.1,-0.15,-0.15,8.79,13.1,67.1,136.23,18.69,4.31,5.76,74.8,3.19,4.76,67.1,0.67,1.46,46.2,0.28,0.5,0.06,0,0.56,11.53,1.57,0,0.06,3.81,0.45,0.39,0,0,0,0,7.28,3.3,2.52,7.39,1.57,1.96,0.11,0.11,0.06,0.45,0.39,0.62,0.95,0.39,0.06,0.06,0.39,0.06,0,0.22,0.06,0,0.06,0.06,0.06,0,0.9,0.5,0.28,0.39,0.22,0.28,0.56,50,0.28,17.29,4.53,26.2,1.23,8.06,8,0.78,0.17,0,0.45,1.34,0.95,0,24.51,1.01,3.08,10.86,11.31,5.43,22.95,0.45,1.12,40,0.5,0,10.97,36.44,15.78,1.12,0.17,0.5,2.69,1.06,34.93,15.95,45.7,5.15,0,0.56,0.73,1.18,0.06,0,0,3.25,3.97,4.93,44.7,1
"107",484,"66116290","Radamel Falcao","Rayo Vallecano","La Liga",177,73,"Forward","Right","Colombia",36.68,"Radamel Falcao - 36.68 - Rayo Vallecano",0.44,0,0.35,0.09,0.09,0.09,0,0.48,0.41,0.08,0.5,3.51,1.23,35,0.1,0.29,14.8,0.18,0.12,-0.04,-0.06,15.16,19.19,79,219.08,31.11,8.59,10.52,81.7,4.73,5.78,81.8,0.79,0.88,90,0.53,1.31,0.18,0.09,0.61,18.05,1.14,0,0.09,6.13,0.26,0.35,0,0,0,0,11.22,5.17,2.8,3.86,11.57,1.05,0,0.53,0.09,0.35,0.7,0.44,1.58,0.96,0,0.26,0.18,0.18,0,0.09,0,0,0,0.09,0,0,0.35,0.09,0.09,0.09,0.18,0,0.35,0,0.35,14.28,4.03,28.2,0.61,5.7,7.97,0.61,0.18,0,0,0.35,1.49,0,32.95,1.67,2.89,15.69,15.51,4.73,31.55,0.44,0.88,50,0.44,0,18.23,57.22,20.94,1.58,0.26,0.35,3.68,1.67,45.83,24.98,54.5,6.66,0,2.54,2.02,1.67,0,0,0,3.24,3.94,4.64,45.9,1
"108",492,"0e5ddc7c","Dani Gómez","Espanyol","La Liga",176,68,"Forward","Right","Spain",24.22,"Dani Gómez - 24.22 - Espanyol",0.39,0.1,0.39,0,0,0.3,0,0.42,0.42,0.21,0.63,2.66,1.08,40.7,0.15,0.36,14.8,0,0.16,-0.03,-0.03,14.66,18.79,78,206.46,43.77,9.25,10.82,85.5,3.64,4.43,82.2,0.98,1.77,55.6,0.98,0.89,0.49,0.1,1.38,16.92,1.87,0.1,0,3.93,0.39,0.89,0,0,0,0,14.26,3.15,1.38,1.18,16.03,0.59,0.2,0.3,0.2,0.49,0.98,0.69,2.46,1.67,0,0.1,0.39,0.3,0,0.39,0.3,0,0,0,0.1,0,0.89,0.89,0.3,0.39,0.2,0.1,0.39,25,0.3,20.66,6.49,31.4,2.26,10.23,8.16,0.69,0,0,0.49,1.38,0.59,0,33.84,0.69,2.95,16.62,16.92,5.02,32.07,1.48,3.34,44.1,1.57,0.2,24.98,116.16,65.9,3.93,0.98,0.79,3.34,3.15,42.3,24.39,57.7,7.38,0,1.87,2.26,0.89,0.1,0,0,4.23,0.69,4.03,14.6,1
"109",493,"4c2e9442","Maxi Gómez","Valencia","La Liga",186,91,"Forward","Right","Uruguay",26.18,"Maxi Gómez - 26.18 - Valencia",0.29,0.06,0.29,0,0,0.18,0.06,0.28,0.28,0.06,0.34,2.18,0.77,35.1,0.14,0.38,15.6,0.18,0.13,0.02,0.02,11.42,17.89,63.8,177.23,30.2,6.42,9.18,69.9,3.77,5.71,66,0.65,1.41,45.8,0.59,1,0.47,0.12,1.06,17.01,0.88,0,0,5.42,0.47,0.65,0,0,0,0,7.59,5.42,4.89,1.12,9.89,2.83,0,0.71,0.12,0.41,0.59,0.29,2.06,1.3,0,0.12,0.06,0.59,0,0.24,0.06,0,0.06,0,0.12,0,0.35,0.24,0.24,0,0.12,0.12,0.24,50,0.12,11.3,2.53,22.4,0.88,5.53,4.89,0.35,0.06,0,0.24,0.59,0.94,0,28.61,0.94,2,13.36,14.19,4.41,27.61,0.35,1,35.3,0.47,0.06,15.48,61.57,25.25,1.65,0.29,0.35,2.41,1.24,37.67,21.43,56.9,5.12,0,2.53,2.88,0.53,0.06,0,0,3.47,4.12,4.12,50,1
"110",497,"f08490a6","Arnaut Groeneveld","Villarreal","La Liga",187,73,"Forward","Right","Netherlands",25.71,"Arnaut Groeneveld - 25.71 - Villarreal",0.58,0.18,0.36,0.22,0.22,0.05,0,0.62,0.46,0.09,0.55,2.74,1.3,47.5,0.13,0.28,15.4,0.05,0.17,-0.04,-0.1,14.75,19.7,74.9,211.44,38.55,8.91,11.02,80.8,4.54,5.98,75.9,0.63,1.35,46.7,0.67,0.18,0.85,0.18,1.21,18.13,1.57,0.09,0.05,4,0.49,1.57,0.54,0.22,0,0,15.52,2.2,1.98,4.32,14.53,0.45,0.09,0.09,0.05,0.36,1.3,0.36,1.89,1.17,0,0.36,0.27,0.05,0.05,0.36,0.18,0,0.09,0.09,0,0,0.36,0.22,0.09,0.09,0.18,0.05,0.18,25,0.13,8.01,2.29,28.7,0.72,2.34,4.95,0.4,0.05,0,0.05,0.4,0.09,0,30.58,0.22,2.34,8.59,21.63,6.43,28.83,1.48,3.33,44.6,1.62,0.27,23.57,114.42,73.22,4.14,1.17,1.53,2.16,1.44,37.33,23.48,62.9,7.92,0,0.36,1.17,0.99,0,0,0,3.69,0.31,0.99,24.1,1
"111",498,"32974271","Sergi Guardiola","Valladolid","La Liga",187,81,"Forward","Left","",31.39,"Sergi Guardiola - 31.39 - Valladolid",0.35,0,0.3,0.05,0.05,0.1,0,0.37,0.33,0.05,0.38,2.65,0.9,34,0.11,0.33,15,0,0.12,-0.02,-0.03,15.5,22.5,68.9,238.05,51.45,9.3,12.05,77.2,4.35,6.15,70.7,1.25,2.1,59.5,0.55,0.7,0.65,0.15,1.1,20.7,1.8,0.1,0.05,6.95,0.35,0.7,0,0,0,0,13.65,4.65,4.2,15.45,3.85,1.1,0.1,0.55,0.1,0.45,1.3,0.55,1.6,1.05,0.05,0.15,0.15,0.1,0.1,0.1,0,0,0,0.05,0.05,0,1.15,0.85,0.45,0.45,0.25,0.1,0.75,13.3,0.65,21.1,5.85,27.7,1.35,8.55,11.2,0.7,0.15,0,0.5,1.65,0.85,0,35.2,1.05,3.5,15.95,17.25,4.7,33.45,0.4,1.15,34.8,0.5,0.1,20.85,85.45,34.35,1.9,0.45,0.4,3.1,1.55,38.75,25.3,65.3,6.4,0,1.55,1.7,0.7,0.05,0,0,4.1,1.85,3.05,37.8,1
"112",502,"75645f0e","Borja Iglesias","Betis","La Liga",187,78,"Forward","Right","Spain",29.75,"Borja Iglesias - 29.75 - Betis",0.72,0.08,0.45,0.26,0.26,0.11,0,0.54,0.34,0.17,0.51,2.23,0.95,42.4,0.2,0.48,16.1,0,0.15,0.18,0.12,14.99,20.48,73.2,209.86,30.66,8.89,10.98,81,3.82,5.41,70.6,1.06,1.59,66.7,0.76,0.45,0.61,0.08,1.06,18.51,1.97,0.08,0.23,4.35,0.45,0.3,0,0,0,0,14.72,3.56,2.2,3.48,14.87,0.87,0.11,0.45,0,0.38,1.1,0.42,1.59,1.21,0,0,0.23,0.11,0.04,0.23,0.11,0,0,0,0.08,0.04,0.57,0.23,0.11,0.19,0.26,0.15,0.45,33.3,0.3,15.21,3.03,19.9,0.68,5.41,9.12,0.61,0.19,0,0.34,0.91,0.3,0,31.68,0.49,1.63,15.29,16.2,5.53,29.56,0.57,1.44,39.5,0.76,0.11,20.48,84.32,35.54,2.01,0.64,0.76,2.57,1.89,40.91,24.22,59.2,6.4,0,1.74,1.85,0.53,0.08,0,0,2.73,1.17,2.54,31.6,1
"113",504,"9c36ed83","Nicolas Jackson","Villarreal","La Liga",186,NA,"Forward","","",21.33,"Nicolas Jackson - 21.33 - Villarreal",0.12,0.24,0.12,0,0,0.24,0,0.33,0.33,0.2,0.54,2.24,0.83,36.8,0.05,0.14,12.9,0,0.15,-0.21,-0.21,14.27,19.23,74.2,210.79,45.06,7.31,9.79,74.7,5.78,6.96,83.1,0.59,0.94,62.5,1.18,0.94,1.42,0,2.48,18.52,0.71,0,0,6.72,0.24,0.94,0,0,0,0,15.22,2.71,1.3,2.01,15.1,0.59,0,0.24,0,0.24,1.77,0.71,2.01,1.53,0,0,0.24,0.24,0,0.35,0.24,0,0,0,0.12,0,1.18,0.71,0.35,0.35,0.47,0.35,0.94,37.5,0.59,17.46,4.72,27,3.07,6.84,7.55,0.94,0.24,0,0.47,1.65,0.47,0,32.56,0.71,2.95,13.68,19.34,6.02,31.85,0.71,1.42,50,0.94,0,22.06,160.07,100.26,4.36,1.89,1.18,3.18,2.01,38.69,23.12,59.8,7.67,0,2.12,1.77,0.59,0.12,0,0,4.36,1.89,2.71,41,1
"114",517,"38699c72","Anthony Lozano","Cádiz","La Liga",183,73,"Forward","Right","Honduras",29.48,"Anthony Lozano - 29.48 - Cádiz",0.3,0.1,0.3,0,0,0.45,0,0.27,0.27,0.05,0.32,2.45,1,40.8,0.12,0.3,13.8,0,0.11,0.04,0.04,9.57,15.48,61.8,136.93,28.4,5.96,8.31,71.7,2.45,4.06,60.5,0.7,1.55,45.2,0.5,0.6,0.25,0.1,0.9,14.52,0.95,0,0.05,5.96,0.35,1,0,0,0,0,8.71,3.16,3.61,1.15,10.42,1.05,0.1,0.15,0,0.2,0.7,0.6,1.85,1,0,0.2,0.35,0.25,0.05,0.4,0.15,0,0.05,0.1,0.05,0.05,0.45,0.4,0.05,0.15,0.25,0.05,0.35,14.3,0.3,12.77,3.21,25.1,1.45,6.41,4.91,0.75,0.15,0,0.45,0.9,0.7,0,29.15,0.9,2.65,15.48,13.32,4.46,28.2,0.95,2.3,41.3,1.05,0.15,18.83,102.12,66.36,3.31,1.25,1,3.71,1.9,38.46,21.24,55.2,5.01,0,2.75,2.2,0.6,0.1,0,0,3.66,3.51,4.61,43.2,1
