"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"11",37,"2bd83368","Anthony Gordon","Everton","Premier League",173,62,"Att Mid / Wing","Right","England",21.65,"Anthony Gordon - 21.65 - Everton",0.18,0.06,0.18,0,0,0.28,0,0.15,0.15,0.11,0.26,1.9,0.98,51.6,0.1,0.19,17.9,0.15,0.08,0.03,0.03,18.9,27.58,68.5,308.69,86.02,9.97,12.32,80.9,6.45,8.65,74.6,1.71,4.56,37.6,1.16,0.76,0.8,0.28,2.11,24.43,3.15,0.83,0.03,4.89,1.25,2.42,1.62,0.83,0.55,0.06,18.5,3.33,5.75,2.35,23.27,0.86,0.37,0.15,0.15,0.67,1.56,1.83,2.75,1.44,0.43,0.21,0.18,0.37,0.12,0.15,0.03,0.06,0,0,0.06,0,2.51,1.38,1.22,0.95,0.34,0.73,2.29,32,1.56,23.15,6.18,26.7,5.75,10.76,6.64,2.02,0.18,0,1.28,3.79,0.46,0,43.73,0.98,7,17.68,22.81,3.76,40.73,1.68,3.33,50.5,1.96,0.31,28.32,187.09,105.78,5.11,1.68,1.16,2.57,2.23,38.32,26.79,69.9,3.82,0,1.47,2.45,0.34,0.06,0,0,6.36,0.67,2.42,21.8,1
"12",44,"169fd162","Hwang Hee chan","Wolves","Premier League",177,69,"Att Mid / Wing","Right","Korea Republic",26.72,"Hwang Hee chan - 26.72 - Wolves",0.1,0.1,0.1,0,0,0.1,0,0.17,0.17,0.09,0.26,1.46,0.63,42.9,0.07,0.17,16.4,0,0.12,-0.06,-0.06,24.7,30.33,81.4,399.29,78.17,13.08,15.22,86,9.12,10.68,85.4,1.88,2.76,67.9,0.89,1.36,0.83,0,2.29,29.76,0.57,0.05,0.16,4.95,0.31,0.57,0.1,0,0,0,23.71,3.23,3.39,3.07,25.28,1.25,0.21,0.26,0.1,0.31,0.89,0.68,1.93,1.3,0,0.21,0.1,0.21,0.1,0.21,0.1,0,0.05,0,0,0.05,1.36,0.63,0.47,0.73,0.16,0.63,1.62,38.7,0.99,12.51,2.87,22.9,2.24,6.41,3.86,0.68,0,0,1.25,2.61,0.36,0.05,43.15,0.73,6.72,22.1,18.24,3.44,42.63,1.51,2.71,55.8,1.56,0.31,32.05,214.71,117.15,5.37,2.03,1.15,3.02,2.03,46.22,32.73,70.8,6.05,0,1.46,2.35,0.05,0,0,0,5.37,0.47,2.4,16.4,1
"13",56,"18b999f4","Neeskens Kebano","Fulham","Premier League",180,74,"Att Mid / Wing","Right","Congo DR",30.6,"Neeskens Kebano - 30.6 - Fulham",0,0.5,0,0,0,0,0,0.08,0.08,0.1,0.2,1.35,0.17,12.5,0,0,15.8,0,0.07,-0.08,-0.08,19.35,25.74,75.2,286.32,90,11.44,12.95,88.3,6.73,9.08,74.1,0.67,1.51,44.4,1.51,0.67,1.51,0.5,2.02,25.57,0.17,0,0,4.21,0.84,2.19,0.17,0,0,0,19.85,2.52,3.36,4.71,20.36,0.34,0,0.17,0,1.01,1.51,2.19,2.52,2.02,0,0,0.17,0.34,0,0.67,0.5,0,0,0.17,0,0,1.35,0.84,0.5,0.84,0,0.34,1.51,22.2,1.18,14.97,3.87,25.8,6.39,6.39,2.19,2.19,0,0,0.5,1.85,0.5,0,36.34,1.18,6.22,11.1,21.87,3.87,36.17,0.84,2.19,38.5,1.18,0.17,27.93,198.67,136.09,6.73,1.85,1.18,1.35,1.18,35.66,24.39,68.4,4.88,0,1.01,2.19,0.34,0,0,0,6.9,0.34,1.35,20,1
"14",57,"df3cda47","Dejan Kulusevski","Tottenham","Premier League",186,74,"Att Mid / Wing","Left","Sweden",22.48,"Dejan Kulusevski - 22.48 - Tottenham",0.3,0.49,0.3,0,0,0.15,0,0.21,0.21,0.21,0.41,1.9,0.57,30,0.16,0.53,16.3,0,0.11,0.1,0.1,26.49,31.81,83.3,405.36,92.97,14.77,16.74,88.2,9.51,10.92,87.1,1.48,2.21,67.2,1.83,1.1,1.56,0.46,2.66,30.67,1.14,0.04,0.04,6.36,0.38,1.52,0.23,0,0,0,26.33,2.7,2.78,25.31,5.29,0.46,0.3,0.08,0.04,0.23,1.07,0.88,3.23,2.47,0,0.3,0.27,0.11,0.08,0.76,0.57,0,0.15,0.04,0,0,1.48,1.03,0.65,0.65,0.19,0.49,1.52,32.5,1.03,22.41,5.59,25,6.66,8.83,6.93,0.88,0,0,1.67,3.16,0.11,0,45.06,0.69,7,19.9,22,5.56,43.92,1.6,3.46,46.2,1.79,0.23,34.93,211.59,127.56,6.55,1.9,1.67,2.17,2.28,42.51,32,75.3,7.42,0,2.09,1.29,0.23,0,0,0,6.32,0.57,1.52,27.3,1
"15",59,"810e3c74","Jesse Lingard","Nott'ham Forest","Premier League",174,68,"Att Mid / Wing","Right","England",29.85,"Jesse Lingard - 29.85 - Nott'ham Forest",0,0,0,0,0,0.18,0,0.07,0.07,0.11,0.18,1.08,0.45,41.7,0,0,18.7,0,0.07,-0.07,-0.07,26,30.57,85,405.72,106.94,13.18,14.43,91.3,9.05,10.76,84.2,2.15,3.14,68.6,1.61,2.96,0.72,0.09,2.24,29.13,1.43,0.18,0.09,2.15,0.36,0.81,0,0,0,0,25.01,3.23,2.33,2.69,26.35,0.54,0.63,0.36,0.09,0.45,0.81,0.63,2.6,1.97,0,0.09,0.36,0.09,0.09,0.18,0,0,0,0.18,0,0,1.17,0.63,0.63,0.36,0.18,0.09,0.72,12.5,0.63,19.72,5.02,25.5,3.76,9.23,6.72,0.63,0,0,0.72,1.88,0.72,0.09,39.62,0.63,4.57,22.05,15.78,1.88,38.19,0.63,1.7,36.8,0.81,0.18,27.07,115.37,74.67,4.03,1.79,0.09,2.15,0.99,43.48,29.31,67.4,3.68,0,1.26,0.9,0,0,0,0,5.02,0,0.9,0,1
"16",63,"8b788c01","Anthony Martial","Manchester Utd","Premier League",184,76,"Att Mid / Wing","Right","France",26.88,"Anthony Martial - 26.88 - Manchester Utd",0.39,0.29,0.29,0.1,0.1,0.1,0,0.19,0.12,0.1,0.22,1.56,0.68,43.8,0.19,0.43,20.2,0.1,0.08,0.19,0.18,24.35,29.42,82.8,365.16,75.78,14.12,16.27,86.8,7.6,9.25,82.1,1.75,2.44,72,0.78,1.75,0.68,0.1,2.44,28.15,1.27,0.1,0.29,5.16,0.58,0.97,0,0,0,0,24.94,2.05,2.44,5.06,23.18,0.49,0.19,0.1,0,0.39,1.27,1.07,2.05,1.56,0,0.19,0.19,0.1,0,0.68,0.39,0,0.1,0.1,0.1,0,0.49,0.39,0.1,0.1,0.29,0.29,0.97,30,0.68,13.54,4.09,30.2,1.85,5.16,6.53,1.17,0.1,0,0.39,0.88,0.29,0,42.08,0.49,3.9,21.72,19.97,4.87,40.81,2.05,4.29,47.7,2.34,0,34.58,164.61,87.27,5.55,1.75,1.46,2.24,2.14,47.24,34.87,73.8,6.53,0,0.78,1.95,0.19,0.1,0,0,2.92,0.68,1.46,31.8,1
"17",68,"fc15fb84","Dwight McNeil","Everton","Premier League",177,72,"Att Mid / Wing","Left","England",22.91,"Dwight McNeil - 22.91 - Everton",0.03,0.03,0.03,0,0,0.09,0,0.08,0.08,0.13,0.21,1.49,0.33,22.4,0.02,0.09,20.5,0.09,0.05,-0.05,-0.05,23.29,33.05,70.5,449.3,136.52,10.37,12.19,85,8.3,10.64,78,4.01,8.03,50,1.34,1.95,1.31,0.58,2.4,29.8,3.25,1.25,0.12,6.2,2.49,2.65,1.61,1.31,0.18,0,21.41,3.25,8.39,29.89,1.09,1.06,0.36,0.09,0.18,0.91,0.94,2.01,2.83,1.43,0.76,0.15,0.15,0.27,0.06,0.15,0.09,0.06,0,0,0,0,2.25,1.16,1.09,0.82,0.33,0.76,1.95,39.1,1.19,20.04,5.17,25.8,7.11,8.24,4.68,2.16,0.15,0,1.85,4.1,0.67,0,46.49,1.09,8.36,22.44,20.31,2.04,43.51,2.22,3.83,57.9,2.37,0.18,33.32,208.22,100.37,5.2,1.92,0.64,1.46,1.92,33.66,27.82,82.7,2.95,0,0.58,1.46,0.06,0,0,0,7.54,0.58,1,36.5,1
"18",73,"de112b84","Jacob Murphy","Newcastle Utd","Premier League",176,69,"Att Mid / Wing","Right","England",27.65,"Jacob Murphy - 27.65 - Newcastle Utd",0.06,0.06,0.06,0,0,0.18,0,0.21,0.21,0.11,0.32,1.83,0.47,25.8,0.03,0.13,17.4,0,0.12,-0.15,-0.15,20.66,32.7,63.2,333.56,117.97,10.74,14.22,75.5,7.5,10.39,72.2,1.77,4.84,36.6,1.18,1.59,1.42,0.53,2.18,29.57,3.13,0.12,0.06,5.72,0.47,2.95,0.35,0.24,0,0.06,19.06,7.79,5.84,6.55,21.19,1.77,2.6,0.06,0.18,0.94,2.07,1.71,2.89,2.24,0.12,0.12,0.24,0.18,0,0.3,0.12,0,0,0.12,0.06,0,2.12,0.94,1.3,0.59,0.24,0.65,1.77,36.7,1.12,18.83,3.95,21,6.67,6.2,5.96,1.83,0.12,0,1.65,3.78,1.06,0,44.97,1.89,10.98,16.52,21.13,4.9,41.9,0.83,1.65,50,0.89,0.12,29.51,195.29,127.59,6.08,1.59,1.95,1.59,1.95,36.35,27.5,75.6,5.02,0,1.42,1.18,0.12,0,0,0,6.9,0.71,2.12,25,1
"19",80,"6639e500","Andreas Pereira","Fulham","Premier League",177,66,"Att Mid / Wing","Right","Brazil",26.79,"Andreas Pereira - 26.79 - Fulham",0.11,0.22,0.11,0,0,0.22,0,0.07,0.07,0.17,0.23,1.44,0.55,38.5,0.08,0.2,22.9,0.55,0.05,0.04,0.04,21.28,33.58,63.4,444.9,144.09,8.98,11.31,79.4,7.09,9.86,71.9,4.88,10.42,46.8,2.22,2.44,0.78,0.22,2.55,26.6,6.98,2.66,0.11,3.21,3.21,1.88,2.99,1.33,1.22,0.11,19.95,2.55,11.08,4.1,28.26,1,0,0.11,0.44,0.89,2.11,0.89,3.33,1.55,1.44,0,0.11,0.22,0,0.22,0,0.22,0,0,0,0,0.78,0.44,0.11,0.44,0.22,0.44,1.44,30.8,1,15.74,4.21,26.8,1.11,7.65,6.98,1,0.11,0,0.11,0.89,0.33,0,43.34,0.67,4.99,21.17,19.73,2,36.35,0.55,1.77,31.3,0.67,0,29.04,147.52,72.27,3.44,1.33,0.44,2,1.88,38.9,28.82,74.1,3.88,0,1.88,1.22,0.22,0,0.11,0,4.1,0.22,2,10,1
"20",83,"86695068","Dennis Praet","Leicester City","Premier League",181,78,"Att Mid / Wing","Right","Belgium",28.43,"Dennis Praet - 28.43 - Leicester City",0.12,0.12,0.12,0,0,0.23,0,0.14,0.14,0.21,0.35,1.33,0.4,30.4,0.09,0.29,15.6,0,0.12,-0.02,-0.02,26.12,34.88,74.9,427.46,104.64,13.95,16.32,85.5,9.69,12.74,76,2.02,3.81,53,1.21,1.96,1.5,0.63,2.54,33.32,1.56,0.23,0.06,6.17,0.75,2.13,0.35,0.12,0,0,23.87,4.73,6.28,2.83,29.29,1.33,0.81,0.06,0.23,0.35,1.61,0.81,2.42,2.02,0.06,0.06,0.12,0.17,0,0.29,0.17,0,0,0.06,0.06,0,1.5,0.75,0.75,0.4,0.35,0.46,1.15,40,0.69,13.61,3.69,27.1,2.59,6.46,4.55,0.92,0.12,0,0.75,2.25,0.23,0,43.82,0.46,5.42,20.06,21.62,3.52,42.32,0.75,1.79,41.9,0.86,0,28.48,142.87,70.57,3.69,0.98,0.75,1.85,0.98,42.09,31.6,75.1,5.19,0,1.27,1.21,0.12,0,0,0,6.8,0.69,1.56,30.8,1
"21",86,"ab651565","Nathan Redmond","Southampton","Premier League",173,74,"Att Mid / Wing","Right","England",28.61,"Nathan Redmond - 28.61 - Southampton",0.07,0.26,0.07,0,0,0,0,0.09,0.09,0.18,0.26,1.05,0.52,50,0.06,0.13,19.7,0,0.08,-0.02,-0.02,24.17,34.78,69.5,399.43,122.29,13.03,15.66,83.3,7.66,11.72,65.4,2.42,5.57,43.5,1.38,1.51,2.03,0.66,3.8,33.01,1.77,0.07,0.26,7.07,0.59,2.55,0.33,0.13,0.2,0,22.34,5.44,7.01,3.34,28.89,1.44,0.2,0.13,0.13,0.39,1.64,1.38,2.82,2.36,0.07,0.07,0.13,0.13,0.07,0.46,0.33,0.07,0,0,0.07,0,1.11,0.72,0.33,0.52,0.26,0.26,0.79,33.3,0.52,17.16,4.98,29,4.91,6.68,5.57,1.51,0.13,0,0.92,2.03,0.98,0,44.02,1.18,6.88,18.73,21.29,2.42,42.25,0.79,1.57,50,0.92,0.07,29.93,174.5,98.52,4.98,2.16,0.72,1.24,0.92,41.07,30.07,73.2,4.78,0,0.92,1.05,0.13,0,0,0,6.75,0.92,2.49,26.9,1
"22",87,"0f7533cd","Bobby Reid","Fulham","Premier League",170,66,"Att Mid / Wing","Right","Jamaica",29.71,"Bobby Reid - 29.71 - Fulham",0.21,0.1,0.21,0,0,0.42,0,0.16,0.16,0.04,0.19,1.35,0.31,23.1,0.15,0.67,13.1,0,0.11,0.05,0.05,23.7,32.74,72.4,391.59,120.45,11.02,13.41,82.2,9.67,12.26,78.8,2.08,4.57,45.5,0.52,1.35,0.52,0.21,1.56,30.55,2.18,0.31,0,3.53,0.52,1.87,0,0,0,0,23.49,3.43,5.82,2.6,26.81,0.83,1.87,0.21,0.31,0.31,1.56,1.66,1.04,0.62,0,0,0.21,0.21,0,0.1,0.1,0,0,0,0,0,1.56,1.04,0.42,0.52,0.62,0.31,0.94,33.3,0.62,13.93,3.22,23.1,3.95,6.24,3.74,1.97,0.31,0,1.14,2.7,1.25,0,43.75,2.18,9.46,18.39,18.39,3.53,41.57,0.62,1.25,50,0.73,0,28.68,137.18,70.88,2.91,1.14,0.62,1.25,1.56,37.21,27.33,73.5,2.39,0,1.35,0.52,0.1,0.1,0.1,0,7.48,0.83,1.97,29.6,1
"23",89,"1fb1c435","Rodrigo","Leeds United","Premier League",180,73,"Att Mid / Wing","Left","Spain",31.61,"Rodrigo - 31.61 - Leeds United",0.39,0.08,0.35,0.04,0.04,0.31,0,0.26,0.22,0.13,0.36,2.51,0.77,30.8,0.14,0.45,17.5,0.04,0.09,0.13,0.12,25.85,35.4,73,437.98,103.72,13.29,16.69,79.6,8.5,11.17,76.1,3.09,4.75,65,1.28,2.55,1.08,0.23,2.78,33.35,2.05,0.12,0.12,7.26,1.12,1.08,0.39,0.12,0.12,0.04,23.3,6.99,5.1,27.63,3.83,1.43,0.5,0.85,0.12,0.77,2.01,0.62,2.51,1.85,0.12,0.15,0.12,0.08,0.19,0.15,0.04,0,0.04,0.04,0,0.04,0.97,0.73,0.12,0.46,0.39,0.39,1.08,35.7,0.7,16.81,4.6,27.4,2.28,7.54,6.99,0.73,0.12,0,0.7,1.66,1.2,0,46.95,1.35,6.49,24.85,18.59,3.71,44.9,0.58,1.47,39.5,0.66,0,29.79,157.32,70.99,4.13,1.35,0.62,2.24,1.16,48.96,34.43,70.3,7.5,0,1.43,1.04,0.19,0,0,0,5.53,1.43,2.24,38.9,1
"24",92,"2b16cb1a","Allan Saint Maximin","Newcastle Utd","Premier League",173,67,"Att Mid / Wing","Right","France",25.6,"Allan Saint Maximin - 25.6 - Newcastle Utd",0.15,0.15,0.15,0,0,0.22,0,0.17,0.17,0.15,0.32,2.21,0.92,41.7,0.07,0.16,18.5,0,0.08,-0.02,-0.02,16.57,23.8,69.6,281.48,71.51,8.52,10.59,80.5,6.05,8.27,73.2,1.59,3.03,52.4,1.48,1.29,1.22,0.26,2.36,23.51,0.3,0.04,0.04,5.06,0.89,2.03,0,0,0,0,18.01,3.03,2.77,2.62,20.26,0.3,0.11,0.11,0.22,0.63,1.22,0.44,3.69,2.29,0.07,0.85,0.11,0.26,0.11,0.37,0.22,0,0.04,0.04,0.07,0,0.22,0.11,0.07,0.07,0.07,0.07,0.63,11.8,0.55,8.86,2.03,22.9,1.81,3.84,3.21,0.48,0.04,0,0.77,1,0.07,0,38.89,0.3,3.73,17.6,23.65,4.32,38.6,4.54,7.56,60,4.83,0.18,37.34,255.76,163.06,8.04,2.47,1.59,2.84,3.65,40.63,30.22,74.4,4.61,0,0.89,2.25,0.22,0,0,0,5.83,0.59,0.63,48.5,1
"25",108,"2500cef9","Yoane Wissa","Brentford","Premier League",180,72,"Att Mid / Wing","Right","Congo DR",26.13,"Yoane Wissa - 26.13 - Brentford",0.38,0.11,0.38,0,0,0.05,0,0.28,0.28,0.04,0.32,2.23,0.82,36.6,0.17,0.47,15.5,0,0.12,0.1,0.1,13.27,19.25,68.9,201.64,43.99,7.61,9.63,79.1,4.08,5.76,70.8,1.09,1.85,58.8,0.49,0.76,0.65,0.05,1.52,18.92,0.33,0.16,0,4.19,0.27,0.76,0,0,0,0,13.27,2.83,3.15,2.34,14.25,1.41,0.05,0.22,0.05,0.38,1.03,0.82,1.52,1.14,0,0.11,0,0.22,0.05,0.33,0.22,0,0,0,0.05,0.05,1.14,0.65,0.33,0.49,0.33,0.05,0.82,6.7,0.76,12.73,3.7,29.1,2.28,4.57,5.87,1.09,0.27,0,0.65,1.79,0.71,0,30.07,0.98,4.68,12.24,14.9,3.53,29.91,1.25,1.74,71.9,1.25,0.22,19.41,96.8,57.05,3.21,0.65,0.49,1.96,1.14,35.08,20.28,57.8,5.11,0,0.92,1.69,0.54,0,0,0,4.57,1.63,1.47,52.6,1
"26",112,"c2a6033c","Zakaria Aboukhlal","Toulouse","Ligue 1",179,72,"Att Mid / Wing","Left","Morocco",22.66,"Zakaria Aboukhlal - 22.66 - Toulouse",0.32,0.32,0.32,0,0,0.21,0,0.23,0.23,0.18,0.41,2.32,0.74,31.8,0.14,0.43,17.1,0,0.1,0.08,0.08,17.58,25.79,68.2,228.53,60.84,13.05,15.79,82.7,3.89,6.21,62.7,0.32,1.16,27.3,0.74,0.63,0.53,0.11,1.58,25.05,0.74,0,0,4,0.11,1.89,0,0,0,0,19.79,3.58,2.42,16.74,7.37,0.53,0.74,0.11,0.11,0.74,1.58,0.63,2,1.16,0.11,0.11,0,0.53,0.11,0.32,0.32,0,0,0,0,0,1.47,0.95,0.63,0.32,0.53,0.42,1.79,23.5,1.37,14.32,3.58,25,3.26,4.95,6.11,0.74,0.11,0,1.16,2.63,0.63,0,40.42,0.95,6.11,14.95,21.79,6.32,39.68,1.37,3.58,38.2,1.68,0.32,30.42,150.11,82.21,5.58,1.05,1.89,3.16,1.37,42.84,29.79,69.5,8.42,0,1.37,1.68,0.42,0,0,0,4.32,0.74,1.47,33.3,1
"27",114,"1956b948","Jim Allevinah","Clermont Foot","Ligue 1",172,67,"Att Mid / Wing","Right","Gabon",27.64,"Jim Allevinah - 27.64 - Clermont Foot",0.06,0.12,0.06,0,0,0.12,0,0.2,0.2,0.11,0.3,2.46,0.6,24.4,0.02,0.1,17.8,0.06,0.08,-0.14,-0.14,24.84,33.12,75,386.94,76.56,14.04,17.04,82.4,7.8,10.26,76,2.1,3.48,60.3,0.66,2.82,0.6,0.12,2.16,32.64,0.48,0.06,0.06,5.7,0.84,1.92,0.18,0.06,0.06,0,26.46,3.12,3.54,5.64,25.5,1.2,0.24,0,0.24,0.9,1.5,1.14,2.04,1.32,0.12,0.3,0.18,0,0.12,0.24,0.12,0,0,0.12,0,0,1.68,0.96,0.6,0.78,0.3,0.72,1.68,42.9,0.96,12.96,3.9,30.1,3.24,5.4,4.32,1.14,0,0,0.54,2.22,0.36,0,48.48,1.02,8.04,24.54,21,4.98,47.94,1.74,3.66,47.5,1.86,0.42,38.88,258.6,141.6,7.2,2.1,1.08,2.4,2.46,46.56,37.74,81.1,6.6,0,1.26,2.64,0.06,0,0.06,0,5.04,0.9,1.32,40.5,1
"28",118,"7dfbba27","Mathias Autret","Auxerre","Ligue 1",179,64,"Att Mid / Wing","Right","",31.63,"Mathias Autret - 31.63 - Auxerre",0.25,0.13,0.13,0.13,0.13,0,0,0.21,0.11,0.08,0.2,1.51,1.01,66.7,0.08,0.13,27.1,0,0.08,0.04,0.01,30.8,39.51,78,714.19,178.23,10.73,12.37,86.7,11.99,15.02,79.8,7.7,10.86,70.9,1.01,4.04,0.63,0.25,3.53,36.23,3.28,1.01,0,5.3,4.04,1.77,1.01,0.5,0.5,0,22.47,5.3,11.74,3.91,32.69,1.26,1.01,0.13,0.25,0.88,1.64,1.14,2.15,1.39,0.5,0,0.13,0,0.13,0.38,0,0.25,0,0.13,0,0,1.14,0.63,0.25,0.76,0.13,0.38,1.26,30,0.88,12.5,3.91,31.3,3.91,5.18,3.41,1.39,0.25,0,0.5,1.64,0.5,0,47.21,1.39,8.58,25.25,16.41,1.26,43.8,1.01,1.89,53.3,1.14,0,30.55,161.19,76.12,4.29,0.88,0.25,0.63,0.63,37.62,32.82,87.2,3.66,0,0.25,0.38,0.13,0,0,0,6.56,0.5,0.76,40,1
"29",122,"20e0dd86","Cyrille Bayala","Ajaccio","Ligue 1",181,68,"Att Mid / Wing","","Burkina Faso",26.4,"Cyrille Bayala - 26.4 - Ajaccio",0.15,0,0.15,0,0,0.45,0,0.12,0.12,0.02,0.13,1.5,0.45,30,0.1,0.33,14.3,0,0.08,0.03,0.03,17.94,29.3,61.2,273.44,108.84,10.61,14.35,74,5.68,8.82,64.4,1.2,3.74,32,0.3,1.64,0.45,0,3.29,28.55,0.75,0,0,4.63,0.15,1.05,0,0,0,0,17.04,5.23,7.03,3.14,22.57,1.35,0.75,0.15,0,1.05,1.64,1.5,1.64,1.05,0.15,0,0,0.15,0.3,0,0,0,0,0,0,0,2.09,1.2,0.45,0.9,0.75,0.75,1.5,50,0.75,18.99,6.13,32.3,5.08,7.48,6.43,1.79,0.3,0,1.79,3.89,0.3,0,44.25,0.3,6.88,20.93,20.03,2.54,43.51,1.2,2.39,50,1.2,0,28.85,151,88.21,4.63,1.94,0.6,3.44,2.54,37.08,27.81,75,4.34,0,1.94,1.2,0,0,0,0,8.22,2.39,3.14,43.2,1
"30",125,"0b2c9aec","Mitchell van Bergen","Reims","Ligue 1",170,55,"Att Mid / Wing","Right","Netherlands",23.15,"Mitchell van Bergen - 23.15 - Reims",0,0,0,0,0,0.09,0,0.18,0.18,0.15,0.33,1.52,0.66,43.8,0,0,16.8,0,0.12,-0.18,-0.18,11.94,20.18,59.2,192.22,64.23,6.73,8.34,80.7,2.84,4.26,66.7,1.89,5.87,32.3,1.89,0.38,1.33,0.57,1.23,16.29,3.88,0.95,0.09,2.18,0.85,2.84,2.08,0.95,1.14,0,11.18,3.13,5.87,1.8,17.53,0.47,0.19,0,0.19,0.57,1.14,0.85,2.56,1.71,0.47,0.38,0,0,0,0.09,0.09,0,0,0,0,0,0.85,0.19,0.66,0.19,0,0.28,1.52,18.8,1.23,19.8,4.26,21.5,3.69,9.76,6.35,1.14,0.28,0,1.14,1.99,0.57,0,30.69,1.04,4.26,13.64,15.73,3.13,27,0.95,2.37,40,0.95,0.09,19.14,125.34,76.55,4.26,1.42,0.95,2.56,1.04,35.91,17.24,48,4.83,0,0.57,0.76,0.57,0,0.09,0,5.4,0.38,1.71,18.2,1
"31",129,"f6496133","Quentin Boisgard","Lorient","Ligue 1",173,68,"Att Mid / Wing","Right","",25.58,"Quentin Boisgard - 25.58 - Lorient",0.09,0.09,0.09,0,0,0.27,0,0.11,0.11,0.18,0.28,1.68,0.89,52.6,0.05,0.1,23.1,0.09,0.06,-0.02,-0.02,28.5,38.85,73.3,472.04,133.19,15.93,19.2,82.9,8.32,10.53,79,3.19,6.55,48.6,0.97,2.83,0.89,0.27,2.12,34.87,3.98,1.06,0.18,9.29,1.24,1.42,2.65,0.89,1.33,0.09,26.19,5.31,7.35,2.83,33.45,1.24,0.27,0.27,0.09,0.44,1.77,1.06,2.57,1.68,0.44,0,0.18,0.27,0,0.09,0.09,0,0,0,0,0,1.68,1.42,0.71,0.8,0.18,0.35,1.5,23.5,1.15,18.23,5.4,29.6,3.81,9.47,4.96,1.15,0.09,0,1.15,2.83,0.27,0,51.24,0.8,9.2,24.16,21.24,1.95,47.26,1.5,3.01,50,1.86,0.09,31.95,170.09,96.55,4.42,1.24,0.35,2.39,1.77,38.05,31.77,83.5,5.66,0,1.42,0.97,0,0,0,0,9.12,0.8,1.68,32.1,1
