"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"11",82,"7fcc71d8","Daniel Podence","Wolves","Premier League",165,58,"Att Mid / Wing","Right","Portugal",27,"Daniel Podence - 27.0 - Wolves",0.17,0.08,0.17,0,0,0.17,0,0.14,0.14,0.17,0.31,2.12,0.89,42,0.08,0.19,20.5,0.04,0.07,0.03,0.03,25.78,36.1,71.4,438.96,134.09,13.8,16.61,83.1,7.9,11.38,69.4,3.23,5.52,58.5,2.08,1.87,2.12,0.51,4.54,34.32,1.78,0.17,0.21,6.46,1.23,1.95,0.59,0.13,0.38,0.04,24.17,5.35,6.58,5.01,28.67,1.15,0.51,0.64,0.13,0.51,2.8,0.72,3.4,2.72,0.04,0.21,0.25,0.13,0.04,0.13,0.08,0,0,0.04,0,0,1.1,0.64,0.55,0.34,0.21,0.38,1.02,37.5,0.64,14.23,3.78,26.6,3.14,5.78,5.31,0.85,0.13,0,0.25,1.36,0.13,0,48.55,0.21,6.07,22.72,24.12,3.36,46.93,1.4,3.61,38.8,1.49,0.34,37.04,193.72,116.25,5.78,2.38,1.19,2.08,2.04,49.31,37.5,76.1,5.82,0,1.02,1.66,0.13,0,0,0,5.73,0.13,1.44,8.1,3
"12",84,"1bf33a9a","Christian Pulisic","Chelsea","Premier League",172,68,"Att Mid / Wing","Right","United States",24.09,"Christian Pulisic - 24.09 - Chelsea",0.39,0.19,0.39,0,0,0.14,0,0.32,0.32,0.1,0.41,1.98,0.68,34.1,0.2,0.57,13.7,0,0.16,0.07,0.07,27.35,34.15,80.1,384.74,74.23,17.17,20.06,85.6,8.63,10.23,84.4,0.72,1.35,53.6,1.4,1.5,1.01,0,2.27,33.09,1.06,0.05,0.05,8.25,0.1,0.92,0,0,0,0,27.68,3.81,2.65,6.51,25.27,0.72,0.72,0.24,0.14,0.48,1.3,1.3,2.51,1.93,0,0.05,0.14,0.24,0.14,0.24,0.19,0,0.05,0,0,0,1.3,0.68,0.53,0.58,0.19,0.24,0.92,26.3,0.68,18.81,4.82,25.6,2.89,7.86,8.05,1.3,0,0,0.53,1.83,0.68,0,48.62,0.68,5.5,20.93,26.77,5.64,47.6,1.35,3.23,41.8,1.78,0.14,37.67,228.14,126.51,7.28,2.12,1.06,2.65,2.12,49.68,36.99,74.5,8.63,0,1.06,2.12,0.24,0,0,0,5.64,0.87,2.41,26.5,3
"13",85,"a1d5bd30","Marcus Rashford","Manchester Utd","Premier League",180,69,"Att Mid / Wing","Right","England",24.97,"Marcus Rashford - 24.97 - Manchester Utd",0.34,0.19,0.34,0,0,0.15,0,0.33,0.33,0.15,0.48,2.57,1.02,39.7,0.13,0.33,17.1,0.08,0.13,0.02,0.02,23.59,31.54,74.8,360.23,73.53,13.71,17.11,80.1,7.12,9.5,74.9,1.78,2.8,63.5,0.95,1.48,1.17,0.15,2.5,30.71,0.83,0.08,0.08,5.34,0.42,1.44,0,0,0,0,23.7,4.28,3.56,2.35,26.31,1.06,0.45,0.45,0.3,0.49,1.89,0.95,2.61,1.7,0,0.38,0.19,0.34,0,0.27,0.27,0,0,0,0,0,0.76,0.45,0.3,0.42,0.04,0.23,0.98,23.1,0.76,14.73,4.16,28.3,2.12,6.74,5.87,1.02,0.08,0,0.57,1.33,0.42,0.04,44.6,0.53,3.9,18.67,24.84,5.49,43.77,1.36,3.14,43.4,1.51,0.19,30.33,137.48,84.02,4.43,1.25,1.1,2.76,2.01,52.06,35.78,68.7,7.88,0,0.91,1.4,0.83,0,0,0,4.66,1.25,2.12,37.1,3
"14",93,"bc7dc64d","Bukayo Saka","Arsenal","Premier League",178,64,"Att Mid / Wing","Left","England",21.12,"Bukayo Saka - 21.12 - Arsenal",0.39,0.26,0.31,0.08,0.08,0.18,0,0.34,0.28,0.2,0.48,2.91,0.89,30.6,0.11,0.35,16.6,0,0.1,0.06,0.04,27.92,36.76,75.9,434.89,108.6,16.74,19.52,85.8,8.37,10.81,77.4,2.28,4.46,51.2,2.02,1.13,1.1,0.21,2.39,33.51,3.25,0.5,0.03,7.11,1.29,2.18,2.2,1.84,0,0.16,26.27,4.46,6.04,28.18,6.64,0.79,0.55,0.05,0.11,0.47,1.52,1.18,4.17,2.73,0.63,0.26,0.24,0.24,0.08,0.66,0.39,0.16,0,0.05,0.05,0,1.29,0.89,0.45,0.26,0.58,0.21,0.87,24.2,0.66,14.06,4.04,28.7,2.97,5.25,5.85,1.23,0.05,0,0.87,2.15,0.55,0,51.01,0.81,5.38,17.55,31.59,7.24,47.91,1.47,2.94,50,1.57,0.18,36.84,216.16,143.08,8.19,2.02,1.97,2.07,1.84,50.33,36.58,72.7,6.93,0,1.31,2.18,0.47,0.05,0,0,6.01,0.87,1.63,34.7,3
"15",94,"e342ad68","Mohamed Salah","Liverpool","Premier League",175,71,"Att Mid / Wing","Left","Egypt",30.34,"Mohamed Salah - 30.34 - Liverpool",0.62,0.32,0.5,0.11,0.14,0,0,0.66,0.55,0.25,0.8,4.12,1.55,37.6,0.12,0.32,15.2,0,0.13,-0.04,-0.05,27.59,35.09,78.6,399.76,109.71,16.77,19.55,85.8,8.77,11.03,79.5,1.21,2.07,58.2,2.01,0.98,1.96,0.36,3.62,34.59,0.5,0,0.32,6.02,0.41,1.87,0,0,0,0,27.57,4.26,3.26,27.14,6.38,0.66,0.34,0.27,0.21,0.46,1.69,0.46,3.78,2.8,0,0.48,0.39,0.09,0.02,0.5,0.39,0,0.02,0.07,0.02,0,0.52,0.16,0.11,0.25,0.16,0.14,0.64,21.4,0.5,13.74,3.92,28.5,1.59,3.83,8.32,0.5,0.05,0,0.41,0.93,0.11,0,50.31,0.11,2.01,15.9,35.27,10.75,49.72,1.75,4.06,43.3,2.14,0.11,39.62,179.66,114.17,7.34,1.41,2.39,2.51,3.17,61.56,41.31,67.1,11.1,0,0.5,1.05,0.52,0.05,0,0,5.72,0.46,1.62,22,3
"16",95,"dbf053da","Jadon Sancho","Manchester Utd","Premier League",180,73,"Att Mid / Wing","Right","England",22.56,"Jadon Sancho - 22.56 - Manchester Utd",0.23,0.13,0.23,0,0,0,0,0.16,0.16,0.16,0.33,1.22,0.46,37.8,0.19,0.5,14.5,0,0.14,0.07,0.07,36.25,43.34,83.7,521.84,119.76,22.64,25.97,87.2,11.34,13.25,85.6,1.38,2.11,65.6,1.68,1.29,1.58,0.2,3.16,42.15,1.19,0.1,0.03,6.62,0.33,1.19,0.26,0,0.03,0.03,35.92,4.61,2.8,4.35,36.65,1.22,0.79,0.16,0.1,0.2,2.5,1.05,3.46,2.9,0.07,0.4,0.07,0.03,0,0.53,0.33,0,0.16,0.03,0,0,0.86,0.63,0.4,0.26,0.2,0.4,1.12,35.3,0.73,12.39,2.83,22.9,3.16,5.44,3.79,1.09,0.03,0,1.15,2.01,0.23,0.03,53.16,0.63,7.38,22.74,28.54,5.24,52.04,2.01,3.59,56,2.18,0.56,42.68,255.76,167.02,8.8,2.8,2.34,1.91,1.48,50.88,41,80.6,6.23,0,0.33,0.53,0.26,0,0,0,6.69,0.2,1.05,15.8,3
"17",97,"17695062","Emile Smith Rowe","Arsenal","Premier League",182,72,"Att Mid / Wing","Right","England",22.22,"Emile Smith Rowe - 22.22 - Arsenal",0.6,0.07,0.6,0,0,0.07,0,0.31,0.31,0.13,0.44,2.07,1.14,54.8,0.29,0.53,15.7,0,0.15,0.29,0.29,32.9,39.52,83.2,520.81,95.35,18.19,20.26,89.8,12.17,13.51,90.1,2.07,4.28,48.4,1.6,0.8,1,0,2.27,37.11,2.41,0.2,0.13,4.55,1.14,0.87,1.81,1.4,0.2,0,31.76,3.28,4.48,6.35,31.43,1,0.33,0.13,0.13,0.27,1.14,0.6,3.34,2.47,0.33,0.27,0.2,0.07,0,0.27,0.2,0.07,0,0,0,0,1.2,1,0.47,0.74,0,0.27,0.67,40,0.4,11.7,3.68,31.4,2.27,5.68,3.74,0.67,0.07,0,0.87,2.07,0.67,0,50.48,1,7.76,22,24.87,3.14,48.08,1.27,2.14,59.4,1.27,0,34.84,185.75,114.34,5.62,2.14,0.67,1.6,1.74,44.73,36.17,80.9,4.95,0,0.33,1.2,0.07,0,0,0,7.09,0.33,0.87,27.8,3
"18",99,"b400bde0","Raheem Sterling","Chelsea","Premier League",170,69,"Att Mid / Wing","Right","England",27.87,"Raheem Sterling - 27.87 - Chelsea",0.53,0.22,0.47,0.06,0.08,0.11,0,0.51,0.44,0.19,0.63,1.95,0.89,45.7,0.24,0.53,13.6,0,0.23,0.02,0.03,29.71,36.42,81.6,412.41,86.77,18.82,21.14,89.1,8.86,10.64,83.2,1,1.98,50.7,1.73,0.86,1.92,0.28,2.92,35.67,0.75,0.11,0.06,6.04,0.31,2.23,0.11,0.06,0,0.03,30.58,2.9,2.95,3.17,32.44,0.33,0.25,0.11,0.19,0.17,1.59,0.67,3.37,2.65,0.03,0.33,0.11,0.19,0.06,0.39,0.22,0,0,0.06,0.11,0,1.03,0.64,0.14,0.39,0.5,0.25,0.81,31,0.56,12.67,3.82,30.1,1.53,5.57,5.57,0.72,0.06,0,0.61,1.64,0.17,0,49.87,0.25,2.62,16.57,34.08,7.94,49.15,1.89,4.09,46.3,2.12,0.08,42.3,196.76,115.95,7.49,1.48,1.84,2.06,3.37,53.97,41.6,77.1,9.58,0,1.53,1.67,0.53,0.06,0,0,4.15,0.25,1.11,18.4,3
"19",100,"5c0da4a4","Marcus Tavernier","Bournemouth","Premier League",176,68,"Att Mid / Wing","Left","England",23.57,"Marcus Tavernier - 23.57 - Bournemouth",0,0,0,0,0,0.1,0,0.09,0.09,0.06,0.15,1.52,0.19,12.5,0,0,17.4,0.19,0.06,-0.09,-0.09,24.8,36.68,67.6,434.7,112.52,12.16,15.4,79,8.93,11.12,80.3,2.76,7.89,34.9,0.76,1.62,0.86,0.38,2,29.84,6.84,1.71,0,5.89,2.66,2.47,3.33,1.62,0.86,0.38,23.66,3.71,9.31,28.99,3.33,1.52,1.71,0.1,0.1,1.05,1.43,1.14,1.71,1.05,0.48,0,0,0.19,0,0.1,0,0.1,0,0,0,0,1.43,0.86,0.76,0.48,0.19,0.38,1.43,26.7,1.05,13.97,4.09,29.3,5.89,4.18,3.9,1.24,0.1,0,1.05,2.47,0.76,0,49.99,1.62,10.36,20.81,23.95,3.33,43.53,1.71,3.61,47.4,1.9,0,32.88,224,128.68,5.13,2.38,0.95,1.52,2.57,38.2,30.89,80.8,4.47,0,0.57,1.9,0.29,0,0,0,7.22,1.52,1.71,47.1,3
"20",102,"9a28eba4","Adama Traoré","Wolves","Premier League",178,72,"Att Mid / Wing","Right","Spain",26.73,"Adama Traoré - 26.73 - Wolves",0.11,0.23,0.11,0,0,0,0,0.12,0.12,0.16,0.28,1.47,0.4,26.9,0.08,0.29,15.6,0,0.08,-0.01,-0.01,23.12,32.68,70.8,368.93,78.92,13.45,16.56,81.2,7.41,10.85,68.2,1.81,3.73,48.5,1.41,1.02,1.7,0.96,2.04,32.45,0.23,0,0,6.61,0.96,5.31,0,0,0,0,21.31,4.24,7.12,4.18,26.91,0.45,0.23,0.11,0.11,0.68,1.64,0.9,2.77,2.2,0,0.28,0.06,0.17,0.06,0.4,0.34,0,0,0.06,0,0,0.79,0.34,0.28,0.4,0.11,0.28,0.85,33.3,0.57,10.91,3.34,30.6,2.66,4.69,3.56,1.02,0.11,0,0.62,1.41,0.23,0,46.3,0.68,4.47,18.26,28.78,5.09,46.07,4.13,5.94,69.5,4.35,0.11,41.83,311.38,197.07,10.01,1.75,2.77,2.71,2.66,50.88,36.63,72,6.9,0,1.13,2.49,0.4,0,0,0,5.88,0.9,1.98,31.4,3
"21",103,"38ceb24a","Leandro Trossard","Brighton","Premier League",172,60,"Att Mid / Wing","Right","Belgium",27.88,"Leandro Trossard - 27.88 - Brighton",0.37,0.09,0.34,0.03,0.03,0.06,0,0.26,0.24,0.14,0.38,2.32,0.89,38.2,0.14,0.38,16.9,0.09,0.1,0.11,0.1,28.5,37.64,75.7,501.72,129.23,14.85,17.69,83.9,9.44,12.31,76.7,3.48,5.07,68.7,1.56,2.14,1.92,0.4,4.19,36.17,1.47,0.24,0.12,6.87,1.65,2.23,0.03,0,0.03,0,25.11,6.05,6.48,7.61,28.41,0.64,0.7,0.18,0.15,0.49,1.77,1.34,3.3,2.51,0.03,0.46,0.18,0.09,0.03,0.43,0.27,0,0.09,0,0.06,0,0.89,0.46,0.21,0.31,0.37,0.15,0.89,17.2,0.73,13.17,3.82,29,2.6,4.74,5.84,1.5,0.15,0,0.98,1.86,0.27,0.03,50.32,0.61,5.38,19.28,29.02,6.29,48.79,1.68,2.41,69.6,1.68,0.12,38.77,198.12,110.22,5.8,1.62,1.41,2.54,2.44,48.36,37.85,78.3,6.42,0,0.73,1.1,0.31,0.06,0,0,6.29,0.18,1.04,15,3
"22",110,"b2bc3b1f","Wilfried Zaha","Crystal Palace","Premier League",180,66,"Att Mid / Wing","Right","C&#244;te d'Ivoire",29.95,"Wilfried Zaha - 29.95 - Crystal Palace",0.52,0.03,0.43,0.09,0.19,0.19,0.03,0.34,0.19,0.15,0.34,2.38,1.08,45.5,0.18,0.4,17.7,0,0.08,0.19,0.24,23.33,29.93,77.9,369.53,93.73,12.65,15.18,83.3,8.48,10.31,82.3,1.7,2.65,64,1.45,1.11,1.88,0.4,3.15,28.97,0.96,0.22,0.03,6.48,0.43,1.39,0.06,0,0,0,24.56,2.84,2.53,2.93,25.42,0.59,0.43,0.15,0.12,0.31,1.39,0.8,3.27,2.25,0,0.49,0.19,0.31,0.03,0.34,0.15,0,0.06,0.09,0.03,0,1.7,1.14,0.56,0.77,0.37,0.28,0.93,30,0.65,19.65,5.99,30.5,4.26,9.84,5.55,0.8,0,0,0.74,2.44,0.15,0,48.66,0.43,5.34,24.16,24.1,5.52,47.76,2.34,4.54,51.7,2.56,0.25,41.41,199.5,120.76,7.34,2.28,1.76,3.36,4.63,54.27,36.84,67.9,7.99,0.03,1.33,3.83,0.77,0.03,0,0,6.36,0.52,1.73,23.3,3
"23",123,"1a248246","Youcef Belaïli","Brest","Ligue 1",178,74,"Att Mid / Wing","Right","Algeria",30.59,"Youcef Belaïli - 30.59 - Brest",0.23,0.3,0.23,0,0.08,0.38,0,0.26,0.2,0.29,0.47,1.88,0.53,28,0.12,0.43,15.4,0.23,0.1,-0.04,0.03,29.77,41.88,71.1,589.1,184.96,13.91,16.09,86.4,9.32,11.58,80.5,5.86,11.58,50.6,2.26,2.78,1.88,0.15,3.61,35.71,6.17,1.88,0.3,6.09,2.86,2.33,3.53,2.33,0.68,0.15,24.36,5.34,12.18,2.63,36.62,1.05,0.75,0.3,0.15,0.68,2.26,0.68,3.99,1.88,1.13,0.38,0.23,0.3,0.08,0.68,0.23,0.15,0.23,0,0.08,0,0.75,0.3,0.45,0,0.3,0.08,0.75,10,0.68,10.3,2.78,27,1.95,4.96,3.38,0.75,0.08,0,1.13,1.88,0.23,0,54.36,0.38,5.34,26.39,27.44,3.99,48.65,2.26,3.91,57.7,2.26,0.45,39.4,246.09,137.37,7.29,2.33,0.75,1.8,2.41,47.59,39.47,82.9,4.44,0,1.73,2.41,0.38,0,0.08,0,4.74,0.53,1.5,25.9,3
"24",133,"02bcaf8e","Bilal Brahimi","Nice","Ligue 1",NA,NA,"Att Mid / Wing","Left","Algeria",22.59,"Bilal Brahimi - 22.59 - Nice",0,0.22,0,0,0,0.11,0,0.11,0.11,0.27,0.38,1.12,0.11,10,0,0,16,0,0.1,-0.11,-0.11,27.19,37.19,73.1,438.65,107.19,14.38,16.63,86.5,8.99,12.13,74.1,2.58,5.62,46,2.25,0.9,1.91,1.12,1.69,32.13,5.06,0.9,0,7.3,1.69,3.82,1.8,0.56,0.79,0.11,24.49,5.28,7.42,30.79,3.03,0.56,2.13,0.34,0.11,0.67,1.35,0.45,3.26,2.47,0.45,0.22,0,0.11,0,0.56,0.34,0,0.11,0,0.11,0,0.45,0.22,0,0.34,0.11,0.22,0.45,50,0.22,17.08,4.94,28.9,3.82,7.19,6.07,0.45,0,0,0.34,0.79,0.22,0,49.89,0.22,5.73,21.12,27.98,4.72,45.39,1.69,3.03,55.6,1.8,0.11,36.85,257.42,154.38,6.97,2.7,1.01,3.15,2.81,52.58,37.19,70.7,7.3,0,1.12,2.25,0.67,0.11,0,0,5.51,0.34,1.01,25,3
"25",149,"8104e41e","Krepin Diatta","Monaco","Ligue 1",175,69,"Att Mid / Wing","Right","Senegal",23.64,"Krepin Diatta - 23.64 - Monaco",0.18,0,0.18,0,0,0.27,0,0.2,0.2,0.1,0.3,2.27,0.63,28,0.08,0.29,16.6,0,0.09,-0.02,-0.02,25.65,33.99,75.5,380.3,85.65,14.86,17.67,84.1,8.7,12.15,71.6,1.45,2.54,57.1,1.18,1.27,1.18,0.36,2.45,33.72,0.27,0.09,0,7.16,0.54,2.54,0,0,0,0,24.11,4.26,5.62,3.81,26.01,2.27,0.18,0,0,0.63,1.18,0.91,2.63,1.9,0,0.09,0.45,0.09,0.09,0.09,0.09,0,0,0,0,0,1.09,0.73,0.18,0.45,0.45,0.27,0.82,33.3,0.54,13.32,3.63,27.2,2.72,5.35,5.26,1.09,0.18,0,0.91,1.99,0.45,0,45.41,0.63,3.72,17.13,27.55,4.35,45.14,1.54,2.18,70.8,1.63,0,32.36,153.53,91.27,4.89,1.27,1.45,2.72,1.27,46.4,34.71,74.8,7.61,0,1.09,1.09,0.18,0,0,0,6.07,2.08,1.27,62.2,3
"26",154,"fffea3e5","Jeremy Doku","Rennes","Ligue 1",171,59,"Att Mid / Wing","Right","Belgium",20.39,"Jeremy Doku - 20.39 - Rennes",0.18,0.37,0.18,0,0,0.37,0,0.11,0.11,0.31,0.44,1.48,0.74,50,0.13,0.25,17.6,0,0.08,0.07,0.07,26.98,36.41,74.1,422.83,113.47,14.78,19.03,77.7,9.98,12.38,80.6,1.48,2.96,50,2.77,1.85,1.29,0.55,2.96,36.41,0,0,0.18,6.47,0.18,4.25,0,0,0,0,29.57,4.8,2.03,8.13,26.24,1.29,0,0,0,1.29,1.85,0.37,5.73,3.88,0,1.29,0.18,0,0.37,0.74,0.55,0,0.18,0,0,0,2.96,2.03,0.74,1.11,1.11,0.74,2.4,30.8,1.66,22.18,8.32,37.5,5.91,10.53,5.73,0.37,0,0,1.66,4.62,0.18,0,56.92,0.55,7.39,26.24,30.49,7.21,56.92,6.28,9.79,64.2,6.47,0.37,53.96,358.15,271.85,15.34,3.88,3.88,4.99,3.51,53.41,42.32,79.2,6.65,0,1.66,3.7,0,0,0,0,8.13,0.74,1.66,30.8,3
"27",166,"3708e9fa","Aleksandr Golovin","Monaco","Ligue 1",180,69,"Att Mid / Wing","Right","Russia",26.38,"Aleksandr Golovin - 26.38 - Monaco",0.08,0.27,0.08,0,0,0.35,0,0.12,0.12,0.18,0.31,1.5,0.38,25.6,0.05,0.2,19.1,0.04,0.08,-0.05,-0.05,30.19,41.42,72.9,511.73,169.92,15.27,18.19,83.9,10.19,13.31,76.6,3.5,7.42,47.2,2.5,2.23,2,0.38,4.38,36.27,5.15,0.65,0.04,7.54,2.12,2.19,3.96,1.19,1.85,0.31,26.73,5.46,9.23,4.73,34.38,1.08,0.35,0.35,0.19,0.81,1.62,1.65,4.04,2.42,1.27,0.12,0.04,0.19,0,0.5,0.35,0.08,0,0,0.08,0,2.19,1.19,0.77,0.81,0.62,0.77,2.19,35.1,1.42,22.58,5.38,23.9,4.54,11.23,6.81,1.73,0.08,0,1.42,3.62,0.27,0,52.77,0.77,7.08,21.81,28.81,3.38,47.65,1.5,2.42,61.9,1.58,0.08,34.12,226.5,137.42,6.5,2.54,0.81,1.19,1.19,43.35,33.96,78.3,6.69,0,1.54,1.23,0.27,0.04,0,0,6.73,0.65,1.42,31.5,3
"28",174,"db7849ca","Franck Honorat","Brest","Ligue 1",180,69,"Att Mid / Wing","Right","France",26.19,"Franck Honorat - 26.19 - Brest",0.28,0.13,0.28,0,0,0.06,0,0.13,0.13,0.2,0.33,1.66,0.75,45.3,0.17,0.38,21.5,0.03,0.08,0.16,0.16,24.84,36.93,67.3,450.56,141.47,12.41,15.79,78.6,8.18,11.81,69.2,3.38,7.3,46.4,2.07,1.32,1.32,0.63,2.63,32.64,4.29,0.78,0.03,4.57,2.54,3.7,2.1,0.75,0.91,0.16,21.96,5.61,9.37,3.6,29.92,1.25,1.35,0.16,0.06,0.94,1.97,1.19,3.6,2.04,0.81,0.31,0.22,0.09,0.13,0.41,0.19,0,0.09,0.09,0.03,0,1.69,1.03,0.72,0.44,0.53,0.6,1.35,44.2,0.75,16.95,4.26,25.1,3.82,6.89,6.23,1.25,0.06,0,1.13,2.82,0.6,0,48.12,0.91,6.52,18.61,27.35,3.04,43.98,1.1,2.51,43.8,1.25,0.31,31.45,175.68,115.69,5.67,2.29,1.16,2.1,1.38,44.7,32.17,72,6.77,0,0.75,0.63,0.16,0.06,0.03,0,6.05,0.72,1.28,35.9,3
"29",192,"3ef0fa48","Gelson Martins","Monaco","Ligue 1",186,63,"Att Mid / Wing","Right","Portugal",27.44,"Gelson Martins - 27.44 - Monaco",0.17,0.11,0.17,0,0,0.22,0,0.24,0.24,0.16,0.4,1.77,0.61,34.4,0.09,0.27,15,0,0.14,-0.08,-0.08,27.5,35.01,78.5,397.38,91.88,16.34,18.61,87.8,9,11.6,77.6,1.05,2.1,50,1.44,1.21,0.94,0.17,2.54,34.67,0.33,0.06,0,7.84,0.61,1.33,0,0,0,0,27.55,4.31,3.15,3.31,29.71,0.72,0.28,0.44,0.22,0.5,1.33,1.16,2.82,2.1,0,0.28,0.06,0.33,0.06,0.28,0.28,0,0,0,0,0,2.15,0.99,0.55,1.21,0.39,0.83,2.76,30,1.93,24.02,6.68,27.8,4.69,11.32,8.01,1.33,0.17,0,1.21,3.37,0.22,0,51.07,0.72,5.02,21.98,28.21,5.63,50.8,2.65,4.75,55.8,2.93,0.28,41.3,240.18,136.49,8.01,2.26,1.16,2.76,2.65,50.36,35.72,70.9,8.45,0,1.27,2.21,0.83,0,0,0,8.67,0.72,1.6,31,3
"30",212,"57e3f0c7","Nicolas Pépé","Nice","Ligue 1",178,68,"Att Mid / Wing","Left","C&#244;te d'Ivoire",27.39,"Nicolas Pépé - 27.39 - Nice",0.36,0.12,0.24,0.12,0.12,0,0,0.53,0.43,0.07,0.5,3.58,0.84,23.3,0.07,0.29,16.8,0.24,0.12,-0.17,-0.19,35.09,42.61,82.4,509.56,110.17,20.89,23.87,87.5,10.15,12.29,82.5,2.27,3.58,63.3,0.84,2.15,1.19,0.24,2.51,39.87,2.75,0.95,0,7.76,0.72,1.55,1.43,0.84,0,0,33.06,3.58,5.97,36.64,2.27,1.55,0.36,0.36,0.24,0.36,1.43,1.07,2.51,0.95,0.36,0.24,0.36,0.48,0.12,0.72,0.12,0.12,0.12,0.12,0.24,0,1.79,1.67,0.84,0.6,0.36,0.48,1.31,36.4,0.84,14.44,4.06,28.1,3.22,7.04,4.18,1.19,0.12,0,0.24,2.03,0.12,0,59.68,0.6,8.71,24.23,31.27,6.45,57.18,2.03,4.06,50,2.15,0,45.48,246.25,129.63,7.52,1.43,1.19,2.63,3.34,60.99,45.6,74.8,8.95,0,1.07,2.51,0.24,0.24,0,0,6.92,1.55,3.22,32.5,3
"31",223,"5f3eaaf5","Moses Simon","Nantes","Ligue 1",168,66,"Att Mid / Wing","Right","Nigeria",27.27,"Moses Simon - 27.27 - Nantes",0.32,0.14,0.29,0.04,0.04,0.07,0,0.19,0.15,0.21,0.36,1.28,0.5,38.9,0.22,0.57,16.1,0.07,0.12,0.1,0.1,19.54,29.7,65.8,343.13,98.45,10.06,12.34,81.5,6.53,9.66,67.5,2.39,5.42,44.1,2.25,0.64,1.39,0.89,1.21,25.85,3.85,0.78,0.04,4.71,1.75,3.82,2.39,0.89,0.89,0.21,17.58,4.81,7.31,5.6,21.72,1.14,0.64,0.11,0.04,0.86,1.14,0.46,3.28,1.93,0.78,0.36,0.07,0.11,0.04,0.18,0.14,0,0.04,0,0,0,0.82,0.57,0.25,0.29,0.29,0.32,0.82,39.1,0.5,9.48,2.25,23.7,1.39,3.96,4.14,0.57,0.11,0,0.61,1.43,0.18,0,40.69,0.32,3.42,15.23,26.14,4.56,36.94,1.5,3.57,42,1.71,0.18,30.95,209.06,135.29,7.49,2.1,1.6,2.64,2.18,40.97,29.06,70.9,5.35,0,0.53,1.14,0.14,0,0,0.04,5.1,0.5,1,33.3,3
