"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"11",72,"2b622f01","Lucas Moura","Tottenham","Premier League",172,66,"Att Mid / Wing","Right","Brazil",30.18,"Lucas Moura - 30.18 - Tottenham",0.14,0.43,0.14,0,0,0.14,0,0.21,0.21,0.29,0.5,1.7,0.57,33.3,0.08,0.25,14.3,0,0.12,-0.06,-0.06,28.98,38.93,74.5,460.51,122.75,15.56,18.04,86.2,11.22,14.7,76.3,1.49,3.48,42.9,1.78,2.27,2.06,0.43,4.26,37.72,1.21,0.43,0.43,7.6,0.28,1.7,0.07,0,0,0,28.41,4.62,5.9,4.26,31.33,1.42,0.57,0.36,0.43,0.5,2.2,0.92,3.34,2.77,0,0.14,0.07,0.28,0.07,0.5,0.5,0,0,0,0,0,1.56,0.85,0.28,0.99,0.28,0.5,1.28,38.9,0.78,13.99,3.76,26.9,3.2,7.17,3.62,0.99,0.07,0,1.21,2.77,0.85,0,52.85,0.92,6.04,27.06,24.36,3.41,52.07,1.7,3.48,49,1.85,0.07,38.64,211.54,111.88,7.25,2.56,0.85,3.05,2.06,50.65,40.13,79.2,6.04,0,1.14,2.42,0.21,0,0,0,6.54,1.99,1.35,59.6,2
"12",77,"79300479","Martin Ødegaard","Arsenal","Premier League",179,68,"Att Mid / Wing","Left","Norway",23.84,"Martin Ødegaard - 23.84 - Arsenal",0.26,0.17,0.26,0,0,0.14,0,0.2,0.2,0.25,0.45,2.07,0.82,39.7,0.12,0.31,19.6,0.4,0.1,0.06,0.06,43.65,52.35,83.4,741.97,187.59,22.19,24.95,89,15.29,17.76,86.1,4.72,6.85,68.9,2.53,3.47,2.42,0.17,5.43,48.57,3.78,1.53,0.37,8.13,0.97,0.88,0.68,0.48,0.09,0.06,40.67,5.77,5.91,45.04,4.4,1.53,0.43,0.45,0.2,0.68,1.85,0.63,4.43,3.47,0.37,0.23,0.28,0.06,0.03,0.34,0.34,0,0,0,0,0,1.42,0.85,0.2,0.65,0.57,0.37,1.25,29.5,0.88,17.16,4.92,28.6,2.87,8.61,5.68,0.63,0,0,0.71,2.13,0.23,0.03,61.3,0.63,6.68,30.55,28.05,2.98,57.29,1.02,1.68,61,1.05,0.23,44.16,217.71,117.4,6.68,2.16,0.54,1.34,1.65,52.03,45.64,87.7,4.43,0,1.08,0.77,0.09,0,0.06,0,7.82,0.63,0.85,42.3,2
"13",79,"9b6f7fd5","Lucas Paquetá","West Ham","Premier League",180,72,"Att Mid / Wing","Left","Brazil",25.15,"Lucas Paquetá - 25.15 - West Ham",0.21,0.21,0.18,0.03,0.03,0.12,0,0.3,0.28,0.19,0.47,2.94,1.01,34.3,0.06,0.18,19.4,0.06,0.1,-0.1,-0.1,44.63,54.64,81.7,705.96,195.38,24.7,27.94,88.4,13.66,16.3,83.8,4.34,6.71,64.6,1.4,4.6,1.22,0.09,5.37,51.96,2.67,0.71,0.5,12.5,1.04,1.1,0.3,0.03,0.09,0.06,42.4,6.06,6.18,44.45,6.83,1.07,0.86,0.48,0.12,0.86,2.41,1.25,3.74,2.41,0.06,0.48,0.36,0.21,0.24,0.42,0.3,0,0,0.09,0.03,0,2.41,1.66,0.62,1.16,0.62,0.62,1.9,32.8,1.28,23.16,7.42,32.1,4.48,11.19,7.48,1.48,0.24,0,0.83,3.24,1.01,0,71.06,1.51,9.18,39.02,26.84,3.74,68.62,2.02,3.21,63,2.05,0.21,49.65,197.76,101.76,5.26,1.72,0.53,2.46,3,64.29,53.51,83.2,8.4,0,2.29,2.38,0.12,0.03,0,0,8.28,1.46,1.9,43.4,2
"14",81,"819aa8e7","Ayoze Pérez","Leicester City","Premier League",179,68,"Att Mid / Wing","Right","Spain",29.22,"Ayoze Pérez - 29.22 - Leicester City",0.35,0.35,0.35,0,0,0,0,0.19,0.19,0.23,0.42,2.08,0.87,41.7,0.17,0.4,15.4,0,0.09,0.16,0.16,28.84,36.83,78.3,453.65,112.59,15.81,18.94,83.5,10.42,12.51,83.3,1.91,3.3,57.9,1.74,2.08,1.91,0.17,3.82,35.79,1.04,0,0,9.38,0.52,0.7,0.7,0.17,0.17,0,27.97,4.34,4.52,2.61,31.45,1.22,0.17,0.87,0.35,0.87,1.04,2.08,3.3,2.61,0,0.35,0,0.17,0.17,0.52,0.35,0,0,0,0.17,0,2.26,1.39,0.7,1.04,0.52,0.52,2.26,23.1,1.74,24.15,6.43,26.6,5.73,11.12,7.3,2.43,0.35,0,1.74,4,1.04,0,56.12,1.56,10.6,27.28,23.46,3.65,55.08,2.08,3.65,57.1,2.26,0.52,41.18,176,95.39,6.25,2.26,1.04,2.78,3.82,49.69,38.92,78.3,8.51,0,1.74,2.61,0,0,0,0,7.3,0.87,2.95,22.7,2
"15",116,"a5db0bec","Houssem Aouar","Lyon","Ligue 1",175,69,"Att Mid / Wing","Right","France",24.3,"Houssem Aouar - 24.3 - Lyon",0.24,0.08,0.24,0,0,0.08,0,0.26,0.26,0.15,0.41,2.51,0.76,30.2,0.1,0.32,17.3,0,0.1,-0.02,-0.02,47.93,55.68,86.1,770.01,178.4,26.14,28.74,91,16.4,18.84,87.1,4.19,5.59,75,1.4,4.79,1.16,0.04,4.79,52.96,2.71,1,0.32,9.66,0.8,0.44,0.56,0.16,0.04,0.08,47.18,4.43,4.07,4.99,48.77,0.64,0.48,0.28,0.08,0.36,2,0.96,3.87,2.87,0.2,0.28,0.32,0.12,0.08,0.2,0.16,0,0,0.04,0,0,2,1.16,0.72,0.92,0.36,0.6,1.6,37.5,1,19.24,4.91,25.5,3.87,9.38,5.99,0.96,0,0,1.16,3.15,0.2,0,69.05,0.4,7.58,41.63,25.06,4.19,66.61,2.2,4.07,53.9,2.39,0.24,53.04,243.5,135.3,6.98,2.59,0.8,2.27,2.16,62.9,53.04,84.3,6.07,0,1.16,1.2,0.12,0,0,0,8.06,0.56,1.08,34.1,2
"16",117,"b94b8be1","Adil Aouchiche","Lorient","Ligue 1",181,69,"Att Mid / Wing","Right","France",20.26,"Adil Aouchiche - 20.26 - Lorient",0,0.32,0,0,0,0.11,0,0.11,0.11,0.15,0.25,1.69,0.64,37.5,0,0,21.5,0,0.06,-0.11,-0.11,39.6,50.82,77.9,733.02,187.41,19.91,22.87,87,11.44,13.87,82.4,6.25,10.27,60.8,1.8,3.39,0.85,0.42,3.71,46.38,4.45,1.38,0.11,7.73,3.28,1.8,2.65,0.74,0.95,0.11,35.58,4.76,10.48,7.09,40.98,1.48,0.21,0.32,0.32,0.95,2.54,1.48,2.96,1.59,0.64,0.11,0,0.64,0,0.42,0.32,0,0,0,0.11,0,1.8,0.95,0.53,0.95,0.32,0.42,2.44,17.4,2.01,28.48,6.78,23.8,5.82,16.62,6.04,1.59,0.11,0,1.91,3.71,0.74,0,65.33,0.53,9.53,38.12,23.61,1.69,60.99,1.91,3.39,56.3,2.01,0.11,47.86,272.33,159.78,7.94,2.44,0.32,2.12,2.12,54.11,45.32,83.8,4.55,0,1.16,1.48,0,0,0,0,8.05,0.95,2.33,29,2
"17",120,"b2bd0f6c","Jonathan Bamba","Lille","Ligue 1",175,72,"Att Mid / Wing","Right","France",26.56,"Jonathan Bamba - 26.56 - Lille",0.11,0.13,0.11,0,0,0.16,0,0.12,0.12,0.16,0.28,1.79,0.5,27.9,0.06,0.21,18.9,0.05,0.07,-0.02,-0.02,32.7,43.12,75.8,507.04,165.61,19.26,22.78,84.5,9.66,11.58,83.4,2.79,5.95,46.9,1.6,2.45,1.42,0.42,3.6,39.07,4.05,0.92,0.05,6.68,1.37,2.29,2.13,0.79,0.89,0.05,31.91,4.84,6.37,5.05,35.41,0.79,0.97,0.29,0.26,0.5,2.32,1.21,3.24,1.92,0.68,0.21,0.13,0.21,0.08,0.29,0.21,0,0,0.03,0.05,0,0.89,0.71,0.34,0.39,0.16,0.45,1.63,27.4,1.18,12.52,3.84,30.7,2.68,5.76,4.08,1.24,0.03,0,1.6,2.5,0.66,0,56.54,1.08,7.63,27.6,26.89,3.74,52.77,1.42,3.31,42.9,1.47,0.24,41.59,259.13,145.85,7.21,2.37,1.18,2.1,2.26,51.35,40.99,79.8,6.68,0,0.84,2.32,0.47,0.03,0,0,6.34,0.82,1.42,36.5,2
"18",127,"6191093d","Ludovic Blas","Nantes","Ligue 1",180,69,"Att Mid / Wing","Left","France",24.81,"Ludovic Blas - 24.81 - Nantes",0.17,0.22,0.06,0.11,0.14,0.25,0,0.3,0.19,0.13,0.32,2.96,0.94,31.8,0.02,0.06,20.8,0.03,0.06,-0.13,-0.13,28.23,34.98,80.7,598.98,133.71,10.37,12.14,85.4,11.7,13.66,85.6,5.64,7.74,72.9,1.35,3.35,0.91,0.25,3.18,32.35,2.63,0.97,0.14,6,1.96,1.16,0.28,0.17,0.08,0,26.24,3.04,5.7,29.67,4.04,0.39,0.3,0.11,0.25,0.64,1.02,0.77,3.51,2.1,0.36,0.41,0.28,0.28,0.08,0.47,0.33,0,0.03,0.03,0.06,0.03,1.27,0.88,0.25,0.66,0.36,0.33,1.02,32.4,0.69,17.5,4.95,28.3,2.82,8.85,5.83,0.83,0.06,0,0.83,2.1,0.17,0,50.27,0.58,6.39,28.09,20.52,3.54,47.97,2.27,4.4,51.6,2.49,0.22,39.82,211.19,112.15,5.81,1.66,0.91,2.35,3.21,46.7,37.24,79.8,6.58,0,1.77,2.29,0.14,0.03,0,0,6.69,0.69,1.33,34.2,2
"19",130,"f9d5908e","Hicham Boudaoui","Nice","Ligue 1",175,60,"Att Mid / Wing","Right","Algeria",23.07,"Hicham Boudaoui - 23.07 - Nice",0.07,0.07,0.07,0,0,0.36,0,0.04,0.04,0.13,0.16,0.71,0.21,30,0.1,0.33,18.4,0,0.05,0.04,0.04,31.45,40.36,77.9,481.38,110.75,17.54,20.61,85.1,11.2,13.62,82.2,1.85,3.85,48.1,0.93,2.28,1.07,0.5,2.57,39.51,0.86,0.43,0.14,8.49,0.5,2.28,0.07,0,0,0,30.95,5.21,4.21,4.78,33.02,1.43,0.36,0.14,0.14,0.57,1.43,1.57,2,1.64,0,0,0.14,0.14,0.07,0.21,0.21,0,0,0,0,0,2.21,1.43,1.14,0.57,0.5,0.93,2.21,41.9,1.28,21.68,5.63,26,5.92,10.13,5.63,1.85,0.29,0.14,2.14,4.35,0.71,0,53.42,1.5,9.27,29.67,18.4,2,52.56,0.86,2.07,41.4,0.93,0.14,38.01,198.97,91.78,4.14,1.57,0.43,1.21,2.28,44.07,37.37,84.8,4.35,0,1.43,1.21,0.21,0,0,0,7.13,0.71,0.86,45.5,2
"20",140,"59948ef7","David Pereira da Costa","Lens","Ligue 1",180,63,"Att Mid / Wing","Right","Portugal",21.78,"David Pereira da Costa - 21.78 - Lens",0.13,0.35,0.13,0,0,0.09,0,0.19,0.19,0.24,0.43,1.64,0.53,32.4,0.08,0.25,17.1,0.04,0.11,-0.05,-0.05,38.9,46.37,83.9,618.06,164.66,20.6,22.54,91.4,14.41,16.97,84.9,2.87,4.69,61.3,1.99,3.18,1.81,0.31,4.6,44.87,1.5,0.75,0.13,6.19,0.66,2.3,0.49,0.22,0.13,0,38.77,3.45,4.16,2.92,42.57,0.35,0.27,0.22,0.22,0.57,1.95,1.11,3.71,3.14,0.09,0.22,0.18,0,0.09,0.62,0.53,0,0.09,0,0,0,0.88,0.53,0.35,0.31,0.22,0.27,1.11,24,0.84,14.06,4.29,30.5,3.05,5.44,5.57,1.11,0,0,1.15,2.03,0.13,0,55.7,0.44,6.63,29.4,24.53,3.58,54.24,1.68,2.43,69.1,1.86,0.18,45.93,251.92,149.06,7.87,2.78,0.71,1.68,1.55,51.19,44.87,87.7,5.53,0,0.71,1.15,0,0,0,0,5.39,0.09,1.02,8,2
"21",144,"0be95d34","Romain Del Castillo","Brest","Ligue 1",172,55,"Att Mid / Wing","Left","France",26.55,"Romain Del Castillo - 26.55 - Brest",0.17,0.52,0.09,0.09,0.09,0.26,0.09,0.17,0.1,0.16,0.25,1.38,0.52,37.5,0.06,0.17,19.4,0,0.07,0,-0.01,29.22,40.46,72.2,480.78,160.63,15.22,18.42,82.6,10.29,12.97,79.3,3.11,7.35,42.4,1.38,2.33,1.21,0.35,3.46,35.97,4.5,1.9,0.09,4.58,1.47,3.2,1.64,1.12,0.52,0,28.27,5.01,7.18,32.85,5.53,0.52,0.86,0.17,0.09,1.3,2.07,1.47,2.42,1.47,0.52,0.09,0.17,0.09,0.09,0.61,0.43,0.17,0,0,0,0,2.68,1.82,0.61,1.64,0.43,1.12,2.85,39.4,1.73,22.82,7.26,31.8,4.67,12.28,5.88,1.56,0.09,0,1.3,3.98,0.17,0,55.5,0.35,6.66,29.74,23.69,3.37,51.18,2.07,3.46,60,2.25,0.17,40.89,213.89,117.58,6.4,2.42,1.04,2.77,3.37,45.99,36.57,79.5,5.53,0,1.3,1.82,0,0,0,0,8.39,0.52,1.21,30,2
"22",151,"92b56413","Tristan Dingomé","Troyes","Ligue 1",174,68,"Att Mid / Wing","Left","",31.67,"Tristan Dingomé - 31.67 - Troyes",0.18,0.26,0.18,0,0,0.18,0,0.08,0.08,0.23,0.31,1.85,0.44,23.8,0.1,0.4,21,0,0.04,0.1,0.1,35.72,47.68,74.9,617.24,182.46,18.21,21.99,82.8,11.61,15.13,76.7,4.49,8.27,54.3,2.02,3.34,1.14,0.44,3.52,43.46,4.22,1.23,0.09,6.95,1.23,2.02,2.29,1.5,0,0.35,32.99,6.77,7.92,37.74,7.13,1.14,0.62,0.26,0.53,0.88,1.85,0.62,2.9,1.76,0.79,0.18,0.09,0.09,0,0.53,0.26,0.09,0.09,0,0.09,0,1.85,1.06,0.44,0.88,0.53,0.35,1.67,21.1,1.32,16.72,4.75,28.4,3.52,8.36,4.84,0.7,0.09,0,1.32,3.17,0.18,0,57.01,0.7,7.04,29.3,22.87,2.55,53.23,1.14,1.23,92.9,1.14,0.09,32.29,120,54.37,3.08,0.88,0.18,1.32,1.23,48.65,40.03,82.3,7.13,0,1.23,1.58,0.09,0.09,0,0,8.18,0.79,0.97,45,2
"23",156,"9226aa22","Kamory Doumbia","Reims","Ligue 1",NA,NA,"Att Mid / Wing","Right","Mali",19.66,"Kamory Doumbia - 19.66 - Reims",0.35,0.23,0.23,0.12,0.12,0.12,0,0.2,0.11,0.16,0.28,1.05,0.35,33.3,0.22,0.67,20.2,0,0.11,0.15,0.13,31.17,39.38,79.2,562.97,162.77,13.95,16.05,86.9,12.66,15.82,80,3.75,5.27,71.1,1.05,3.63,1.05,0.23,4.22,37.85,1.52,0.59,0.12,6.8,1.17,0.7,0.7,0.35,0.12,0.12,29.65,3.87,5.86,4.69,31.64,2.23,0.23,0.12,0.35,0.82,0.94,1.17,2.34,1.99,0.23,0,0,0,0.12,0.35,0.35,0,0,0,0,0,2.7,1.52,1.05,1.17,0.47,0.94,3.05,30.8,2.11,20.74,6.21,29.9,7.03,8.91,4.8,1.64,0.47,0,2.23,4.92,0.82,0,55.08,1.29,12.19,28.59,18.28,2.46,53.44,0.82,1.64,50,0.82,0.12,36.91,185.86,108.28,5.63,1.17,0.59,2.93,2.23,42.3,36.21,85.6,4.92,0,1.52,0.7,0.12,0,0,0,7.73,0.59,1.29,31.3,2
"24",161,"caef7840","Alexis Flips","Reims","Ligue 1",178,69,"Att Mid / Wing","Right","France",22.75,"Alexis Flips - 22.75 - Reims",0.15,0.3,0.15,0,0,0.15,0.07,0.13,0.13,0.25,0.39,1.87,0.82,44,0.08,0.18,22.5,0.15,0.07,0.02,0.02,27.48,43.43,63.3,521.81,219.08,12.73,14.23,89.5,10.56,15.5,68.1,3.89,11.08,35.1,2.32,1.42,1.27,0.75,2.77,34.22,9.21,2.7,0.22,8.01,1.87,3.97,3,1.12,1.35,0.22,23.51,7.64,12.28,7.49,31.22,1.05,3.14,0.15,0.3,1.42,1.5,2.1,3.82,2.02,1.12,0.3,0.15,0,0.22,0.37,0.22,0.15,0,0,0,0,3.07,1.8,1.8,0.82,0.45,1.42,3.59,39.6,2.17,21.34,6.66,31.2,7.11,8.76,5.47,2.1,0,0,3,6.06,1.35,0,57.95,2.62,15.05,24.71,21.86,2.32,48.89,1.2,2.02,59.3,1.2,0.3,34.37,170.04,95.99,4.87,1.2,0.37,1.87,1.65,37.66,30.62,81.3,4.19,0,1.42,0.97,0.07,0,0,0,7.94,0.6,1.87,24.2,2
"25",165,"8827bf46","Gerson","Marseille","Ligue 1",185,78,"Att Mid / Wing","Left","Brazil",25.41,"Gerson - 25.41 - Marseille",0.32,0.1,0.32,0,0,0.16,0,0.19,0.19,0.07,0.26,1.66,0.81,49,0.2,0.4,15.7,0,0.12,0.13,0.13,40.71,46.04,88.4,643.64,116.75,21.4,22.95,93.2,15.03,16.23,92.6,3.08,4.58,67.4,0.81,2.4,0.94,0.19,2.73,42.82,3.21,1.17,0.06,8.44,0.81,0.94,0.16,0,0,0,37.63,4.12,4.29,35.52,6.82,0.91,1.82,0.42,0.19,0.49,0.75,1.3,2.5,1.72,0,0.16,0.23,0.32,0.06,0.36,0.23,0,0,0.06,0.06,0,1.82,1.36,0.65,0.94,0.23,0.39,1.04,37.5,0.65,18.38,5,27.2,3.93,9.94,4.51,1.43,0.13,0,0.65,2.47,0.62,0.03,57.66,1.14,7.4,30.45,23.31,3.25,55,0.78,1.46,53.3,0.91,0.1,41.69,196.14,94.77,4.87,1.36,0.42,1.75,1.46,53.08,43.57,82.1,5.45,0,2.18,2.95,0.13,0.1,0,0,6.23,0.81,1.1,42.4,2
"26",167,"645a3363","Angel Gomes","Lille","Ligue 1",168,52,"Att Mid / Wing","Right","England",22.13,"Angel Gomes - 22.13 - Lille",0.18,0.12,0.18,0,0,0.24,0,0.16,0.16,0.14,0.3,1.76,0.55,31,0.1,0.33,20.9,0,0.09,0.02,0.02,43.55,52.57,82.8,808.85,188.36,18.71,20.65,90.6,18.59,20.96,88.7,5.57,9.21,60.5,1.45,3.63,1.15,0.06,4.12,49.42,3.15,1.7,0.36,7.75,1.94,1.27,1.21,0.48,0.67,0,39.49,4.48,8.6,4.78,45.48,1.88,0.06,0.18,0.12,0.61,1.57,0.61,2.73,1.76,0.61,0.18,0,0.18,0,0.24,0.18,0,0.06,0,0,0,1.45,0.85,0.42,0.79,0.24,0.48,1.39,34.8,0.91,15.2,4.97,32.7,2.66,7.63,4.91,0.79,0.18,0,0.85,2.3,0.55,0,62.02,1.21,11.08,34.95,19.62,1.51,59.17,0.85,1.64,51.9,0.97,0.12,44.7,189.33,95.75,4.85,1.39,0.06,1.39,0.91,53.6,48.45,90.4,4.36,0,1.82,1.7,0,0.06,0,0,6.36,0.24,1.64,12.9,2
"27",173,"563fcd6b","Gauthier Hein","Auxerre","Ligue 1",170,62,"Att Mid / Wing","Left","",26.2,"Gauthier Hein - 26.2 - Auxerre",0.17,0,0.17,0,0,0,0,0.18,0.18,0.08,0.28,0.84,0.33,40,0.2,0.5,12.2,0,0.23,-0.02,-0.02,35.46,41.65,85.1,655.09,117.1,16.23,17.23,94.2,12.88,15.22,84.6,5.02,7.36,68.2,1.17,1.84,0.67,0,2.84,37.81,3.85,1.17,0,5.86,2.17,1.84,1.51,0.5,0.5,0,27.77,4.52,9.37,33.46,5.35,1.17,1.17,0.33,0,0.67,0.84,0.67,2.17,1.67,0.33,0,0,0,0.17,0,0,0,0,0,0,0,1.34,0.67,0.84,0.5,0,0.33,1.51,22.2,1.17,11.38,2.01,17.6,3.35,5.02,3.01,0.67,0,0,0.67,2.01,0.84,0,49.85,1,9.54,25.93,19.24,2.68,46,0.5,1.17,42.9,0.5,0,32.29,212.45,110.74,5.86,1.67,0.5,1.34,1.67,46.67,36.8,78.9,4.18,0,0.67,0.67,0,0,0,0,5.02,0.33,1.51,18.2,2
"28",179,"5b1bf5e3","Gaël Kakuta","Lens","Ligue 1",173,66,"Att Mid / Wing","Left","Congo DR",31.33,"Gaël Kakuta - 31.33 - Lens",0.16,0.16,0.08,0.08,0.08,0,0,0.19,0.13,0.14,0.27,2.25,0.72,32.1,0.04,0.11,23.9,0,0.06,-0.02,-0.05,29.14,40.25,72.4,454.83,118.82,17.39,21.01,82.8,8.77,11.67,75.2,2.17,5.47,39.7,0.97,3.62,0.81,0.16,3.7,39.53,0.72,0.16,0.08,8.37,1.05,1.69,0.24,0.16,0,0,30.51,4.11,5.64,32.6,5.8,0.72,0,0.56,0.16,0.89,2.9,0.97,2.33,1.69,0,0.16,0.24,0.16,0.08,0.16,0.16,0,0,0,0,0,2.09,1.21,0.4,0.97,0.72,0.32,0.72,44.4,0.4,22.78,7.16,31.4,3.3,11.19,8.29,1.05,0.08,0,0.64,2.74,0.32,0,55.79,0.16,4.59,31.8,21.41,2.42,55.06,0.89,2.42,36.7,1.05,0.32,37.03,140.39,66.65,4.11,1.13,0.4,3.06,2.74,53.45,43.39,81.2,8.77,0,0.81,2.17,0.32,0,0,0,6.2,0.64,1.85,25.8,2
"29",198,"f833a830","Takumi Minamino","Monaco","Ligue 1",174,67,"Att Mid / Wing","Right","Japan",27.75,"Takumi Minamino - 27.75 - Monaco",0.53,0.26,0.53,0,0,0.26,0,0.34,0.34,0.14,0.49,2.23,0.79,35.3,0.24,0.67,17.4,0.13,0.15,0.18,0.18,28.25,36.39,77.6,456.18,96.83,16.29,18.79,86.7,8.28,10.51,78.8,2.89,4.99,57.9,1.18,2.23,0.92,0,2.76,34.82,1.58,0.39,0.13,7.75,1.45,0.92,0.92,0.53,0.26,0.13,26.67,4.6,5.12,8.01,25.75,1.18,0.26,0.13,0.13,0.53,1.18,0.92,2.5,1.71,0.26,0,0.13,0.26,0.13,0.39,0.26,0.13,0,0,0,0,1.58,0.53,0.39,0.92,0.26,0.66,3.15,20.8,2.5,26.41,7.23,27.4,4.99,12.35,9.07,1.05,0.13,0,1.18,2.76,0.53,0,49.53,0.79,5.52,24.83,22.47,4.34,48.09,0.53,1.97,26.7,0.53,0,35.08,181.18,93.94,5.12,1.18,0.66,2.23,1.31,49.8,35.87,72,8.15,0,2.37,1.84,0.53,0,0,0,6.96,1.31,1.71,43.5,2
"30",213,"e546b2e3","Julien Ponceau","Lorient","Ligue 1",170,59,"Att Mid / Wing","Right","France",21.9,"Julien Ponceau - 21.9 - Lorient",0,0.39,0,0,0,0.19,0,0.06,0.06,0.29,0.35,1.17,0.19,16.7,0,0,19.7,0,0.06,-0.06,-0.06,35.96,43.35,83,608.23,180.19,18.08,20.02,90.3,13.02,15.36,84.8,3.89,5.83,66.7,1.56,2.92,0.97,0,5.05,41.4,1.94,1.17,0,6.61,1.17,1.17,0.19,0,0.19,0,35.77,3.3,4.28,3.5,37.91,1.36,0.19,0.19,0.19,0.39,1.56,1.36,2.72,2.14,0,0,0,0.39,0.19,0.39,0.39,0,0,0,0,0,2.33,1.75,1.75,0.58,0,0.78,0.78,100,0,20.6,7.39,35.8,3.89,11.08,5.64,1.56,0.19,0,0.97,3.3,0.39,0,54.23,1.75,10.3,28.77,18.86,3.11,52.48,0.19,0.97,20,0.19,0,36.16,219.27,119.94,5.83,1.75,0.58,2.14,0.78,41.4,36.35,87.8,5.44,0,0.78,1.75,0.19,0,0,0,9.52,0.19,1.17,14.3,2
"31",215,"40ef7347","Rafael Ratão","Toulouse","Ligue 1",176,NA,"Att Mid / Wing","Right","",26.89,"Rafael Ratão - 26.89 - Toulouse",0.54,0,0.54,0,0,0.18,0,0.43,0.43,0.05,0.49,1.8,1.08,60,0.3,0.5,11.6,0,0.24,0.11,0.11,27.72,35.82,77.4,434.7,137.16,15.84,19.08,83,9.18,11.88,77.3,1.98,2.88,68.8,1.44,2.16,1.98,0.72,4.32,34.92,0.9,0,0.36,4.86,0.72,1.62,0,0,0,0,25.38,5.58,4.86,1.62,30.78,1.44,0.72,0.72,0,0.9,1.98,1.44,2.7,2.34,0,0,0.36,0,0,0,0,0,0,0,0,0,2.7,1.62,1.08,1.08,0.54,1.08,2.34,46.2,1.26,16.02,4.5,28.1,4.68,6.3,5.04,1.44,0,0,2.16,4.86,0.36,0,53.28,0.9,8.1,25.56,24.12,2.88,52.38,1.44,3.96,36.4,1.44,0,38.7,207.9,128.7,6.3,2.52,0.54,2.88,2.88,49.68,38.52,77.5,7.74,0,1.62,1.62,0,0,0,0,5.58,0.9,1.8,33.3,2
