,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,Non-Penalty xG,xG Assisted,npxG + xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Goals/Shot on target,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won
67,6afaebf2,Bryan Mbeumo,Brentford,Premier League,171,64,Forward,Left,Cameroon,23.2,Bryan Mbeumo - 23.2 - Brentford,0.12,0.21,0.09,0.03,0.03,0.09,0.0,0.24,0.22,0.11,0.33,2.3,0.74,32.1,0.04,0.12,16.7,0.03,0.1,-0.12,-0.13,17.57,26.34,66.7,298.26,72.64,9.15,11.55,79.3,5.85,8.59,68.0,2.01,4.13,48.6,1.09,0.94,0.94,0.24,1.77,24.3,2.04,0.44,0.06,5.23,1.06,1.95,0.86,0.41,0.15,0.15,15.92,4.81,5.61,20.37,3.48,0.92,0.56,0.32,0.12,0.71,1.62,0.71,2.24,1.51,0.32,0.15,0.09,0.15,0.03,0.41,0.32,0.06,0.0,0.0,0.03,0.0,1.09,0.74,0.15,0.5,0.44,0.21,0.56,36.8,0.35,14.17,4.13,29.2,2.3,6.17,5.7,0.89,0.18,0.0,0.83,1.92,0.62,0.0,37.88,0.89,5.11,14.2,21.41,4.64,35.85,1.0,2.07,48.6,1.03,0.15,24.15,139.55,76.24,3.87,0.97,1.03,2.39,1.95,44.11,26.16,59.3,8.0,0.0,0.71,1.0,0.32,0.0,0.0,0.0,5.67,1.12,3.48,24.4
68,fc15fb84,Dwight McNeil,Everton,Premier League,177,72,Att Mid / Wing,Left,England,22.91,Dwight McNeil - 22.91 - Everton,0.03,0.03,0.03,0.0,0.0,0.09,0.0,0.08,0.08,0.13,0.21,1.49,0.33,22.4,0.02,0.09,20.5,0.09,0.05,-0.05,-0.05,23.29,33.05,70.5,449.3,136.52,10.37,12.19,85.0,8.3,10.64,78.0,4.01,8.03,50.0,1.34,1.95,1.31,0.58,2.4,29.8,3.25,1.25,0.12,6.2,2.49,2.65,1.61,1.31,0.18,0.0,21.41,3.25,8.39,29.89,1.09,1.06,0.36,0.09,0.18,0.91,0.94,2.01,2.83,1.43,0.76,0.15,0.15,0.27,0.06,0.15,0.09,0.06,0.0,0.0,0.0,0.0,2.25,1.16,1.09,0.82,0.33,0.76,1.95,39.1,1.19,20.04,5.17,25.8,7.11,8.24,4.68,2.16,0.15,0.0,1.85,4.1,0.67,0.0,46.49,1.09,8.36,22.44,20.31,2.04,43.51,2.22,3.83,57.9,2.37,0.18,33.32,208.22,100.37,5.2,1.92,0.64,1.46,1.92,33.66,27.82,82.7,2.95,0.0,0.58,1.46,0.06,0.0,0.0,0.0,7.54,0.58,1.0,36.5
69,3925dbd6,Aleksandar Mitrović,Fulham,Premier League,189,83,Forward,Right,Serbia,28.09,Aleksandar Mitrović - 28.09 - Fulham,0.84,0.0,0.6,0.24,0.36,0.36,0.0,0.73,0.44,0.04,0.48,3.94,1.79,45.5,0.15,0.33,14.5,0.0,0.11,0.11,0.16,11.22,19.58,57.3,198.38,42.37,5.49,9.07,60.5,3.7,6.57,56.4,1.67,2.15,77.8,0.48,1.31,0.24,0.0,1.19,18.74,0.84,0.0,0.12,7.88,0.36,0.24,0.0,0.0,0.0,0.0,9.31,5.01,5.25,2.15,11.34,1.19,0.0,0.48,0.0,0.72,1.55,0.95,3.1,1.19,0.0,0.6,0.6,0.48,0.24,0.95,0.12,0.0,0.12,0.24,0.36,0.12,1.19,1.19,0.24,0.72,0.24,0.24,0.6,40.0,0.36,12.06,2.86,23.8,1.43,5.13,5.49,1.31,0.36,0.0,0.6,1.79,0.95,0.0,35.93,1.31,3.94,17.43,16.71,6.45,34.85,1.43,2.39,60.0,1.91,0.24,20.89,84.99,42.02,2.51,0.48,0.48,3.82,2.63,50.61,26.38,52.1,5.13,0.0,0.72,1.79,0.72,0.24,0.0,0.0,3.82,6.21,7.16,46.4
70,01ce9e70,Kieffer Moore,Bournemouth,Premier League,196,83,Forward,,Wales,30.2,Kieffer Moore - 30.2 - Bournemouth,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.06,0.06,0.04,0.1,0.98,0.59,60.0,0.2,0.33,12.8,0.0,0.06,0.14,0.14,16.15,26.39,61.2,220.96,27.57,10.44,14.97,69.7,3.54,6.3,56.3,1.18,2.36,50.0,0.39,0.59,0.59,0.0,1.18,23.24,3.15,0.0,0.0,9.26,0.39,0.98,0.0,0.0,0.0,0.0,12.41,6.7,7.29,1.77,14.77,3.35,0.0,1.38,0.0,0.79,0.98,0.79,0.98,0.39,0.0,0.2,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.59,0.2,0.59,0.2,0.2,1.18,16.7,0.98,23.83,6.3,26.4,3.35,13.39,7.09,1.18,0.39,0.0,0.2,1.18,0.39,0.0,38.6,0.79,2.17,25.01,12.8,2.56,35.45,0.39,0.59,66.7,0.39,0.0,16.74,77.4,34.07,1.38,0.79,0.0,4.14,1.97,44.11,27.18,61.6,3.15,0.0,2.36,2.95,0.0,0.0,0.0,0.0,4.33,6.3,5.12,55.2
71,9674002f,Mason Mount,Chelsea,Premier League,175,63,Att Mid / Wing,Right,England,23.77,Mason Mount - 23.77 - Chelsea,0.36,0.39,0.34,0.03,0.03,0.21,0.0,0.28,0.26,0.21,0.47,2.71,0.89,32.7,0.13,0.38,17.4,0.18,0.1,0.09,0.08,38.07,48.54,78.4,615.15,175.15,20.9,23.76,87.9,12.32,15.19,81.1,3.49,6.64,52.5,2.29,2.81,2.06,0.52,4.61,44.77,3.78,0.44,0.16,7.95,2.01,2.63,2.81,0.89,1.69,0.08,35.49,5.26,7.79,4.59,42.06,1.07,0.23,0.13,0.31,0.55,1.69,1.22,4.01,2.68,0.83,0.13,0.26,0.08,0.03,0.52,0.31,0.13,0.0,0.03,0.05,0.0,2.01,1.25,0.39,0.99,0.63,0.47,1.28,36.7,0.81,20.66,6.28,30.4,3.02,8.7,8.94,1.38,0.16,0.0,0.63,2.63,0.36,0.0,60.69,0.73,4.79,24.73,35.36,5.78,56.8,0.78,1.64,47.6,0.94,0.13,42.6,208.87,114.94,6.77,3.05,0.99,1.77,1.56,56.0,45.36,81.0,8.91,0.0,1.43,1.28,0.13,0.03,0.0,0.0,5.89,0.47,1.49,24.0
72,2b622f01,Lucas Moura,Tottenham,Premier League,172,66,Att Mid / Wing,Right,Brazil,30.18,Lucas Moura - 30.18 - Tottenham,0.14,0.43,0.14,0.0,0.0,0.14,0.0,0.21,0.21,0.29,0.5,1.7,0.57,33.3,0.08,0.25,14.3,0.0,0.12,-0.06,-0.06,28.98,38.93,74.5,460.51,122.75,15.56,18.04,86.2,11.22,14.7,76.3,1.49,3.48,42.9,1.78,2.27,2.06,0.43,4.26,37.72,1.21,0.43,0.43,7.6,0.28,1.7,0.07,0.0,0.0,0.0,28.41,4.62,5.9,4.26,31.33,1.42,0.57,0.36,0.43,0.5,2.2,0.92,3.34,2.77,0.0,0.14,0.07,0.28,0.07,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.56,0.85,0.28,0.99,0.28,0.5,1.28,38.9,0.78,13.99,3.76,26.9,3.2,7.17,3.62,0.99,0.07,0.0,1.21,2.77,0.85,0.0,52.85,0.92,6.04,27.06,24.36,3.41,52.07,1.7,3.48,49.0,1.85,0.07,38.64,211.54,111.88,7.25,2.56,0.85,3.05,2.06,50.65,40.13,79.2,6.04,0.0,1.14,2.42,0.21,0.0,0.0,0.0,6.54,1.99,1.35,59.6
73,de112b84,Jacob Murphy,Newcastle Utd,Premier League,176,69,Att Mid / Wing,Right,England,27.65,Jacob Murphy - 27.65 - Newcastle Utd,0.06,0.06,0.06,0.0,0.0,0.18,0.0,0.21,0.21,0.11,0.32,1.83,0.47,25.8,0.03,0.13,17.4,0.0,0.12,-0.15,-0.15,20.66,32.7,63.2,333.56,117.97,10.74,14.22,75.5,7.5,10.39,72.2,1.77,4.84,36.6,1.18,1.59,1.42,0.53,2.18,29.57,3.13,0.12,0.06,5.72,0.47,2.95,0.35,0.24,0.0,0.06,19.06,7.79,5.84,6.55,21.19,1.77,2.6,0.06,0.18,0.94,2.07,1.71,2.89,2.24,0.12,0.12,0.24,0.18,0.0,0.3,0.12,0.0,0.0,0.12,0.06,0.0,2.12,0.94,1.3,0.59,0.24,0.65,1.77,36.7,1.12,18.83,3.95,21.0,6.67,6.2,5.96,1.83,0.12,0.0,1.65,3.78,1.06,0.0,44.97,1.89,10.98,16.52,21.13,4.9,41.9,0.83,1.65,50.0,0.89,0.12,29.51,195.29,127.59,6.08,1.59,1.95,1.59,1.95,36.35,27.5,75.6,5.02,0.0,1.42,1.18,0.12,0.0,0.0,0.0,6.9,0.71,2.12,25.0
74,7ba2eaa9,Pedro Neto,Wolves,Premier League,173,62,Att Mid / Wing,Left,Portugal,22.61,Pedro Neto - 22.61 - Wolves,0.08,0.08,0.08,0.0,0.0,0.34,0.0,0.19,0.19,0.17,0.35,2.37,0.51,21.4,0.04,0.17,19.3,0.17,0.08,-0.1,-0.1,29.83,39.8,74.9,531.89,131.49,14.79,16.48,89.7,10.39,13.52,76.9,3.72,7.18,51.8,2.11,1.1,0.93,0.34,2.62,34.99,4.82,1.1,0.0,5.32,2.2,3.72,3.13,1.1,1.18,0.17,27.38,3.89,8.54,32.11,5.66,1.18,0.34,0.34,0.0,0.51,1.01,0.42,3.8,2.28,0.68,0.25,0.34,0.25,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.85,0.76,0.42,0.25,0.17,0.17,1.27,13.3,1.1,12.59,3.13,24.8,3.3,5.24,4.06,0.42,0.0,0.0,1.35,2.2,0.17,0.0,53.07,0.25,5.24,20.2,32.03,5.83,48.25,1.77,4.48,39.6,2.11,0.59,39.89,268.99,166.48,7.77,2.11,1.94,3.13,2.11,51.13,39.13,76.5,7.69,0.0,1.01,1.18,0.25,0.0,0.0,0.0,5.32,0.25,1.01,20.0
75,a53649b7,Eddie Nketiah,Arsenal,Premier League,175,66,Forward,Right,England,23.38,Eddie Nketiah - 23.38 - Arsenal,0.53,0.15,0.53,0.0,0.0,0.23,0.0,0.49,0.49,0.14,0.63,3.23,1.35,41.9,0.16,0.39,13.9,0.0,0.15,0.04,0.04,20.19,24.77,81.5,318.94,40.98,10.88,12.84,84.8,7.58,8.78,86.3,1.2,1.65,72.7,1.05,0.6,0.53,0.08,1.13,23.72,1.05,0.0,0.0,4.73,0.3,1.05,0.0,0.0,0.0,0.0,20.12,2.48,2.18,3.23,19.67,0.98,0.0,0.08,0.0,0.23,1.05,0.6,2.33,1.58,0.0,0.23,0.23,0.15,0.15,0.38,0.15,0.0,0.0,0.08,0.0,0.15,1.05,0.6,0.08,0.6,0.38,0.08,0.45,16.7,0.38,19.52,5.25,26.9,0.83,6.83,11.86,0.75,0.15,0.0,0.6,1.65,0.75,0.0,40.23,0.83,3.83,18.17,21.54,7.96,39.18,1.35,3.15,42.9,1.58,0.08,28.0,176.77,94.58,4.43,2.1,1.28,3.83,1.5,46.46,30.48,65.6,8.03,0.0,2.4,1.73,0.45,0.0,0.08,0.0,4.5,1.43,4.65,23.5
76,4d77b365,Darwin Núñez,Liverpool,Premier League,187,79,Forward,Right,Uruguay,23.32,Darwin Núñez - 23.32 - Liverpool,0.69,0.09,0.69,0.0,0.0,0.09,0.09,0.55,0.55,0.13,0.68,4.59,1.82,39.6,0.15,0.38,15.0,0.0,0.12,0.15,0.15,11.09,18.36,60.4,170.9,37.59,6.24,8.84,70.6,2.69,5.28,50.8,1.21,2.34,51.9,0.78,0.43,0.69,0.17,1.13,17.67,0.69,0.17,0.0,5.37,0.78,2.25,0.0,0.0,0.0,0.0,11.0,3.38,3.98,2.95,12.82,0.87,0.17,0.09,0.0,0.43,1.3,0.61,1.56,0.87,0.0,0.26,0.26,0.09,0.09,0.17,0.09,0.0,0.0,0.0,0.09,0.0,1.13,0.69,0.35,0.43,0.35,0.09,0.43,20.0,0.35,14.38,4.33,30.1,1.91,5.02,7.45,0.69,0.09,0.0,0.43,1.56,0.61,0.0,33.35,0.87,3.55,12.04,20.44,8.49,32.66,1.21,2.17,56.0,1.39,0.0,21.83,143.36,87.4,4.24,1.47,1.56,3.38,1.73,41.84,23.65,56.5,8.84,0.0,1.47,1.04,1.73,0.0,0.0,0.0,4.68,2.77,4.42,38.6
77,79300479,Martin Ødegaard,Arsenal,Premier League,179,68,Att Mid / Wing,Left,Norway,23.84,Martin Ødegaard - 23.84 - Arsenal,0.26,0.17,0.26,0.0,0.0,0.14,0.0,0.2,0.2,0.25,0.45,2.07,0.82,39.7,0.12,0.31,19.6,0.4,0.1,0.06,0.06,43.65,52.35,83.4,741.97,187.59,22.19,24.95,89.0,15.29,17.76,86.1,4.72,6.85,68.9,2.53,3.47,2.42,0.17,5.43,48.57,3.78,1.53,0.37,8.13,0.97,0.88,0.68,0.48,0.09,0.06,40.67,5.77,5.91,45.04,4.4,1.53,0.43,0.45,0.2,0.68,1.85,0.63,4.43,3.47,0.37,0.23,0.28,0.06,0.03,0.34,0.34,0.0,0.0,0.0,0.0,0.0,1.42,0.85,0.2,0.65,0.57,0.37,1.25,29.5,0.88,17.16,4.92,28.6,2.87,8.61,5.68,0.63,0.0,0.0,0.71,2.13,0.23,0.03,61.3,0.63,6.68,30.55,28.05,2.98,57.29,1.02,1.68,61.0,1.05,0.23,44.16,217.71,117.4,6.68,2.16,0.54,1.34,1.65,52.03,45.64,87.7,4.43,0.0,1.08,0.77,0.09,0.0,0.06,0.0,7.82,0.63,0.85,42.3
78,c4486bac,Michael Olise,Crystal Palace,Premier League,178,68,Att Mid / Wing,Left,France,20.86,Michael Olise - 20.86 - Crystal Palace,0.06,0.36,0.06,0.0,0.0,0.3,0.0,0.08,0.08,0.26,0.34,1.38,0.66,47.8,0.04,0.09,19.3,0.12,0.06,-0.02,-0.02,34.03,47.31,71.9,640.1,192.32,14.79,17.62,84.0,13.95,17.8,78.4,4.63,9.32,49.7,2.1,2.16,1.8,0.66,4.57,41.48,5.83,2.46,0.18,6.91,3.07,3.61,2.53,1.5,0.66,0.06,30.54,5.29,11.48,38.84,6.31,0.84,0.84,0.24,0.36,1.2,1.68,1.86,3.31,2.46,0.48,0.24,0.0,0.0,0.12,0.36,0.3,0.06,0.0,0.0,0.0,0.0,2.04,1.2,1.08,0.6,0.36,0.66,1.56,42.3,0.9,19.42,4.87,25.1,6.13,8.48,4.81,1.86,0.0,0.0,1.14,3.19,0.66,0.0,63.01,1.26,7.82,29.46,31.26,3.07,58.02,1.98,4.21,47.1,1.98,0.0,46.23,269.76,166.41,9.2,2.65,1.26,2.28,2.34,53.51,43.59,81.5,3.85,0.0,1.44,2.77,0.06,0.0,0.0,0.0,7.64,0.36,1.62,18.2
79,9b6f7fd5,Lucas Paquetá,West Ham,Premier League,180,72,Att Mid / Wing,Left,Brazil,25.15,Lucas Paquetá - 25.15 - West Ham,0.21,0.21,0.18,0.03,0.03,0.12,0.0,0.3,0.28,0.19,0.47,2.94,1.01,34.3,0.06,0.18,19.4,0.06,0.1,-0.1,-0.1,44.63,54.64,81.7,705.96,195.38,24.7,27.94,88.4,13.66,16.3,83.8,4.34,6.71,64.6,1.4,4.6,1.22,0.09,5.37,51.96,2.67,0.71,0.5,12.5,1.04,1.1,0.3,0.03,0.09,0.06,42.4,6.06,6.18,44.45,6.83,1.07,0.86,0.48,0.12,0.86,2.41,1.25,3.74,2.41,0.06,0.48,0.36,0.21,0.24,0.42,0.3,0.0,0.0,0.09,0.03,0.0,2.41,1.66,0.62,1.16,0.62,0.62,1.9,32.8,1.28,23.16,7.42,32.1,4.48,11.19,7.48,1.48,0.24,0.0,0.83,3.24,1.01,0.0,71.06,1.51,9.18,39.02,26.84,3.74,68.62,2.02,3.21,63.0,2.05,0.21,49.65,197.76,101.76,5.26,1.72,0.53,2.46,3.0,64.29,53.51,83.2,8.4,0.0,2.29,2.38,0.12,0.03,0.0,0.0,8.28,1.46,1.9,43.4
80,6639e500,Andreas Pereira,Fulham,Premier League,177,66,Att Mid / Wing,Right,Brazil,26.79,Andreas Pereira - 26.79 - Fulham,0.11,0.22,0.11,0.0,0.0,0.22,0.0,0.07,0.07,0.17,0.23,1.44,0.55,38.5,0.08,0.2,22.9,0.55,0.05,0.04,0.04,21.28,33.58,63.4,444.9,144.09,8.98,11.31,79.4,7.09,9.86,71.9,4.88,10.42,46.8,2.22,2.44,0.78,0.22,2.55,26.6,6.98,2.66,0.11,3.21,3.21,1.88,2.99,1.33,1.22,0.11,19.95,2.55,11.08,4.1,28.26,1.0,0.0,0.11,0.44,0.89,2.11,0.89,3.33,1.55,1.44,0.0,0.11,0.22,0.0,0.22,0.0,0.22,0.0,0.0,0.0,0.0,0.78,0.44,0.11,0.44,0.22,0.44,1.44,30.8,1.0,15.74,4.21,26.8,1.11,7.65,6.98,1.0,0.11,0.0,0.11,0.89,0.33,0.0,43.34,0.67,4.99,21.17,19.73,2.0,36.35,0.55,1.77,31.3,0.67,0.0,29.04,147.52,72.27,3.44,1.33,0.44,2.0,1.88,38.9,28.82,74.1,3.88,0.0,1.88,1.22,0.22,0.0,0.11,0.0,4.1,0.22,2.0,10.0
81,819aa8e7,Ayoze Pérez,Leicester City,Premier League,179,68,Att Mid / Wing,Right,Spain,29.22,Ayoze Pérez - 29.22 - Leicester City,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.19,0.19,0.23,0.42,2.08,0.87,41.7,0.17,0.4,15.4,0.0,0.09,0.16,0.16,28.84,36.83,78.3,453.65,112.59,15.81,18.94,83.5,10.42,12.51,83.3,1.91,3.3,57.9,1.74,2.08,1.91,0.17,3.82,35.79,1.04,0.0,0.0,9.38,0.52,0.7,0.7,0.17,0.17,0.0,27.97,4.34,4.52,2.61,31.45,1.22,0.17,0.87,0.35,0.87,1.04,2.08,3.3,2.61,0.0,0.35,0.0,0.17,0.17,0.52,0.35,0.0,0.0,0.0,0.17,0.0,2.26,1.39,0.7,1.04,0.52,0.52,2.26,23.1,1.74,24.15,6.43,26.6,5.73,11.12,7.3,2.43,0.35,0.0,1.74,4.0,1.04,0.0,56.12,1.56,10.6,27.28,23.46,3.65,55.08,2.08,3.65,57.1,2.26,0.52,41.18,176.0,95.39,6.25,2.26,1.04,2.78,3.82,49.69,38.92,78.3,8.51,0.0,1.74,2.61,0.0,0.0,0.0,0.0,7.3,0.87,2.95,22.7
82,7fcc71d8,Daniel Podence,Wolves,Premier League,165,58,Att Mid / Wing,Right,Portugal,27.0,Daniel Podence - 27.0 - Wolves,0.17,0.08,0.17,0.0,0.0,0.17,0.0,0.14,0.14,0.17,0.31,2.12,0.89,42.0,0.08,0.19,20.5,0.04,0.07,0.03,0.03,25.78,36.1,71.4,438.96,134.09,13.8,16.61,83.1,7.9,11.38,69.4,3.23,5.52,58.5,2.08,1.87,2.12,0.51,4.54,34.32,1.78,0.17,0.21,6.46,1.23,1.95,0.59,0.13,0.38,0.04,24.17,5.35,6.58,5.01,28.67,1.15,0.51,0.64,0.13,0.51,2.8,0.72,3.4,2.72,0.04,0.21,0.25,0.13,0.04,0.13,0.08,0.0,0.0,0.04,0.0,0.0,1.1,0.64,0.55,0.34,0.21,0.38,1.02,37.5,0.64,14.23,3.78,26.6,3.14,5.78,5.31,0.85,0.13,0.0,0.25,1.36,0.13,0.0,48.55,0.21,6.07,22.72,24.12,3.36,46.93,1.4,3.61,38.8,1.49,0.34,37.04,193.72,116.25,5.78,2.38,1.19,2.08,2.04,49.31,37.5,76.1,5.82,0.0,1.02,1.66,0.13,0.0,0.0,0.0,5.73,0.13,1.44,8.1
83,86695068,Dennis Praet,Leicester City,Premier League,181,78,Att Mid / Wing,Right,Belgium,28.43,Dennis Praet - 28.43 - Leicester City,0.12,0.12,0.12,0.0,0.0,0.23,0.0,0.14,0.14,0.21,0.35,1.33,0.4,30.4,0.09,0.29,15.6,0.0,0.12,-0.02,-0.02,26.12,34.88,74.9,427.46,104.64,13.95,16.32,85.5,9.69,12.74,76.0,2.02,3.81,53.0,1.21,1.96,1.5,0.63,2.54,33.32,1.56,0.23,0.06,6.17,0.75,2.13,0.35,0.12,0.0,0.0,23.87,4.73,6.28,2.83,29.29,1.33,0.81,0.06,0.23,0.35,1.61,0.81,2.42,2.02,0.06,0.06,0.12,0.17,0.0,0.29,0.17,0.0,0.0,0.06,0.06,0.0,1.5,0.75,0.75,0.4,0.35,0.46,1.15,40.0,0.69,13.61,3.69,27.1,2.59,6.46,4.55,0.92,0.12,0.0,0.75,2.25,0.23,0.0,43.82,0.46,5.42,20.06,21.62,3.52,42.32,0.75,1.79,41.9,0.86,0.0,28.48,142.87,70.57,3.69,0.98,0.75,1.85,0.98,42.09,31.6,75.1,5.19,0.0,1.27,1.21,0.12,0.0,0.0,0.0,6.8,0.69,1.56,30.8
84,1bf33a9a,Christian Pulisic,Chelsea,Premier League,172,68,Att Mid / Wing,Right,United States,24.09,Christian Pulisic - 24.09 - Chelsea,0.39,0.19,0.39,0.0,0.0,0.14,0.0,0.32,0.32,0.1,0.41,1.98,0.68,34.1,0.2,0.57,13.7,0.0,0.16,0.07,0.07,27.35,34.15,80.1,384.74,74.23,17.17,20.06,85.6,8.63,10.23,84.4,0.72,1.35,53.6,1.4,1.5,1.01,0.0,2.27,33.09,1.06,0.05,0.05,8.25,0.1,0.92,0.0,0.0,0.0,0.0,27.68,3.81,2.65,6.51,25.27,0.72,0.72,0.24,0.14,0.48,1.3,1.3,2.51,1.93,0.0,0.05,0.14,0.24,0.14,0.24,0.19,0.0,0.05,0.0,0.0,0.0,1.3,0.68,0.53,0.58,0.19,0.24,0.92,26.3,0.68,18.81,4.82,25.6,2.89,7.86,8.05,1.3,0.0,0.0,0.53,1.83,0.68,0.0,48.62,0.68,5.5,20.93,26.77,5.64,47.6,1.35,3.23,41.8,1.78,0.14,37.67,228.14,126.51,7.28,2.12,1.06,2.65,2.12,49.68,36.99,74.5,8.63,0.0,1.06,2.12,0.24,0.0,0.0,0.0,5.64,0.87,2.41,26.5
85,a1d5bd30,Marcus Rashford,Manchester Utd,Premier League,180,69,Att Mid / Wing,Right,England,24.97,Marcus Rashford - 24.97 - Manchester Utd,0.34,0.19,0.34,0.0,0.0,0.15,0.0,0.33,0.33,0.15,0.48,2.57,1.02,39.7,0.13,0.33,17.1,0.08,0.13,0.02,0.02,23.59,31.54,74.8,360.23,73.53,13.71,17.11,80.1,7.12,9.5,74.9,1.78,2.8,63.5,0.95,1.48,1.17,0.15,2.5,30.71,0.83,0.08,0.08,5.34,0.42,1.44,0.0,0.0,0.0,0.0,23.7,4.28,3.56,2.35,26.31,1.06,0.45,0.45,0.3,0.49,1.89,0.95,2.61,1.7,0.0,0.38,0.19,0.34,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.76,0.45,0.3,0.42,0.04,0.23,0.98,23.1,0.76,14.73,4.16,28.3,2.12,6.74,5.87,1.02,0.08,0.0,0.57,1.33,0.42,0.04,44.6,0.53,3.9,18.67,24.84,5.49,43.77,1.36,3.14,43.4,1.51,0.19,30.33,137.48,84.02,4.43,1.25,1.1,2.76,2.01,52.06,35.78,68.7,7.88,0.0,0.91,1.4,0.83,0.0,0.0,0.0,4.66,1.25,2.12,37.1
86,ab651565,Nathan Redmond,Southampton,Premier League,173,74,Att Mid / Wing,Right,England,28.61,Nathan Redmond - 28.61 - Southampton,0.07,0.26,0.07,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.26,1.05,0.52,50.0,0.06,0.13,19.7,0.0,0.08,-0.02,-0.02,24.17,34.78,69.5,399.43,122.29,13.03,15.66,83.3,7.66,11.72,65.4,2.42,5.57,43.5,1.38,1.51,2.03,0.66,3.8,33.01,1.77,0.07,0.26,7.07,0.59,2.55,0.33,0.13,0.2,0.0,22.34,5.44,7.01,3.34,28.89,1.44,0.2,0.13,0.13,0.39,1.64,1.38,2.82,2.36,0.07,0.07,0.13,0.13,0.07,0.46,0.33,0.07,0.0,0.0,0.07,0.0,1.11,0.72,0.33,0.52,0.26,0.26,0.79,33.3,0.52,17.16,4.98,29.0,4.91,6.68,5.57,1.51,0.13,0.0,0.92,2.03,0.98,0.0,44.02,1.18,6.88,18.73,21.29,2.42,42.25,0.79,1.57,50.0,0.92,0.07,29.93,174.5,98.52,4.98,2.16,0.72,1.24,0.92,41.07,30.07,73.2,4.78,0.0,0.92,1.05,0.13,0.0,0.0,0.0,6.75,0.92,2.49,26.9
