,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,Non-Penalty xG,xG Assisted,npxG + xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Goals/Shot on target,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won
158,2b83fa49,Jannes Horn,Bochum,Bundesliga,186,77,Fullback,Left,Germany,25.7,Jannes Horn - 25.7 - Bochum,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.02,0.02,0.1,0.12,0.52,0.17,33.3,0.0,0.0,24.0,0.0,0.02,-0.02,-0.02,40.27,55.58,72.4,795.89,330.75,14.46,16.52,87.5,20.13,24.44,82.4,5.16,11.36,45.5,1.2,2.58,1.55,1.03,3.27,42.5,13.08,1.03,0.0,7.4,1.03,4.47,0.17,0.0,0.17,0.0,27.19,11.87,16.52,33.21,6.88,2.41,11.87,0.0,0.17,0.69,1.89,0.69,2.07,1.55,0.17,0.17,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.55,0.52,0.69,0.69,0.17,0.69,2.24,30.8,1.55,13.77,5.68,41.3,6.54,5.51,1.72,0.86,0.17,0.0,0.86,2.41,1.89,0.0,65.05,4.47,22.89,28.39,18.93,0.34,51.97,0.52,1.55,33.3,0.69,0.0,32.87,211.32,132.68,4.47,2.58,0.17,0.52,0.17,38.72,34.59,89.3,2.24,0.0,1.38,1.38,0.0,0.0,0.17,0.0,9.64,1.72,2.07,45.5
159,054849d2,Iago,Augsburg,Bundesliga,182,68,Fullback,Left,,25.57,Iago - 25.57 - Augsburg,0.07,0.21,0.07,0.0,0.0,0.18,0.0,0.05,0.05,0.11,0.16,0.64,0.14,22.2,0.11,0.5,18.3,0.0,0.08,0.02,0.02,31.23,46.66,66.9,597.98,298.42,12.22,14.25,85.8,14.57,20.44,71.3,4.1,9.19,44.6,1.18,2.17,1.35,0.61,3.92,36.11,10.54,0.75,0.07,6.45,0.85,3.17,0.04,0.04,0.0,0.0,20.44,10.61,15.6,27.5,6.16,2.46,9.76,0.11,0.28,1.0,1.75,2.07,1.92,1.64,0.14,0.04,0.04,0.07,0.0,0.39,0.32,0.04,0.04,0.0,0.0,0.0,2.21,1.42,1.32,0.61,0.28,0.53,1.46,36.6,0.93,16.21,5.41,33.4,6.7,6.77,2.74,2.32,0.25,0.0,1.78,3.99,2.64,0.04,58.84,4.02,20.44,25.89,16.95,1.89,48.51,0.64,1.6,40.0,0.78,0.21,30.02,183.06,92.6,3.85,1.14,0.36,1.07,0.75,32.77,29.56,90.2,2.49,0.0,1.0,0.78,0.14,0.0,0.0,0.0,8.41,1.21,1.28,48.6
160,de838f86,Anthony Jung,Werder Bremen,Bundesliga,186,83,Fullback,Left,,30.96,Anthony Jung - 30.96 - Werder Bremen,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.09,0.09,0.05,0.14,0.94,0.24,25.0,0.13,0.5,15.0,0.0,0.1,0.02,0.02,44.29,53.25,83.2,752.4,258.34,21.56,23.09,93.4,18.49,20.97,88.2,3.65,6.83,53.4,0.94,2.47,1.06,0.47,3.77,46.18,7.07,0.47,0.0,6.48,0.47,0.94,0.0,0.0,0.0,0.0,33.57,9.31,10.37,36.4,7.89,1.65,6.6,0.35,0.0,0.47,1.3,1.88,2.0,1.77,0.12,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,2.12,1.3,1.06,0.82,0.24,1.06,1.77,60.0,0.71,10.13,4.36,43.0,5.54,3.18,1.41,2.12,0.24,0.0,1.18,3.3,1.88,0.0,64.67,3.53,20.85,31.69,15.55,2.0,57.72,0.35,1.18,30.0,0.71,0.24,40.41,163.51,71.03,2.24,0.71,0.12,1.18,0.94,45.35,41.35,91.2,2.95,0.0,0.94,0.94,0.12,0.0,0.0,0.0,7.66,0.82,1.77,31.8
161,79c90e45,Pavel Kadeřábek,Hoffenheim,Bundesliga,182,78,Fullback,Right,Czech Republic,30.48,Pavel Kadeřábek - 30.48 - Hoffenheim,0.07,0.13,0.07,0.0,0.0,0.2,0.0,0.12,0.12,0.15,0.28,0.66,0.13,20.0,0.1,0.5,10.3,0.0,0.19,-0.06,-0.06,36.6,49.53,73.9,661.16,266.98,15.87,19.42,81.8,16.27,21.25,76.5,4.07,7.15,56.9,1.12,2.43,1.51,0.79,4.72,41.13,8.4,0.26,0.0,5.64,0.59,3.08,0.0,0.0,0.0,0.0,24.66,13.25,11.61,3.74,32.01,3.08,8.13,0.26,0.26,0.39,1.38,1.18,2.1,1.97,0.0,0.0,0.07,0.0,0.07,0.26,0.26,0.0,0.0,0.0,0.0,0.0,1.44,0.92,0.72,0.26,0.46,0.66,1.12,58.8,0.46,9.12,2.49,27.3,3.48,3.15,2.49,1.51,0.33,0.0,1.12,2.56,2.62,0.0,58.25,2.69,15.15,23.75,21.78,3.15,49.99,0.07,0.26,25.0,0.07,0.0,29.65,134.08,78.39,3.74,1.25,0.2,1.38,0.0,41.52,35.42,85.3,4.59,0.0,1.31,0.85,0.2,0.0,0.0,0.0,6.69,3.02,2.03,59.7
162,de4cac2d,Silas Katompa,Stuttgart,Bundesliga,189,78,Fullback,Right,,24.04,Silas Katompa - 24.04 - Stuttgart,0.24,0.16,0.16,0.08,0.08,0.08,0.0,0.27,0.21,0.05,0.25,1.55,0.57,36.8,0.11,0.29,16.1,0.0,0.13,-0.02,-0.05,12.64,18.26,69.2,209.67,51.52,6.68,8.8,75.9,4.48,6.03,74.3,1.22,2.2,55.6,0.65,0.57,0.73,0.24,1.3,17.2,1.06,0.0,0.08,3.18,0.33,1.63,0.0,0.0,0.0,0.0,12.39,3.51,2.36,1.79,14.35,0.49,0.82,0.16,0.0,0.57,0.9,0.82,2.12,0.9,0.0,0.57,0.33,0.33,0.0,0.41,0.16,0.0,0.08,0.0,0.16,0.0,1.14,0.9,0.57,0.41,0.16,0.49,1.06,46.2,0.57,11.82,3.67,31.0,2.85,4.4,4.57,0.9,0.08,0.0,0.57,1.71,0.0,0.08,32.04,0.49,5.3,13.7,17.2,4.16,30.98,2.61,5.05,51.6,2.85,0.24,26.82,160.11,89.1,3.91,1.55,1.14,2.77,2.85,32.85,21.36,65.0,6.44,0.0,1.22,1.47,0.98,0.08,0.0,0.0,5.87,0.73,1.47,33.3
163,099e666f,Jonjoe Kenny,Hertha BSC,Bundesliga,176,67,Fullback,Right,England,25.59,Jonjoe Kenny - 25.59 - Hertha BSC,0.0,0.05,0.0,0.0,0.0,0.19,0.05,0.02,0.02,0.06,0.09,0.52,0.05,9.1,0.0,0.0,23.7,0.0,0.05,-0.02,-0.02,34.22,45.73,74.8,675.21,314.69,12.88,14.82,86.9,15.06,19.16,78.6,5.71,9.77,58.5,0.94,3.4,0.76,0.42,3.78,37.47,8.26,0.28,0.0,6.18,0.57,1.23,0.0,0.0,0.0,0.0,24.16,8.5,13.07,1.75,32.56,2.45,7.98,0.09,0.24,1.27,1.37,1.32,1.65,1.23,0.14,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.56,0.99,0.71,0.71,0.14,0.99,2.31,42.9,1.32,10.38,3.54,34.1,4.77,4.58,1.04,1.46,0.14,0.0,2.83,4.39,2.45,0.0,55.88,3.3,17.46,28.03,13.5,0.85,47.71,0.24,0.57,41.7,0.24,0.05,28.46,132.38,66.97,2.69,1.13,0.28,0.66,0.38,30.3,28.32,93.5,1.13,0.05,1.13,0.42,0.05,0.0,0.0,0.0,9.25,1.46,1.18,55.4
164,19a967ab,Ansgar Knauff,Eint Frankfurt,Bundesliga,180,69,Fullback,Right,Germany,20.77,Ansgar Knauff - 20.77 - Eint Frankfurt,0.12,0.08,0.12,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.23,1.73,0.66,38.1,0.07,0.19,19.4,0.0,0.07,0.01,0.01,25.24,40.22,62.7,427.23,173.17,11.69,15.85,73.8,10.99,16.63,66.1,1.85,4.53,40.9,0.82,1.69,0.74,0.37,2.43,31.62,8.6,0.08,0.04,5.97,0.45,2.02,0.04,0.0,0.0,0.0,19.52,9.72,10.99,3.5,25.32,1.98,8.48,0.16,0.25,0.99,2.76,1.48,1.85,1.24,0.04,0.21,0.08,0.29,0.0,0.29,0.16,0.0,0.0,0.0,0.12,0.0,2.55,1.15,1.36,0.86,0.33,1.07,2.31,46.4,1.24,19.23,5.81,30.2,7.58,7.53,4.12,1.61,0.12,0.0,1.73,4.28,1.4,0.08,54.92,1.89,15.11,24.46,20.05,3.62,46.52,2.06,3.95,52.1,2.35,0.08,31.5,214.71,144.8,6.18,1.94,1.28,1.52,1.36,34.46,28.86,83.8,3.25,0.0,1.73,1.03,0.21,0.04,0.0,0.0,8.52,0.99,1.77,35.8
165,1f3afdcb,Odilon Kossonou,Leverkusen,Bundesliga,188,72,Fullback,Right,C&#244;te d'Ivoire,21.78,Odilon Kossonou - 21.78 - Leverkusen,0.0,0.1,0.0,0.0,0.0,0.19,0.0,0.01,0.01,0.02,0.03,0.24,0.0,0.0,0.0,,15.7,0.0,0.05,-0.01,-0.01,46.31,55.84,82.9,902.33,319.41,17.87,19.34,92.4,21.82,25.16,86.7,6.19,9.72,63.7,0.29,3.57,0.29,0.05,3.29,49.45,6.38,0.67,0.1,6.57,1.19,0.29,0.0,0.0,0.0,0.0,39.02,8.77,8.05,7.0,40.12,2.05,5.72,0.05,0.19,1.05,1.19,1.52,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.67,0.95,1.0,0.57,0.1,0.67,0.91,73.7,0.24,11.39,3.95,34.7,5.53,4.81,1.05,2.38,0.86,0.0,2.0,3.67,3.1,0.05,66.56,6.29,29.78,33.88,7.34,0.81,60.27,0.67,1.24,53.8,0.76,0.05,41.5,212.26,114.92,3.14,0.95,0.05,0.67,0.62,40.69,39.78,97.8,0.48,0.0,1.1,0.43,0.05,0.0,0.05,0.0,9.24,1.67,1.52,52.2
166,b1cd37e6,Filip Kostić,Eint Frankfurt,Bundesliga,176,73,Fullback,Left,Serbia,29.97,Filip Kostić - 29.97 - Eint Frankfurt,0.14,0.3,0.11,0.02,0.02,0.11,0.0,0.12,0.11,0.28,0.39,1.85,0.55,29.6,0.06,0.21,21.9,0.23,0.06,0.01,0.01,37.31,56.43,66.1,777.64,298.16,13.24,16.77,78.9,17.34,23.18,74.8,6.39,13.97,45.8,2.62,2.72,1.94,1.37,4.31,43.29,13.14,1.85,0.05,5.27,3.29,6.73,3.81,1.41,1.96,0.11,28.25,11.59,16.59,44.11,3.56,0.91,7.48,0.05,0.21,1.19,2.37,1.32,3.9,2.28,1.32,0.05,0.18,0.05,0.02,0.34,0.23,0.07,0.0,0.05,0.0,0.0,1.28,0.68,0.82,0.27,0.18,0.55,2.3,23.8,1.76,14.79,3.99,27.0,5.52,5.5,3.77,1.39,0.07,0.0,1.19,2.46,0.75,0.0,67.07,1.44,11.84,29.07,30.46,3.19,53.95,0.91,1.94,47.1,1.07,0.05,41.46,242.25,154.62,7.26,1.8,1.19,1.6,1.48,46.51,40.34,86.8,4.91,0.0,1.0,0.71,0.11,0.0,0.0,0.0,7.83,0.46,0.39,54.1
167,4aea5077,Stefan Lainer,M'Gladbach,Bundesliga,176,69,Fullback,Right,Austria,30.15,Stefan Lainer - 30.15 - M'Gladbach,0.07,0.13,0.07,0.0,0.0,0.13,0.0,0.04,0.04,0.13,0.17,0.72,0.13,18.2,0.09,0.5,14.7,0.0,0.05,0.03,0.03,35.88,47.93,74.9,588.98,247.22,17.84,21.27,83.9,15.14,19.42,78.0,2.37,4.54,52.2,0.86,2.3,0.99,0.33,4.54,38.84,9.09,0.2,0.07,7.7,0.33,1.51,0.0,0.0,0.0,0.0,26.2,10.53,11.19,6.78,29.76,1.65,8.89,0.2,0.26,0.2,2.63,2.04,2.11,1.84,0.0,0.07,0.0,0.2,0.0,0.46,0.33,0.0,0.07,0.0,0.07,0.0,1.32,0.53,0.53,0.4,0.4,0.59,1.58,37.5,0.99,14.75,3.69,25.0,5.07,5.86,3.82,2.37,0.33,0.0,1.45,2.77,1.58,0.0,59.12,2.83,15.67,27.72,17.78,2.57,50.17,0.66,1.38,47.6,0.72,0.2,31.8,119.96,72.75,3.82,0.79,0.26,1.12,0.92,39.37,33.64,85.5,3.23,0.0,0.53,0.86,0.2,0.07,0.07,0.0,8.1,0.92,1.38,40.0
