"","X","player_id","name","club","league","height_cm","weight_kg","position","foot","country","age","PD_Info","Goals","Assists","Non.Penalty.Goals","Penalty.Kicks.Made","Penalty.Kicks.Attempted","Yellow.Cards","Red.Cards","xG","Non.Penalty.xG","xG.Assisted","npxG...xA","Shots.Total","Shots.on.target","Shots.on.target..","Goals.Shot","Goals.Shot.on.target","Average.Shot.Distance","Shots.from.free.kicks","npxG.Sh","Goals...xG","Non.Penalty.Goals...npxG","Passes.Completed","Passes.Attempted","Pass.Completion..","Total.Passing.Distance","Progressive.Passing.Distance","Passes.Completed..Short.","Passes.Attempted..Short.","Pass.Completion....Short.","Passes.Completed..Medium.","Passes.Attempted..Medium.","Pass.Completion....Medium.","Passes.Completed..Long.","Passes.Attempted..Long.","Pass.Completion....Long.","Key.Passes","Passes.into.Final.Third","Passes.into.Penalty.Area","Crosses.into.Penalty.Area","Progressive.Passes","Live.ball.passes","Dead.ball.passes","Passes.from.Free.Kicks","Through.Balls","Passes.Under.Pressure","Switches","Crosses","Corner.Kicks","Inswinging.Corner.Kicks","Outswinging.Corner.Kicks","Straight.Corner.Kicks","Ground.passes","Low.Passes","High.Passes","Passes.Attempted..Left.","Passes.Attempted..Right.","Passes.Attempted..Head.","Throw.Ins.taken","Passes.Attempted..Other.","Passes.Offside","Passes.Out.of.Bounds","Passes.Intercepted","Passes.Blocked","Shot.Creating.Actions","SCA..PassLive.","SCA..PassDead.","SCA..Drib.","SCA..Sh.","SCA..Fld.","SCA..Def.","Goal.Creating.Actions","GCA..PassLive.","GCA..PassDead.","GCA..Drib.","GCA..Sh.","GCA..Fld.","GCA..Def.","Tackles","Tackles.Won","Tackles..Def.3rd.","Tackles..Mid.3rd.","Tackles..Att.3rd.","Dribblers.Tackled","Dribbles.Contested","X..of.dribblers.tackled","Dribbled.Past","Pressures","Successful.Pressures","Successful.Pressure..","Pressures..Def.3rd.","Pressures..Mid.3rd.","Pressures..Att.3rd.","Blocks","Shots.Blocked","Shots.Saved","Interceptions","Tkl.Int","Clearances","Errors","Touches","Touches..Def.Pen.","Touches..Def.3rd.","Touches..Mid.3rd.","Touches..Att.3rd.","Touches..Att.Pen.","Touches..Live.Ball.","Dribbles.Completed","Dribbles.Attempted","Successful.Dribble..","Players.Dribbled.Past","Nutmegs","Carries","Total.Carrying.Distance","Progressive.Carrying.Distance","Progressive.Carries","Carries.into.Final.Third","Carries.into.Penalty.Area","Miscontrols","Dispossessed","Pass.Targets","Passes.Received","Passes.Received..","Progressive.Passes.Rec","Second.Yellow.Card","Fouls.Committed","Fouls.Drawn","Offsides","Penalty.Kicks.Won","Penalty.Kicks.Conceded","Own.Goals","Ball.Recoveries","Aerials.won","Aerials.lost","X..of.Aerials.Won","k_cluster"
"11",69,"3dd738a1","Ruben Aguilar","Monaco","Ligue 1",172,69,"Fullback","Right","France",29.48,"Ruben Aguilar - 29.48 - Monaco",0,0.08,0,0,0,0.2,0,0.01,0.01,0.03,0.04,0.41,0.08,20,0,0,22.2,0,0.03,-0.01,-0.01,55.05,67.29,81.8,953,391.56,26.32,28.85,91.2,23.82,27.79,85.7,4.26,8.39,50.7,0.41,4.79,1.51,0.2,6.02,56.36,10.93,1.64,0.16,6.26,1.47,1.84,0.08,0,0.08,0,41.83,13.1,12.36,1.23,53.53,1.8,9.21,0.33,0.25,0.65,2.01,1.43,1.06,0.82,0.08,0.04,0,0.08,0.04,0.12,0.12,0,0,0,0,0,3.11,1.8,1.96,0.82,0.33,1.23,2.7,45.5,1.47,16.74,5.32,31.8,8.31,5.98,2.46,1.76,0.33,0,2.54,5.65,2.82,0.04,79.15,4.05,23.25,39.86,20.26,1.23,68.68,0.65,1.02,64,0.74,0.04,44.53,216.06,128.39,5.44,1.64,0.12,0.7,0.33,51.45,46.74,90.9,2.05,0,1.35,1.15,0.04,0,0,0,9.99,1.6,1.6,50,3
"12",95,"d56b9520","Malo Gusto","Lyon","Ligue 1",179,66,"Fullback","Right","France",19.41,"Malo Gusto - 19.41 - Lyon",0,0.2,0,0,0,0.2,0.03,0.03,0.03,0.18,0.21,0.46,0.1,21.4,0,0,23.5,0,0.06,-0.03,-0.03,63.49,74.23,85.5,1040.63,311.6,32.92,36.26,90.8,24.71,27.85,88.7,4.84,7.43,65.2,1.34,3.14,1.73,1.18,3.73,64.93,9.29,0.88,0.03,6.68,1.11,3.6,0.07,0,0,0,54.43,12.01,7.79,11.85,52.3,1.34,8.35,0.03,0.1,0.46,2.06,1.8,2,1.77,0,0.07,0.03,0.1,0.03,0.23,0.2,0,0,0,0.03,0,2.62,1.67,1.28,0.82,0.52,1.01,1.96,51.7,0.95,17.08,5.69,33.3,6.74,6.71,3.63,2,0.2,0,2.42,5.04,1.51,0.03,85.45,2.65,20.68,44.31,27.29,1.73,76.39,1.21,2.16,56.1,1.28,0.1,58.03,311.47,175.03,8.28,2.55,0.43,1.31,1.05,61.99,58.03,93.6,3.04,0.03,1.11,1.11,0.1,0,0,0.03,8.8,0.72,0.95,43.1,3
"13",98,"f28474a4","Henrique","Lyon","Ligue 1",173,NA,"Fullback","Left","",28.48,"Henrique - 28.48 - Lyon",0,0.07,0,0,0,0.26,0,0.06,0.06,0.05,0.11,0.46,0,0,0,NA,17.2,0,0.13,-0.06,-0.06,58.97,67.73,87.1,882.94,248.65,33.67,36.37,92.6,21.22,24.31,87.3,2.77,4.55,60.9,0.72,1.91,0.66,0.33,2.9,58.11,9.62,1.05,0,8.04,0.2,1.78,0.07,0,0,0,49.15,11.46,7.12,51.19,4.48,1.45,8.5,0.4,0.2,0.72,1.45,2.04,1.25,1.19,0,0,0,0.07,0,0.13,0.13,0,0,0,0,0,1.91,1.05,1.25,0.33,0.33,0.53,1.71,30.8,1.19,12.19,3.89,31.9,5.34,4.41,2.44,2.17,0.13,0,1.38,3.29,1.45,0,77.68,1.91,19.9,43.68,18.98,1.52,68.59,0.66,1.38,47.6,0.79,0.07,52.45,237.98,133.35,5.86,1.91,0.26,0.66,0.99,55.87,51.19,91.6,1.91,0,1.12,1.65,0,0,0,0,9.36,2.17,1.12,66,3
"14",128,"a4b1028a","Hamari Traoré","Rennes","Ligue 1",175,63,"Fullback","Right","Mali",30.72,"Hamari Traoré - 30.72 - Rennes",0.09,0.23,0.09,0,0,0.17,0.03,0.04,0.04,0.1,0.14,0.82,0.23,28.6,0.11,0.38,17.5,0,0.05,0.05,0.05,59.28,69.37,85.5,1147.79,381.42,21.6,23.99,90,29.93,33.2,90.2,7.34,10.55,69.6,0.85,4.49,1.57,0.5,5.54,59.57,9.79,1.31,0.12,5.48,1.37,1.84,0,0,0,0,47.94,11.48,9.94,5.89,50.65,3.29,8.48,0.09,0.12,1.02,1.49,1.63,1.87,1.66,0.06,0,0.09,0.06,0,0.47,0.38,0,0,0.06,0.03,0,1.81,0.82,0.7,0.7,0.41,0.64,1.31,48.9,0.67,10,3.26,32.7,3.38,4.17,2.45,1.95,0.32,0,1.87,3.67,2.54,0.03,79.48,3.47,19.64,44.15,19.91,1.63,70.01,0.29,0.67,43.5,0.29,0,48.61,205.68,120.92,5.92,1.87,0.29,0.76,0.44,54.33,51.35,94.5,2.39,0,1.43,0.93,0.29,0,0.06,0.03,8.77,1.6,1.31,55,3
"15",129,"5d0e0a1f","Adrien Truffert","Rennes","Ligue 1",173,60,"Fullback","Left","France",20.92,"Adrien Truffert - 20.92 - Rennes",0.11,0.21,0.11,0,0,0.18,0,0.1,0.1,0.1,0.19,0.96,0.25,25.9,0.11,0.43,19.3,0,0.1,0.01,0.01,50.39,61.67,81.7,841.37,253.37,25.02,27.34,91.5,21.09,26.05,81,3.53,5.85,60.4,0.75,3.32,1.18,0.5,4.1,52.28,9.39,0.61,0.04,7.1,0.71,1.64,0.04,0,0,0,41.43,10.85,9.39,42.29,6.74,2.71,8.74,0.11,0.11,0.93,1.68,2.28,2.14,1.57,0.07,0.11,0.14,0.21,0.04,0.43,0.32,0.04,0,0.04,0.04,0,2.14,1.18,1.28,0.57,0.29,0.64,1.75,36.7,1.11,15.24,5.1,33.5,6.14,6.17,2.93,2.61,0.32,0,1.78,3.93,2.14,0,73.66,2.93,19.77,37.47,21.38,2.18,64.66,0.93,1.57,59.1,1.03,0,46.18,255.73,144.6,7.57,2.25,0.5,1.11,1,49.07,44.96,91.6,3.35,0,1.36,1.18,0.07,0.04,0.04,0,9.46,1.57,1.71,47.8,3
"16",151,"048a1cbc","Raphaël Guerreiro","Dortmund","Bundesliga",170,67,"Fullback","Left","Portugal",28.83,"Raphaël Guerreiro - 28.83 - Dortmund",0.19,0.11,0.19,0,0,0.04,0,0.11,0.11,0.08,0.19,1.46,0.52,35.9,0.13,0.36,23.3,0.26,0.07,0.08,0.08,58.54,69.68,84,922.34,385.37,31.35,35.08,89.4,22.71,25.82,88,3.59,6.2,57.8,1.2,4.52,1.27,0.34,6.76,60,9.68,1.64,0.15,7.85,0.64,1.57,0.6,0.19,0.3,0.04,48.53,10.76,10.39,56.45,3.47,1.76,7.43,0.15,0.11,0.9,2.95,1.27,2.35,1.68,0.34,0.11,0.19,0,0.04,0.3,0.22,0,0,0.07,0,0,2.09,1.35,1.08,0.78,0.22,0.9,1.79,50,0.9,9.79,3.33,34,3.66,4.3,1.83,1.31,0.04,0,2.02,4.11,0.97,0,79.46,2.5,21.78,41.81,21.97,1.87,69.83,1.01,2.13,47.4,1.01,0.07,51.63,256.48,158.44,6.46,2.28,0.45,0.9,0.78,57.46,53.46,93,3.18,0,0.49,0.82,0,0,0,0,8.44,0.6,0.49,55.2,3
"17",170,"b74277a0","Noussair Mazraoui","Bayern Munich","Bundesliga",183,73,"Fullback","Right","Morocco",24.93,"Noussair Mazraoui - 24.93 - Bayern Munich",0,0.19,0,0,0,0.19,0,0.05,0.05,0.1,0.14,0.86,0.29,33.3,0,0,19.2,0,0.06,-0.05,-0.05,53.69,63.3,84.8,891.84,314.38,26.89,30.35,88.6,21.52,25.17,85.5,4.13,5.57,74.1,0.96,4.71,1.54,0.29,4.42,53.12,10.18,0.67,0.19,8.45,0.58,1.92,0,0,0,0,43.13,11.53,8.64,6.34,45.14,1.25,9.51,0.1,0.29,0.29,2.31,0.86,1.63,1.44,0,0,0,0.1,0.1,0.29,0.29,0,0,0,0,0,4.42,3.17,1.44,2.21,0.77,1.63,2.31,70.8,0.67,14.31,5.09,35.6,5.19,6.15,2.98,1.44,0.58,0,1.73,6.15,2.21,0,75.78,2.69,19.59,38.23,22.86,3.17,65.99,1.25,2.11,59.1,1.34,0.19,48.89,228.79,129.57,6.05,2.4,0.77,0.29,0.86,49.37,46.49,94.2,4.99,0,2.11,1.54,0.1,0,0.19,0,7.68,1.34,1.83,42.4,3
"18",171,"e162b013","Thomas Meunier","Dortmund","Bundesliga",190,87,"Fullback","Right","Belgium",31.1,"Thomas Meunier - 31.1 - Dortmund",0.09,0.13,0.09,0,0,0.21,0,0.06,0.06,0.13,0.19,0.9,0.3,33.3,0.1,0.29,15.5,0,0.07,0.03,0.03,52.99,69.48,76.3,960.59,375.59,22.5,26.02,86.5,24.35,30.44,80,5.41,10.31,52.5,0.9,3.09,1.29,0.56,5.07,60.33,9.15,0.64,0.13,7.86,1.46,2.49,0,0,0,0,41.14,12.8,15.54,6.57,49.17,3.82,8.5,0.13,0.39,1.12,3.39,1.42,1.89,1.5,0.17,0,0.09,0.13,0,0.3,0.26,0,0,0,0.04,0,2.53,1.42,1.12,1.03,0.39,1.33,2.19,60.8,0.86,9.53,3.35,35.1,4.34,3.61,1.59,1.59,0.17,0,1.42,3.95,2.02,0.04,79.09,3.39,24.17,38.6,21.9,2.15,70.16,0.77,1.07,72,0.82,0.04,47.71,262.66,147.84,6.36,2.15,0.43,0.6,0.73,54.32,50.41,92.8,3.61,0,1.89,0.43,0.13,0,0,0,10.43,1.93,0.73,72.6,3
"19",176,"45a03961","Benjamin Pavard","Bayern Munich","Bundesliga",182,64,"Fullback","Right","France",26.55,"Benjamin Pavard - 26.55 - Bayern Munich",0.03,0.03,0.03,0,0,0.08,0,0.05,0.05,0.1,0.15,1.01,0.21,20.5,0.03,0.13,21.2,0,0.05,-0.02,-0.02,79.86,90.81,87.9,1468.94,537.82,32.35,34.74,93.1,37.89,42.13,89.9,8.66,12.12,71.5,0.88,7.93,1.35,0.39,6.94,83.55,7.26,1.14,0.13,7.28,1.66,1.74,0,0,0,0,67.17,9.88,13.76,4.19,74.87,3.8,6.11,0.18,0.21,0.83,2.05,1.04,2.05,1.74,0.05,0,0.16,0.03,0.08,0.21,0.18,0,0,0.03,0,0,2.26,1.38,1.27,0.68,0.31,0.81,1.4,57.4,0.6,10.14,3.54,34.9,4.55,3.72,1.87,1.66,0.62,0.03,2.16,4.42,2.29,0.03,100.71,5.8,32.06,55.44,18.49,1.46,93.69,0.16,0.49,31.6,0.23,0.03,66.44,300.09,167.34,6.97,1.66,0.08,0.26,0.29,75.15,72.5,96.5,1.48,0,0.94,0.62,0.21,0,0,0,10.95,2.42,1.09,68.9,3
"20",192,"7ed08d5c","Josip Stanišić","Bayern Munich","Bundesliga",186,73,"Fullback","Right","Croatia",22.54,"Josip Stanišić - 22.54 - Bayern Munich",0.15,0.15,0.15,0,0,0,0,0.02,0.02,0.03,0.05,0.15,0.15,100,1,1,7.1,0,0.06,0.14,0.14,77.21,85.28,90.5,1440.15,389.85,31.52,33.96,92.8,34.57,36.55,94.6,10.05,12.49,80.5,0.61,5.79,1.07,0.3,5.94,77.21,8.07,0.61,0,11.42,1.68,1.07,0.3,0,0.15,0,69.14,9.9,6.24,15.38,60.61,1.52,7.16,0.3,0,1.07,1.22,2.28,1.83,1.83,0,0,0,0,0,0.15,0.15,0,0,0,0,0,2.28,1.37,1.22,0.91,0.15,1.07,1.83,58.3,0.76,12.03,3.35,27.8,5.63,4.72,1.68,2.44,0.15,0,1.68,3.96,2.13,0.15,94.72,4.87,28.78,55.13,17.06,1.07,86.65,1.07,1.83,58.3,1.22,0.15,66.7,329.7,158.83,6.7,2.74,0,0.61,0.61,69.29,67.77,97.8,1.98,0,0.76,0.61,0,0,0,0,8.83,0.91,1.68,35.3,3
"21",212,"0ab1f153","Juan Cuadrado","Juventus","Serie A",178,71,"Fullback","Right","Colombia",34.39,"Juan Cuadrado - 34.39 - Juventus",0.08,0.11,0.08,0,0,0.28,0.03,0.08,0.08,0.18,0.26,1.38,0.42,30.6,0.06,0.2,21.2,0.17,0.06,0,0,54,64.45,83.8,1109.15,347.67,20.42,22.52,90.6,23.93,27.1,88.3,9.24,13.37,69.1,2.22,3.17,1.46,0.59,5.78,56.95,7.5,1.77,0,5.14,3.31,2.92,1.8,0.9,0.76,0.03,44.85,8.59,11.01,7.16,51,1.63,3.93,0.17,0.17,0.79,1.63,1.57,3.82,2.47,0.81,0.2,0.06,0.2,0.08,0.39,0.2,0.03,0.06,0,0.11,0,2.05,0.98,1.29,0.59,0.17,0.93,1.68,55,0.76,10.81,3,27.8,4.83,4.13,1.85,1.77,0.2,0,1.4,3.45,0.9,0,76.02,2.53,19.12,37.91,24.68,2.75,68.88,1.35,2.47,54.5,1.4,0.03,53.63,249.92,156.72,7.16,2.33,0.93,1.21,1.01,58.13,53.13,91.4,3.29,0,1.07,2.05,0.06,0,0,0,8.34,0.73,0.7,51,3
"22",224,"e288d4b3","Alessandro Florenzi","Milan","Serie A",172,67,"Fullback","Right","Italy",31.6,"Alessandro Florenzi - 31.6 - Milan",0.16,0,0.16,0,0,0.16,0,0.05,0.05,0.11,0.16,1.44,0.48,33.3,0.11,0.33,25.8,0.16,0.03,0.11,0.11,54.58,67.96,80.3,1113.34,382.28,18.35,19.55,93.9,26.53,29.41,90.2,8.58,16.51,51.9,1.04,4.81,2.16,0.56,5.29,56.66,11.3,2.16,0.08,4.65,3.13,2.24,1.52,0.64,0.64,0.08,37.03,13.94,16.99,3.53,54.18,1.28,7.61,0.4,0.4,1.04,1.36,1.04,2.48,1.92,0.48,0,0,0.08,0,0.08,0.08,0,0,0,0,0,2.08,1.12,0.88,0.8,0.4,0.56,2.32,24.1,1.76,13.62,4.01,29.4,6.09,5.77,1.76,1.2,0.16,0,2.32,4.41,1.36,0.16,76.46,2.89,22.12,41.35,18.19,1.2,65.24,0.48,0.72,66.7,0.56,0.08,46.32,223.84,130.47,5.85,1.84,0.24,0.48,0.32,51.05,48.01,94,1.92,0,0.96,0.64,0.16,0,0,0,9.38,1.12,0.72,60.9,3
"23",254,"0b5a292a","Mário Rui","Napoli","Serie A",170,67,"Fullback","Left","Portugal",31.39,"Mário Rui - 31.39 - Napoli",0,0.19,0,0,0,0.16,0,0.05,0.05,0.14,0.18,0.9,0.29,32.4,0,0,20,0.13,0.05,-0.05,-0.05,60.53,72.79,83.2,1125.84,376.95,28.57,31.17,91.7,23.21,26.63,87.2,7.98,12.81,62.3,1.54,3.61,1.54,0.48,4.77,61.62,11.17,2.18,0,6.18,2.94,1.7,0.93,0.45,0.32,0.03,44.4,13.1,15.28,54.38,7.56,2.12,8.06,0.29,0.27,0.8,2.2,1.25,2.65,2.04,0.32,0.05,0.05,0.13,0.05,0.37,0.29,0.05,0,0,0.03,0,2.28,1.19,1.01,0.95,0.32,1.06,2.36,44.9,1.3,11.41,4.01,35.1,4.7,4.27,2.44,1.62,0.37,0,1.27,3.55,1.54,0.03,81.01,3.45,23.74,39.52,22.07,1.41,70.32,0.27,0.48,55.6,0.27,0.03,51.43,222.57,129.36,4.83,1.64,0.21,0.42,0.61,57.67,54.75,94.9,2.12,0,0.9,1.67,0.11,0,0,0,7.72,0.66,1.38,32.5,3
"24",263,"3ef0a2d7","Aleksa Terzić","Fiorentina","Serie A",NA,NA,"Fullback","Left","Serbia",23.17,"Aleksa Terzić - 23.17 - Fiorentina",0,0.2,0,0,0,0.2,0,0,0,0.2,0.2,0.2,0,0,0,NA,26.9,0,0.02,0,0,69.54,82.65,84.1,1395.5,427.15,25.43,27.81,91.4,32.58,35.96,90.6,10.53,15.89,66.3,1.79,2.19,3.18,2.38,4.17,68.74,13.91,1.79,0,8.34,2.19,4.57,2.58,0.6,0.99,0,54.64,13.11,14.9,61.99,7.95,1.59,9.54,0,0.4,0.4,1.19,1.59,1.79,1.79,0,0,0,0,0,0.2,0.2,0,0,0,0,0,3.18,1.39,1.79,1.19,0.2,1.59,2.98,53.3,1.39,16.09,6.56,40.7,8.54,5.17,2.38,1.99,0.4,0,2.19,5.36,1.59,0,94.17,4.17,35.36,44.11,21.26,0.4,80.86,0.79,1.59,50,0.99,0.2,63.18,344.3,178.41,5.56,2.78,0,1.19,2.19,63.97,61.19,95.7,1.99,0,0.79,0.99,0,0,0,0,9.54,2.19,1.39,61.1,3
"25",273,"81442ecb","Marcos Acuña","Sevilla","La Liga",172,73,"Fullback","Left","Argentina",30.98,"Marcos Acuña - 30.98 - Sevilla",0.03,0.09,0.03,0,0,0.44,0.03,0.03,0.03,0.14,0.17,0.75,0.09,12.5,0.04,0.33,23.1,0.06,0.05,0,0,59.16,76.21,77.6,1239.93,470.38,22.01,24.34,90.5,25.28,30.37,83.2,11.12,19.06,58.3,1.82,4.05,1.54,0.94,4.71,62.74,13.47,2.58,0.06,6.44,4.49,4.4,1.76,0.16,1.19,0.03,42.8,12.31,21.1,56.21,7.66,2.01,9.14,0.16,0.25,1.22,2.48,1.22,2.73,1.6,0.85,0.06,0.13,0.09,0,0.13,0.06,0.06,0,0,0,0,2.58,1.88,1.48,0.79,0.31,1,1.79,56.1,0.79,12.81,4.46,34.8,5.81,5.37,1.63,1.38,0.16,0.03,1.54,4.11,1.19,0,85.7,3.23,27.95,39.85,23.71,0.94,73.11,1.63,2.54,64.2,1.73,0.09,57.18,278.67,170.36,6,2.04,0.16,0.94,1.07,58.82,55.77,94.8,2.39,0,1.98,2.01,0,0,0.09,0,9.26,1.38,1.16,54.3,3
"26",275,"4601e194","Jordi Alba","Barcelona","La Liga",170,68,"Fullback","Left","Spain",33.57,"Jordi Alba - 33.57 - Barcelona",0.08,0.25,0.08,0,0,0.33,0,0.04,0.04,0.18,0.22,0.94,0.23,24.3,0.08,0.33,23.3,0.03,0.04,0.04,0.04,82.08,96.82,84.8,1434.78,511.11,39.1,42.56,91.9,33.93,38.56,88,8.07,12.7,63.5,1.81,9.11,2.14,0.66,8.53,84.86,11.96,2.9,0.28,6.57,1.86,3.59,0.05,0,0.03,0,67.07,16.01,13.74,75.42,9.95,1.81,8.98,0.15,0.36,1.09,2.52,1.5,2.75,2.55,0.1,0.03,0.05,0.03,0,0.33,0.31,0,0,0.03,0,0,1.5,0.97,0.56,0.76,0.18,0.81,1.63,50,0.81,10.66,3.49,32.7,3.56,5.29,1.81,1.73,0.23,0,1.45,2.95,1.09,0.03,104.46,2.7,21.51,54.42,33.65,2.49,92.83,0.15,0.56,27.3,0.15,0.1,67.17,240.42,129.38,5.75,1.6,0.28,0.64,0.28,80.3,75.31,93.8,3.51,0,0.69,0.74,0.36,0,0,0,9.77,0.61,0.92,40,3
"27",277,"22721b88","Jordan Amavi","Getafe","La Liga",176,69,"Fullback","Left","France",28.61,"Jordan Amavi - 28.61 - Getafe",0,0,0,0,0,0.18,0,0,0,0.04,0.04,0,0,NA,NA,NA,NA,0,NA,0,0,55.17,65.25,84.6,976.07,315.27,27.31,29.88,91.4,20.9,23.83,87.7,6.05,9.17,66,0.55,3.85,0.92,0.37,6.05,55.54,9.71,0.92,0.18,8.62,1.83,1.65,0,0,0,0,44.91,11.36,8.98,39.96,13.2,1.65,8.8,0,0.18,1.47,1.47,2.2,1.1,0.92,0,0,0,0.18,0,0.18,0,0,0,0,0.18,0,3.12,1.1,1.28,1.65,0.18,2.2,3.85,57.1,1.65,11.18,3.3,29.5,5.5,4.03,1.65,2.38,0.18,0,2.57,5.68,1.65,0,77.72,1.83,19.43,47.84,15.58,0.18,68.19,1.47,2.57,57.1,1.47,0,50.77,228.39,127.21,4.58,1.83,0,1.28,1.65,51.69,49.12,95,1.83,0,0.92,0.55,0,0,0,0,8.8,2.2,2.02,52.2,3
"28",279,"5ccc9672","Alejandro Balde","Barcelona","La Liga",NA,NA,"Fullback","Left","Spain",19.01,"Alejandro Balde - 19.01 - Barcelona",0,0.34,0,0,0,0.11,0,0.01,0.01,0.19,0.2,0.45,0,0,0,NA,21.9,0,0.03,-0.01,-0.01,61.75,67,92.2,1014.45,208.92,32.94,34.84,94.6,23,24.57,93.6,4.8,6.03,79.6,0.67,2.9,1.23,0.67,2.01,59.4,7.59,1.12,0,4.91,0.89,1.79,0,0,0,0,53.93,8.26,4.8,47.9,10.5,1.01,6.48,0,0,0.34,0.67,2.23,1.45,1.34,0,0,0,0.11,0,0.34,0.34,0,0,0,0,0,1.67,0.67,0.78,0.56,0.34,0.56,1.12,50,0.56,13.51,3.46,25.6,7.15,3.57,2.79,2.46,0.22,0,1.23,2.9,0.78,0,78.83,1.34,14.29,40.2,30.48,1.9,71.69,0.89,2.34,38.1,1.23,0,57.06,252.58,123.83,4.58,2.57,0.67,1.67,0.89,60.41,56.39,93.3,2.46,0,1.12,1.45,0.22,0,0,0,7.93,1.45,1.34,52,3
"29",315,"056269d7","Óscar Mingueza","Celta Vigo","La Liga",184,79,"Fullback","Right","Spain",23.43,"Óscar Mingueza - 23.43 - Celta Vigo",0,0.09,0,0,0,0.26,0,0.02,0.02,0.04,0.07,0.26,0,0,0,NA,6.5,0,0.08,-0.02,-0.02,63.75,73.04,87.3,1180.14,321.9,26.51,28.13,94.2,27.78,30.51,91.1,8.18,12.27,66.7,0.77,4.18,0.94,0.51,2.98,64.52,8.52,1.02,0,7.76,1.19,2.05,0,0,0,0,54.63,9.12,9.29,7.16,56.16,1.7,7.41,0.09,0,0.68,1.28,1.53,1.28,1.19,0,0,0.09,0,0,0.09,0.09,0,0,0,0,0,2.64,1.28,1.28,1.02,0.34,1.62,3.15,51.4,1.53,15.51,4.94,31.9,7.84,5.37,2.3,1.62,0.09,0,1.45,4.09,1.7,0.09,80.54,3.41,21.31,43.98,18.75,0.6,72.19,0.34,0.6,57.1,0.34,0,55.74,214.01,118.21,3.24,0.77,0.09,0.17,0.34,58.21,56.51,97.1,1.11,0,1.7,0.43,0,0,0.09,0,7.5,1.11,1.28,46.4,3
"30",329,"335fa267","Sergi Roberto","Barcelona","La Liga",185,69,"Fullback","Right","Spain",30.69,"Sergi Roberto - 30.69 - Barcelona",0.17,0.35,0.17,0,0,0.35,0,0.1,0.1,0.19,0.29,1.39,0.69,50,0.13,0.25,16.5,0,0.08,0.07,0.07,66.94,74.57,89.8,1124.05,274.34,31.73,34.16,92.9,28.27,31.39,90.1,6.07,7.46,81.4,1.21,7.8,0.35,0.17,2.43,67.28,7.28,0.52,0,4.34,0.35,2.25,0,0,0,0,56.71,10.58,7.28,11.79,53.41,2.08,6.42,0,0.17,0.35,0.87,1.73,2.43,2.25,0,0,0.17,0,0,0.35,0.35,0,0,0,0,0,0.87,0.52,0.35,0.35,0.17,0.35,0.87,40,0.52,7.11,2.25,31.7,1.73,3.99,1.39,2.08,0.35,0,1.73,2.6,1.21,0,83.41,2.43,13.18,40.4,34.86,3.47,76.13,0.35,0.69,50,0.35,0,57.05,234.62,146.01,7.11,3.47,0.52,0.35,0.17,63.64,59.65,93.7,5.55,0,0.87,0.69,0.17,0,0,0,9.36,1.21,1.04,53.8,3
"31",336,"fd51b456","Lucas Vázquez","Real Madrid","La Liga",173,73,"Fullback","Right","Spain",31.3,"Lucas Vázquez - 31.3 - Real Madrid",0.18,0,0.18,0,0,0.18,0,0.1,0.1,0.14,0.24,0.89,0.22,25,0.2,0.8,20.2,0,0.11,0.08,0.08,64.73,74.13,87.3,1128.33,312.16,30.64,32.9,93.1,26.78,30.01,89.2,6.3,9.31,67.6,1.6,3.19,2,0.53,4.61,67.03,7.09,1.11,0,5.63,2.35,2.62,0.18,0,0.13,0,54.09,10.46,9.58,7.14,59.67,1.2,5.81,0.27,0.13,0.4,2.04,2.04,2.84,2.22,0.18,0.18,0.04,0.22,0,0.04,0.04,0,0,0,0,0,2.17,1.24,1.15,0.62,0.4,1.02,1.95,52.3,0.93,13.97,4.21,30.2,5.72,5.19,3.06,2.31,0.27,0,1.15,3.33,1.24,0.04,85.39,3.41,23.72,36.8,29.31,2.93,78.56,0.8,1.68,47.4,0.84,0.09,61.54,285.03,155.44,7.45,1.33,0.8,1.33,0.75,67.08,62.82,93.7,2.97,0,1.37,1.95,0.31,0,0,0,8.07,0.13,0.58,18.8,3
